frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
75, 0, 2.469, 0.98, 1, 1.761, 32.936, 591.8, -115.2, 1442.9, 26.512, -3.729, 5.110
76, 0, 2.503, 0.98, 1, 1.944, 32.954, 592.1, -115.2, 1443.2, 26.445, -3.893, 5.138
77, 0, 2.536, 0.98, 1, 1.910, 33.359, 592.0, -115.4, 1443.3, 26.675, -3.801, 4.954
78, 0, 2.569, 0.98, 1, 2.032, 33.267, 591.8, -115.3, 1443.5, 26.680, -3.773, 4.986
79, 0, 2.603, 0.98, 1, 1.528, 33.211, 591.7, -115.2, 1443.0, 26.537, -3.776, 5.055
80, 0, 2.636, 0.98, 1, 1.689, 33.050, 591.1, -115.2, 1441.9, 26.431, -3.984, 5.073
81, 0, 2.669, 0.98, 1, 2.296, 32.516, 591.6, -115.2, 1443.0, 26.490, -3.796, 4.984
82, 0, 2.703, 0.98, 1, 2.485, 32.760, 591.5, -115.3, 1443.1, 26.620, -3.809, 4.963
83, 0, 2.736, 0.98, 1, 2.817, 32.578, 591.1, -115.2, 1441.9, 26.410, -4.049, 5.045
84, 0, 2.769, 0.98, 1, 2.047, 32.661, 590.6, -115.1, 1440.0, 26.363, -4.051, 5.137
85, 0, 2.803, 0.98, 1, 3.295, 32.674, 590.1, -115.1, 1439.1, 26.191, -4.383, 5.302
86, 0, 2.836, 0.98, 1, 2.835, 32.804, 589.8, -115.3, 1438.0, 26.299, -4.318, 5.311
87, 0, 2.870, 0.98, 1, 1.984, 32.857, 589.8, -115.0, 1438.4, 26.254, -4.384, 5.379
88, 0, 2.903, 0.98, 1, 1.719, 32.943, 589.8, -115.2, 1437.8, 26.202, -4.208, 5.324
89, 0, 2.936, 0.98, 1, 2.944, 32.895, 589.6, -115.1, 1437.5, 26.072, -4.234, 5.425
90, 0, 2.970, 0.98, 1, 3.273, 32.825, 589.9, -115.1, 1438.0, 26.190, -4.173, 5.439
91, 0, 3.003, 0.98, 1, 1.663, 31.638, 591.3, -115.2, 1441.3, 26.045, -4.557, 5.636
92, 0, 3.036, 0.98, 1, 1.154, 32.049, 591.5, -115.3, 1441.5, 26.275, -4.350, 5.551
93, 0, 3.070, 0.98, 1, 1.177, 31.734, 591.8, -115.2, 1442.3, 26.267, -4.525, 5.538
94, 0, 3.103, 0.98, 1, 1.469, 32.216, 590.2, -115.1, 1438.4, 26.166, -4.528, 5.598
95, 0, 3.136, 0.98, 1, 2.279, 32.790, 590.6, -115.0, 1439.1, 26.197, -4.467, 5.522
96, 0, 3.170, 0.98, 1, 1.854, 32.228, 590.6, -114.9, 1438.8, 26.037, -4.491, 5.567
97, 0, 3.203, 0.98, 1, 1.971, 32.139, 591.0, -114.9, 1439.6, 26.068, -4.433, 5.599
98, 0, 3.237, 0.98, 1, 1.982, 32.799, 592.1, -114.9, 1442.0, 26.273, -4.112, 5.421
99, 0, 3.270, 0.98, 1, 1.714, 32.796, 592.8, -114.8, 1443.9, 26.508, -3.905, 5.407
100, 0, 3.303, 0.98, 1, 1.837, 32.553, 593.1, -114.6, 1444.0, 26.414, -4.014, 5.465
101, 0, 3.337, 0.98, 1, -1.635, 29.685, 594.2, -114.5, 1447.1, 25.746, -3.211, 5.544
102, 0, 3.370, 0.98, 1, -5.109, 25.059, 601.0, -115.2, 1464.1, 25.288, -4.082, 5.798
103, 0, 3.403, 0.98, 1, -5.909, 24.575, 600.8, -114.8, 1464.4, 25.150, -3.610, 5.957
104, 0, 3.437, 0.98, 1, -4.349, 27.273, 597.3, -114.3, 1455.4, 24.911, -3.536, 6.039
105, 0, 3.470, 0.98, 1, -5.687, 27.718, 595.3, -113.9, 1450.0, 25.498, -3.846, 6.010
106, 0, 3.504, 0.98, 1, -3.109, 33.783, 593.5, -113.4, 1445.3, 25.587, -3.868, 5.943
107, 0, 3.537, 0.98, 1, -2.967, 35.051, 593.5, -113.1, 1445.2, 25.712, -3.655, 5.882
108, 0, 3.570, 0.98, 1, -0.488, 36.249, 593.2, -113.0, 1444.2, 25.902, -3.518, 5.825
109, 0, 3.604, 0.98, 1, 0.286, 35.750, 593.1, -113.0, 1443.9, 25.983, -3.446, 5.784
110, 0, 3.637, 0.98, 1, -0.024, 36.214, 592.5, -112.6, 1442.4, 26.162, -3.299, 5.827
111, 0, 3.670, 0.98, 1, 0.071, 36.338, 592.4, -112.5, 1442.1, 26.079, -3.298, 5.791
112, 0, 3.704, 0.98, 1, 0.514, 36.116, 593.1, -112.5, 1442.9, 25.857, -3.155, 5.831
113, 0, 3.737, 0.98, 1, 1.410, 32.966, 595.0, -112.6, 1447.6, 26.493, -3.479, 5.792
114, 0, 3.770, 0.98, 1, 1.628, 33.491, 594.3, -112.4, 1445.9, 26.547, -3.496, 5.854
115, 0, 3.804, 0.98, 1, 1.748, 33.737, 593.9, -112.1, 1444.6, 26.660, -3.679, 5.853
116, 0, 3.837, 0.98, 1, 2.202, 33.093, 593.9, -112.2, 1444.4, 26.469, -4.009, 5.972
117, 0, 3.871, 0.98, 1, 2.539, 33.216, 592.9, -112.0, 1441.7, 26.596, -3.809, 5.939
118, 0, 3.904, 0.98, 1, 2.660, 33.447, 592.8, -111.9, 1440.7, 26.542, -3.842, 5.926
119, 0, 3.937, 0.98, 1, 2.626, 33.201, 592.8, -112.1, 1440.1, 26.634, -3.895, 5.884
120, 0, 3.971, 0.98, 1, 2.565, 32.603, 593.4, -111.8, 1440.5, 26.733, -4.141, 6.002
121, 0, 4.004, 0.98, 1, 1.389, 32.651, 592.3, -111.5, 1437.4, 26.688, -4.071, 6.119
122, 0, 4.037, 0.98, 1, 2.594, 32.619, 592.1, -111.4, 1436.0, 26.476, -4.524, 6.307
123, 0, 4.071, 0.98, 1, 2.875, 32.534, 592.8, -111.5, 1436.6, 26.041, -4.565, 6.426
124, 0, 4.104, 0.98, 1, 2.609, 33.184, 592.1, -111.1, 1434.6, 26.280, -4.370, 6.342
125, 0, 4.137, 0.98, 1, 2.336, 32.816, 592.9, -111.2, 1436.1, 26.432, -4.329, 6.239
126, 0, 4.171, 0.98, 1, 2.544, 33.152, 593.6, -111.4, 1437.0, 26.202, -4.620, 6.293
127, 0, 4.204, 0.98, 1, -5.882, 29.931, 595.6, -111.5, 1441.4, 25.439, -4.421, 6.530
128, 0, 4.238, 0.98, 1, -5.813, 26.443, 599.8, -111.6, 1451.7, 24.971, -5.237, 6.904
129, 0, 4.271, 0.98, 1, -6.290, 26.619, 600.3, -111.5, 1452.3, 24.931, -5.314, 6.739
130, 0, 4.304, 0.98, 1, -5.577, 26.882, 597.2, -110.8, 1443.8, 24.838, -5.064, 6.552
131, 0, 4.338, 0.98, 1, -3.775, 29.166, 594.6, -110.3, 1436.4, 24.658, -5.528, 6.456
132, 0, 4.371, 0.98, 1, -1.276, 33.743, 593.3, -109.9, 1432.1, 24.719, -5.798, 6.511
133, 0, 4.404, 0.98, 1, 1.244, 35.121, 592.4, -109.7, 1430.1, 24.553, -6.130, 6.432
134, 0, 4.438, 0.98, 1, 2.658, 34.055, 592.3, -109.4, 1429.0, 24.454, -6.715, 6.424
135, 0, 4.471, 0.98, 1, 3.002, 33.278, 593.0, -109.3, 1430.2, 24.628, -6.913, 6.263
136, 0, 4.505, 0.98, 1, 3.270, 32.096, 594.1, -109.5, 1432.7, 24.545, -7.170, 6.207
137, 0, 4.538, 0.98, 1, 2.957, 31.376, 593.5, -109.1, 1431.5, 24.660, -7.213, 6.198
138, 0, 4.571, 0.98, 1, 3.405, 30.714, 593.4, -109.2, 1430.7, 24.505, -7.364, 6.359
139, 0, 4.605, 0.98, 1, 3.147, 30.193, 593.3, -109.0, 1430.5, 24.420, -7.440, 6.419
140, 0, 4.638, 0.98, 1, 3.160, 30.052, 592.1, -108.7, 1427.2, 24.464, -7.845, 6.480
141, 0, 4.671, 0.98, 1, 2.859, 29.921, 591.9, -108.5, 1426.8, 24.369, -7.766, 6.495
142, 0, 4.705, 0.98, 1, 3.128, 30.099, 592.1, -108.6, 1427.2, 24.405, -7.662, 6.468
143, 0, 4.738, 0.98, 1, 3.591, 30.527, 591.8, -108.5, 1426.0, 24.657, -7.621, 6.302
144, 0, 4.771, 0.98, 1, 3.203, 30.523, 592.0, -108.6, 1426.6, 24.519, -7.736, 6.295
145, 0, 4.805, 0.98, 1, 3.299, 30.558, 591.9, -108.4, 1426.1, 24.436, -7.764, 6.365
146, 0, 4.838, 0.98, 1, 2.609, 30.518, 591.9, -108.4, 1426.3, 24.580, -7.635, 6.317
147, 0, 4.872, 0.98, 1, 2.992, 30.681, 591.3, -108.3, 1425.1, 24.654, -7.745, 6.269
148, 0, 4.905, 0.98, 1, 4.398, 30.921, 591.9, -108.4, 1426.3, 24.571, -7.531, 6.206
149, 0, 4.938, 0.98, 1, 4.430, 30.880, 592.1, -108.4, 1426.4, 24.492, -7.462, 6.174
150, 0, 4.972, 0.98, 1, 4.208, 30.652, 592.7, -108.7, 1427.7, 24.446, -7.348, 6.075
151, 0, 5.005, 0.98, 1, 3.633, 31.280, 593.7, -108.9, 1430.7, 24.776, -7.057, 5.773
152, 0, 5.038, 0.98, 1, 3.341, 31.192, 594.1, -109.2, 1432.2, 24.816, -6.963, 5.645
153, 0, 5.072, 0.98, 1, 4.503, 31.311, 593.7, -109.1, 1431.2, 24.654, -6.990, 5.638
154, 0, 5.105, 0.98, 1, 4.876, 31.453, 593.8, -109.2, 1432.0, 24.684, -6.936, 5.581
155, 0, 5.138, 0.98, 1, 4.482, 31.436, 593.1, -109.3, 1431.0, 24.503, -6.941, 5.502
156, 0, 5.172, 0.98, 1, 4.798, 30.925, 592.1, -109.3, 1429.2, 24.294, -6.984, 5.512
157, 0, 5.205, 0.98, 1, 4.892, 31.340, 591.3, -109.7, 1428.8, 24.151, -6.925, 5.522
158, 0, 5.239, 0.98, 1, 5.441, 31.086, 589.9, -109.6, 1426.4, 24.058, -6.992, 5.611
159, 0, 5.272, 0.98, 1, 5.830, 30.696, 589.1, -109.9, 1425.7, 23.596, -6.758, 5.592
160, 0, 5.305, 0.98, 1, 5.988, 30.129, 587.1, -110.2, 1422.5, 22.942, -7.302, 5.784
161, 0, 5.339, 0.98, 1, 5.480, 29.999, 585.5, -110.4, 1420.6, 22.600, -7.118, 5.719
162, 0, 5.372, 0.98, 1, 2.520, 32.458, 584.7, -111.0, 1421.4, 21.844, -6.656, 5.820
163, 0, 5.405, 0.98, 1, -4.506, 25.481, 585.8, -112.3, 1429.0, 20.732, -6.450, 6.026
164, 0, 5.439, 0.98, 1, -5.073, 25.486, 584.4, -113.6, 1430.4, 19.944, -4.695, 5.935
165, 0, 5.472, 0.98, 1, -5.415, 28.700, 582.4, -115.1, 1432.3, 19.881, -2.017, 5.728
166, 0, 5.506, 0.98, 1, -3.219, 30.565, 576.2, -116.0, 1425.6, 19.929, -0.075, 5.545
167, 0, 5.539, 0.98, 1, -4.555, 30.666, 567.6, -116.6, 1414.2, 19.473, 1.350, 5.972
168, 0, 5.572, 0.98, 1, -8.434, 31.097, 559.8, -117.8, 1405.5, 18.711, 3.969, 6.304
169, 0, 5.606, 0.98, 1, -12.002, 31.038, 557.5, -119.8, 1412.1, 17.439, 7.942, 6.379
170, 0, 5.639, 0.98, 1, -14.095, 31.452, 555.3, -122.1, 1420.3, 16.542, 13.529, 6.936
171, 0, 5.672, 0.98, 1, -19.563, 31.775, 548.7, -123.6, 1416.9, 16.112, 17.488, 8.196
172, 0, 5.706, 0.98, 1, -22.518, 30.657, 542.6, -125.1, 1415.7, 15.569, 20.618, 9.468
173, 0, 5.739, 0.98, 1, -25.081, 31.060, 534.2, -126.1, 1406.7, 15.536, 24.355, 10.341
174, 0, 5.772, 0.98, 1, -28.020, 30.548, 524.0, -126.7, 1391.6, 15.390, 28.071, 11.090
175, 0, 5.806, 0.98, 1, -32.386, 30.701, 512.4, -126.9, 1372.1, 15.880, 32.436, 11.425
176, 0, 5.839, 0.98, 1, -40.340, 31.630, 504.0, -127.9, 1360.2, 18.228, 35.948, 11.180
177, 0, 5.873, 0.98, 1, -44.353, 31.782, 497.4, -128.8, 1349.2, 21.103, 38.405, 10.808
178, 0, 5.906, 0.98, 1, -46.164, 31.587, 489.2, -128.7, 1333.2, 23.134, 40.332, 10.596
179, 0, 5.939, 0.98, 1, -47.049, 30.624, 484.1, -129.1, 1322.5, 23.517, 41.126, 11.282
180, 0, 5.973, 0.98, 1, -47.335, 30.048, 481.2, -129.0, 1317.2, 24.028, 41.753, 11.684
181, 0, 6.006, 0.98, 1, -47.287, 29.706, 480.5, -129.1, 1317.0, 23.894, 41.889, 12.234
182, 0, 6.039, 0.98, 1, -47.290, 29.152, 480.8, -129.6, 1319.0, 23.650, 41.447, 12.944
183, 0, 6.073, 0.98, 1, -47.662, 28.135, 482.5, -129.7, 1323.7, 22.969, 40.666, 13.648
184, 0, 6.106, 0.98, 1, -45.813, 29.354, 484.3, -130.0, 1328.9, 22.580, 39.925, 14.303
185, 0, 6.139, 0.98, 1, -45.474, 28.747, 486.1, -129.8, 1333.0, 22.257, 39.243, 14.748
186, 0, 6.173, 0.98, 1, -44.935, 30.000, 484.8, -129.4, 1330.5, 22.404, 38.734, 14.733
187, 0, 6.206, 0.98, 1, -45.341, 28.039, 486.2, -129.4, 1333.7, 21.811, 38.277, 15.001
188, 0, 6.240, 0.98, 1, -44.720, 28.504, 486.0, -129.1, 1333.3, 22.086, 38.506, 14.727
189, 0, 6.273, 0.98, 1, -44.455, 28.002, 486.0, -128.7, 1333.0, 22.142, 38.354, 14.579
190, 0, 6.306, 0.98, 1, -44.476, 27.797, 486.4, -128.6, 1333.5, 21.839, 38.167, 14.718
191, 0, 6.340, 0.98, 1, -45.141, 28.077, 486.0, -128.4, 1332.4, 22.250, 38.125, 14.535
192, 0, 6.373, 0.98, 1, -44.950, 27.956, 486.8, -128.1, 1333.9, 22.091, 37.865, 14.611
193, 0, 6.406, 0.98, 1, -44.837, 27.853, 487.1, -127.9, 1334.6, 22.262, 37.745, 14.467
194, 0, 6.440, 0.98, 1, -44.629, 27.920, 487.7, -128.0, 1335.7, 22.268, 37.673, 14.444
195, 0, 6.473, 0.98, 1, -44.779, 27.707, 488.0, -127.9, 1336.5, 22.787, 37.734, 14.104
196, 0, 6.507, 0.98, 1, -44.593, 28.014, 488.5, -128.1, 1337.2, 23.110, 37.583, 13.875
197, 0, 6.540, 0.98, 1, -42.643, 29.482, 489.3, -128.1, 1338.7, 23.431, 37.189, 13.776
198, 0, 6.573, 0.98, 1, -38.362, 31.145, 490.5, -128.1, 1340.4, 23.872, 36.351, 14.001
199, 0, 6.607, 0.98, 1, -34.900, 31.443, 491.7, -128.3, 1342.1, 24.244, 35.337, 14.264
200, 0, 6.640, 0.98, 1, -33.831, 31.345, 492.6, -128.6, 1343.4, 24.688, 33.719, 14.585
201, 0, 6.673, 0.98, 1, -33.434, 30.792, 494.9, -129.2, 1347.9, 25.263, 32.806, 14.502
202, 0, 6.707, 0.98, 1, -32.745, 30.781, 495.8, -129.2, 1349.2, 25.648, 31.351, 14.443
203, 0, 6.740, 0.98, 1, -32.628, 30.605, 496.5, -129.2, 1349.0, 25.499, 30.121, 14.284
204, 0, 6.773, 0.98, 1, -31.381, 30.109, 501.0, -129.5, 1359.0, 25.047, 28.504, 13.984
205, 0, 6.807, 0.98, 1, -31.327, 30.277, 503.1, -129.7, 1361.6, 25.108, 28.983, 12.555
206, 0, 6.840, 0.98, 1, -31.330, 30.852, 502.9, -129.2, 1359.0, 25.846, 29.487, 10.519
207, 0, 6.874, 0.98, 1, -30.131, 30.234, 503.7, -129.1, 1358.9, 25.868, 29.550, 9.230
208, 0, 6.907, 0.98, 1, -28.714, 26.852, 503.7, -129.2, 1356.9, 26.098, 29.605, 8.095
209, 0, 6.940, 0.98, 1, -28.084, 25.044, 503.4, -129.3, 1355.8, 25.694, 29.176, 7.581
210, 0, 6.974, 0.98, 1, -27.967, 23.682, 503.4, -129.2, 1354.9, 25.423, 28.717, 7.170
211, 0, 7.007, 0.98, 1, -26.917, 22.674, 504.0, -129.8, 1356.0, 24.745, 27.969, 7.203
212, 0, 7.040, 0.98, 1, -27.117, 22.591, 503.4, -129.8, 1354.5, 24.569, 27.681, 7.050
213, 0, 7.074, 0.98, 1, -26.831, 22.454, 503.5, -130.1, 1354.7, 24.547, 27.374, 6.807
214, 0, 7.107, 0.98, 1, -26.570, 22.871, 503.6, -130.5, 1354.8, 24.548, 27.038, 6.575
215, 0, 7.140, 0.98, 1, -26.620, 22.584, 503.8, -130.7, 1354.1, 24.596, 26.902, 6.337
216, 0, 7.174, 0.98, 1, -26.202, 22.558, 504.3, -130.8, 1354.6, 24.570, 26.910, 6.128
217, 0, 7.207, 0.98, 1, -26.427, 22.945, 503.9, -130.7, 1353.6, 24.697, 26.972, 5.882
218, 0, 7.241, 0.98, 1, -25.981, 22.088, 504.2, -130.8, 1353.5, 24.155, 26.636, 6.035
219, 0, 7.274, 0.98, 1, -26.592, 22.032, 504.3, -130.8, 1353.4, 24.070, 26.663, 5.933
220, 0, 7.307, 0.98, 1, -25.817, 21.682, 505.2, -131.0, 1355.2, 24.361, 26.725, 5.759
221, 0, 7.341, 0.98, 1, -25.736, 22.232, 504.7, -130.8, 1353.5, 24.313, 26.650, 5.703
222, 0, 7.374, 0.98, 1, -25.534, 22.192, 505.1, -130.8, 1354.6, 24.182, 26.542, 5.718
223, 0, 7.407, 0.98, 1, -25.813, 22.095, 505.8, -130.9, 1355.5, 24.080, 26.494, 5.798
224, 0, 7.441, 0.98, 1, -25.295, 22.137, 505.5, -130.7, 1354.5, 23.874, 26.295, 5.881
225, 0, 7.474, 0.98, 1, -25.522, 22.125, 506.0, -130.5, 1355.6, 24.111, 26.517, 5.602
226, 0, 7.508, 0.98, 1, -26.044, 22.257, 506.1, -130.4, 1355.3, 23.822, 26.441, 5.738
227, 0, 7.541, 0.98, 1, -25.585, 21.632, 507.5, -131.0, 1358.7, 23.258, 26.188, 5.978
228, 0, 7.574, 0.98, 1, -25.518, 21.735, 507.0, -130.8, 1357.8, 23.279, 26.200, 5.836
229, 0, 7.608, 0.98, 1, -25.423, 21.835, 507.0, -130.7, 1358.4, 23.094, 26.235, 5.849
230, 0, 7.641, 0.98, 1, -25.235, 21.729, 507.5, -131.0, 1359.5, 22.694, 26.081, 6.030
231, 0, 7.674, 0.98, 1, -25.252, 21.886, 507.4, -130.8, 1359.3, 22.814, 26.309, 5.949
232, 0, 7.708, 0.98, 1, -24.978, 21.449, 506.8, -130.7, 1359.0, 22.744, 26.169, 5.980
233, 0, 7.741, 0.98, 1, -25.276, 21.739, 506.7, -130.6, 1358.2, 22.819, 26.179, 5.995
234, 0, 7.774, 0.98, 1, -25.309, 21.513, 507.0, -130.6, 1358.6, 22.618, 26.087, 6.129
235, 0, 7.808, 0.98, 1, -25.370, 21.432, 507.1, -130.7, 1359.9, 22.401, 26.029, 6.245
