frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
19, 0, 1.506, 0.98, 1, 7.921, 5.672, -142.4, -35.3, 748.6, 0.873, -4.952, 0.878
20, 0, 1.559, 0.98, 1, 6.029, 6.565, -140.6, -32.4, 757.4, 2.423, -1.984, 0.444
21, 0, 1.617, 0.98, 1, 5.035, 6.811, -139.4, -31.2, 758.5, 3.005, -0.277, -0.389
22, 0, 1.663, 0.98, 1, 3.649, 8.293, -138.4, -28.2, 759.2, 4.975, 1.743, -0.439
23, 0, 1.708, 0.98, 1, 3.152, 9.437, -139.2, -27.1, 766.8, 6.928, 1.844, 0.234
24, 0, 1.753, 0.98, 1, 2.588, 9.534, -139.2, -25.3, 769.8, 7.439, 2.414, 0.175
25, 0, 1.802, 0.88, 1, 1.898, 9.978, -140.2, -22.5, 778.6, 8.381, 3.289, -0.122
26, 0, 1.851, 0.98, 1, 1.993, 11.501, -140.7, -20.4, 780.6, 10.101, 3.644, -0.352
27, 0, 1.898, 0.98, 1, 2.317, 13.231, -141.2, -17.5, 780.3, 12.450, 3.560, -0.839
28, 0, 1.949, 0.98, 1, 2.510, 13.443, -142.8, -15.9, 783.5, 12.725, 3.629, -1.328
29, 0, 1.991, 0.98, 1, 2.462, 13.821, -145.2, -12.6, 785.5, 13.394, 4.051, -2.577
30, 0, 2.045, 0.98, 1, 2.376, 13.714, -146.3, -11.3, 786.0, 13.195, 4.393, -3.030
31, 0, 2.107, 0.98, 1, 1.925, 13.098, -147.0, -10.1, 785.8, 12.476, 5.059, -3.260
32, 0, 2.158, 0.98, 1, 1.464, 13.173, -147.8, -8.1, 785.9, 12.345, 5.767, -3.620
33, 0, 2.206, 0.98, 1, 1.290, 13.203, -148.3, -6.9, 785.2, 12.274, 6.126, -3.974
34, 0, 2.251, 0.98, 1, 1.074, 12.796, -148.6, -6.5, 783.9, 11.873, 6.440, -4.297
35, 0, 2.304, 0.98, 1, 1.042, 13.451, -149.2, -5.5, 779.9, 12.530, 6.722, -4.261
36, 0, 2.354, 0.98, 1, 1.093, 14.279, -150.2, -4.9, 779.7, 13.533, 6.550, -4.275
37, 0, 2.402, 0.98, 1, 0.988, 15.382, -152.0, -2.8, 777.3, 14.150, 7.015, -4.584
38, 0, 2.451, 0.98, 1, 0.871, 15.490, -153.2, -1.5, 777.1, 14.196, 7.186, -4.911
39, 0, 2.494, 0.98, 1, 1.246, 16.827, -154.2, 1.8, 776.3, 15.088, 7.114, -4.876
40, 0, 2.545, 0.88, 1, 2.385, 17.128, -153.0, 4.4, 776.2, 15.770, 5.589, -4.386
41, 0, 2.588, 0.88, 1, 5.652, 19.144, -149.8, 12.0, 783.1, 19.213, 0.872, -3.073
42, 0, 2.635, 0.88, 1, 7.815, 19.442, -147.8, 16.9, 789.1, 20.237, -2.117, -2.504
43, 0, 2.682, 0.88, 1, 9.083, 19.734, -145.0, 21.2, 788.9, 21.214, -3.887, -2.218
44, 0, 2.726, 0.88, 1, 10.607, 20.378, -143.6, 24.1, 791.9, 22.536, -6.005, -1.606
45, 0, 2.769, 0.88, 1, 11.807, 22.391, -140.4, 28.1, 786.9, 25.570, -7.528, -0.329
46, 0, 2.816, 0.88, 1, 12.746, 23.665, -139.3, 29.9, 789.9, 27.423, -8.656, 0.375
47, 0, 2.857, 0.88, 1, 15.420, 24.202, -137.0, 34.2, 793.1, 30.241, -12.444, 2.265
48, 0, 2.904, 0.88, 1, 16.626, 24.104, -136.1, 36.5, 798.1, 30.457, -14.264, 2.738
49, 0, 2.952, 0.88, 1, 17.361, 23.887, -135.1, 38.6, 800.2, 30.847, -15.507, 3.389
50, 0, 3.005, 0.88, 1, 17.891, 22.343, -131.7, 40.9, 795.7, 31.083, -16.825, 4.638
51, 0, 3.063, 0.98, 1, 18.411, 21.951, -130.3, 42.9, 797.9, 30.359, -17.819, 5.366
52, 0, 3.125, 0.88, 1, 18.069, 21.801, -127.9, 44.7, 801.1, 30.226, -17.282, 5.599
53, 0, 3.178, 0.88, 1, 18.425, 21.059, -126.0, 45.9, 805.3, 29.410, -17.933, 5.928
54, 0, 3.235, 0.98, 1, 18.228, 20.360, -125.0, 46.6, 809.9, 28.223, -18.044, 5.658
55, 0, 3.287, 0.98, 1, 17.501, 20.267, -125.2, 47.9, 815.0, 28.018, -16.977, 5.434
56, 0, 3.348, 0.88, 1, 17.019, 20.192, -125.2, 48.3, 810.5, 28.078, -16.534, 5.466
57, 0, 3.397, 0.98, 1, 17.478, 20.681, -125.9, 48.9, 810.2, 28.403, -17.054, 5.924
58, 0, 3.455, 0.88, 1, 16.579, 20.874, -127.3, 50.2, 809.7, 28.944, -15.798, 5.283
59, 0, 3.501, 0.88, 1, 16.499, 22.011, -129.0, 51.5, 806.4, 30.507, -15.560, 5.467
60, 0, 3.554, 0.88, 1, 16.189, 22.114, -129.4, 52.5, 802.1, 30.711, -15.028, 5.207
61, 0, 3.602, 0.88, 1, 15.738, 22.825, -130.0, 53.4, 797.2, 31.714, -14.139, 4.568
62, 0, 3.656, 0.88, 1, 15.521, 22.586, -131.1, 53.8, 799.3, 31.226, -13.833, 4.009
63, 0, 3.708, 0.88, 1, 15.415, 22.461, -132.4, 54.5, 800.8, 31.071, -13.526, 3.601
64, 0, 3.761, 0.88, 1, 15.661, 22.338, -133.7, 55.1, 805.5, 30.958, -13.924, 3.623
65, 0, 3.810, 0.88, 1, 16.003, 22.221, -134.4, 55.8, 799.7, 31.298, -14.316, 3.310
66, 0, 3.877, 0.88, 1, 16.347, 21.725, -136.9, 56.5, 808.4, 30.288, -14.747, 2.601
67, 0, 3.927, 0.88, 1, 16.942, 21.679, -138.2, 57.0, 808.1, 30.453, -15.552, 2.327
68, 0, 3.977, 0.88, 1, 16.992, 21.737, -139.0, 56.4, 807.3, 30.476, -15.653, 2.358
69, 0, 4.024, 0.88, 1, 17.262, 21.919, -139.0, 56.2, 805.8, 30.878, -15.989, 2.416
70, 0, 4.076, 0.88, 1, 17.413, 22.117, -139.5, 56.3, 806.4, 31.076, -16.164, 2.502
71, 0, 4.123, 0.88, 1, 17.302, 21.846, -139.8, 56.1, 807.0, 30.670, -16.069, 2.417
72, 0, 4.170, 0.88, 1, 17.488, 21.981, -140.0, 55.9, 809.8, 30.651, -16.323, 2.546
73, 0, 4.215, 0.88, 1, 17.339, 21.712, -139.2, 55.0, 804.8, 30.447, -16.167, 2.280
74, 0, 4.261, 0.88, 1, 17.198, 21.634, -139.2, 54.3, 805.1, 30.140, -16.003, 2.282
75, 0, 4.310, 0.88, 1, 17.202, 21.111, -138.7, 53.3, 802.9, 29.215, -16.094, 1.943
76, 0, 4.360, 0.88, 1, 17.247, 20.929, -138.9, 52.5, 804.5, 28.755, -16.139, 1.768
77, 0, 4.410, 0.88, 1, 17.399, 20.928, -139.3, 51.7, 805.5, 28.421, -16.305, 1.350
78, 0, 4.460, 0.88, 1, 17.157, 20.005, -139.1, 48.5, 802.0, 26.324, -16.051, 0.188
79, 0, 4.499, 0.88, 1, 16.989, 19.006, -140.1, 46.1, 802.6, 24.366, -15.854, -1.475
80, 0, 4.548, 0.88, 1, 15.861, 14.877, -143.7, 40.0, 805.9, 16.914, -14.664, -4.684
81, 0, 4.588, 0.88, 1, 15.370, 12.427, -145.2, 34.6, 796.7, 13.129, -13.949, -7.006
82, 0, 4.636, 0.88, 1, 14.417, 10.749, -146.9, 29.8, 790.6, 10.340, -12.284, -8.738
83, 0, 4.681, 0.88, 1, 11.039, 7.401, -149.5, 21.7, 776.8, 5.437, -6.593, -10.294
84, 0, 4.724, 0.88, 1, 10.260, 7.828, -150.5, 16.6, 768.4, 5.458, -5.158, -10.266
85, 0, 4.767, 0.98, 1, 9.863, 8.031, -152.6, 12.0, 768.7, 5.407, -4.389, -10.429
86, 0, 4.807, 0.98, 1, 8.736, 5.742, -154.6, 3.9, 768.5, 2.392, -2.899, -11.164
87, 0, 4.852, 0.98, 1, 8.722, 6.468, -157.8, -0.2, 779.0, 3.837, -2.965, -11.728
88, 0, 4.896, 0.98, 1, 8.442, 7.498, -159.8, -3.1, 784.1, 5.078, -2.361, -12.301
89, 0, 4.942, 0.98, 1, 8.450, 8.566, -163.0, -6.1, 789.6, 5.206, -1.839, -12.543
90, 0, 4.989, 0.98, 1, 8.494, 9.348, -164.9, -7.6, 792.3, 5.854, -1.890, -12.105
91, 0, 5.032, 0.98, 1, 8.577, 9.273, -166.5, -9.1, 793.1, 5.908, -2.203, -11.956
92, 0, 5.075, 0.98, 1, 8.666, 7.198, -169.6, -11.1, 795.1, 4.020, -2.521, -11.591
93, 0, 5.120, 0.98, 1, 8.971, 6.030, -171.6, -12.4, 799.7, 2.686, -3.304, -11.191
94, 0, 5.161, 0.98, 1, 9.281, 4.997, -173.1, -13.4, 803.5, 1.161, -3.911, -11.030
95, 0, 5.200, 0.98, 1, 9.947, 4.281, -174.8, -14.8, 810.9, -0.413, -5.088, -11.115
96, 0, 5.248, 0.98, 1, 11.162, 2.140, -172.6, -18.1, 816.1, -2.537, -7.176, -11.430
97, 0, 5.290, 0.98, 1, 11.974, 1.377, -170.7, -19.3, 819.8, -3.368, -8.448, -11.539
98, 0, 5.337, 0.98, 1, 12.676, 0.742, -168.7, -20.0, 822.4, -3.943, -9.593, -11.607
99, 0, 5.379, 0.98, 1, 14.339, -0.115, -164.6, -21.6, 826.5, -5.316, -12.119, -11.064
100, 0, 5.427, 0.98, 1, 15.014, -0.906, -161.8, -22.7, 829.4, -6.406, -13.195, -10.697
101, 0, 5.471, 0.98, 1, 15.992, -1.277, -158.7, -23.9, 832.0, -6.945, -14.684, -10.329
102, 0, 5.518, 0.98, 1, 16.803, -1.750, -155.2, -24.7, 833.9, -7.656, -15.901, -9.953
103, 0, 5.562, 0.98, 1, 19.079, -0.866, -148.9, -25.2, 836.7, -6.784, -19.307, -9.365
104, 0, 5.607, 0.98, 1, 19.282, -0.096, -146.5, -25.6, 844.6, -6.159, -19.067, -10.063
105, 0, 5.655, 0.98, 1, 20.162, 0.045, -138.4, -26.1, 839.4, -6.279, -20.200, -9.747
106, 0, 5.703, 0.98, 1, 19.693, -0.695, -133.5, -26.2, 838.7, -7.333, -19.511, -9.747
107, 0, 5.751, 0.98, 1, 19.491, -1.476, -123.6, -26.1, 826.1, -8.547, -19.537, -9.019
108, 0, 5.797, 0.98, 1, 20.015, -1.066, -120.8, -26.5, 830.5, -7.894, -20.182, -8.438
109, 0, 5.846, 0.98, 1, 20.298, -0.527, -119.2, -26.1, 832.3, -7.054, -20.571, -7.927
110, 0, 5.894, 0.98, 1, 20.451, 0.834, -118.0, -25.4, 832.1, -5.706, -20.731, -6.921
111, 0, 5.944, 0.98, 1, 20.822, 2.063, -118.3, -24.6, 833.9, -5.283, -21.191, -6.258
112, 0, 5.991, 0.98, 1, 21.480, 2.621, -117.4, -24.5, 829.9, -4.526, -22.215, -5.470
113, 0, 6.041, 0.98, 1, 21.989, 2.652, -116.2, -24.1, 825.1, -3.807, -23.157, -4.869
114, 0, 6.088, 0.98, 1, 22.367, 2.769, -115.5, -24.2, 824.4, -3.056, -23.771, -4.661
115, 0, 6.133, 0.98, 1, 22.520, 3.144, -115.9, -24.1, 824.2, -2.722, -23.852, -4.683
116, 0, 6.186, 0.98, 1, 22.554, 3.859, -117.5, -23.9, 827.3, -2.752, -23.750, -4.759
117, 0, 6.234, 0.98, 1, 21.953, 4.437, -120.3, -23.2, 826.2, -2.083, -22.755, -4.526
118, 0, 6.283, 0.98, 1, 21.506, 4.304, -121.3, -22.4, 822.9, -1.764, -22.167, -4.417
119, 0, 6.332, 0.98, 1, 21.301, 3.925, -122.0, -22.6, 821.5, -1.357, -21.934, -3.727
120, 0, 6.382, 0.98, 1, 21.689, 4.022, -121.9, -22.7, 821.1, -1.248, -22.631, -2.836
121, 0, 6.430, 0.98, 1, 23.056, 5.602, -122.5, -22.3, 828.6, -0.760, -24.556, -2.008
122, 0, 6.478, 0.98, 1, 23.081, 5.821, -122.0, -22.4, 828.6, -0.847, -24.623, -1.549
123, 0, 6.527, 0.98, 1, 23.031, 5.523, -120.6, -22.4, 824.8, -0.757, -24.763, -1.102
124, 0, 6.573, 0.98, 1, 23.338, 4.666, -116.9, -23.4, 821.7, -0.731, -25.501, -0.325
125, 0, 6.631, 0.98, 1, 23.638, 4.971, -114.9, -23.8, 821.0, -0.138, -25.941, 0.493
126, 0, 6.681, 0.98, 1, 23.611, 5.605, -111.5, -23.8, 822.5, 0.684, -26.046, 1.710
127, 0, 6.729, 0.98, 1, 23.119, 5.967, -107.8, -23.3, 823.2, 1.176, -25.498, 2.444
128, 0, 6.775, 0.98, 1, 22.753, 6.013, -106.2, -22.9, 824.0, 1.296, -25.058, 2.875
129, 0, 6.819, 0.98, 1, 22.360, 6.179, -104.5, -22.3, 823.1, 1.498, -24.613, 3.064
130, 0, 6.870, 0.98, 1, 21.588, 6.621, -101.9, -20.5, 823.1, 2.342, -23.555, 3.806
131, 0, 6.921, 0.98, 1, 21.467, 6.585, -101.4, -19.8, 825.6, 1.673, -23.536, 3.671
132, 0, 6.967, 0.98, 1, 20.856, 5.400, -102.1, -19.7, 827.1, -0.106, -22.773, 2.730
133, 0, 7.010, 0.98, 1, 20.493, 4.236, -102.8, -20.3, 824.6, -1.021, -22.234, 2.171
134, 0, 7.064, 0.98, 1, 19.126, 2.719, -105.8, -21.6, 822.6, -2.625, -20.057, 0.969
135, 0, 7.115, 0.98, 1, 18.451, 2.449, -108.2, -22.5, 824.3, -3.032, -18.985, 0.277
136, 0, 7.165, 0.98, 1, 17.418, 2.292, -110.9, -23.0, 824.1, -3.360, -17.381, -0.141
137, 0, 7.212, 0.98, 1, 13.485, -0.036, -118.1, -24.1, 830.4, -5.810, -11.699, -1.052
138, 0, 7.253, 0.98, 1, 12.293, -1.659, -121.6, -24.5, 827.9, -7.494, -10.485, -0.387
139, 0, 7.300, 0.98, 1, 10.724, -2.637, -127.7, -24.9, 827.8, -8.501, -8.296, -0.051
140, 0, 7.348, 0.98, 1, 11.206, -3.342, -130.3, -25.3, 824.8, -9.439, -9.075, 0.522
141, 0, 7.396, 0.98, 1, 11.176, -4.251, -135.2, -26.4, 824.4, -10.315, -9.102, 0.458
142, 0, 7.450, 0.98, 1, 11.686, -4.214, -138.1, -26.9, 824.4, -10.285, -9.858, 0.876
143, 0, 7.501, 0.98, 1, 11.974, -4.096, -140.3, -27.3, 822.4, -10.309, -10.225, 0.814
144, 0, 7.550, 0.98, 1, 11.889, -3.855, -145.5, -28.5, 824.0, -9.803, -10.050, 0.438
145, 0, 7.595, 0.98, 1, 11.961, -3.398, -148.2, -29.2, 822.9, -9.250, -10.047, 0.603
146, 0, 7.639, 0.98, 1, 11.723, -3.488, -153.5, -30.2, 819.1, -9.329, -9.431, 0.293
147, 0, 7.680, 0.98, 1, 11.779, -3.178, -156.8, -30.6, 819.0, -8.864, -9.472, 0.353
148, 0, 7.725, 0.98, 1, 11.615, -4.126, -161.8, -31.5, 814.9, -9.924, -8.979, -0.008
149, 0, 7.770, 0.98, 1, 11.560, -4.707, -164.2, -32.2, 812.4, -10.741, -8.743, -0.179
150, 0, 7.817, 0.98, 1, 11.458, -5.085, -166.1, -33.5, 810.0, -11.304, -8.508, -0.338
151, 0, 7.860, 0.98, 1, 11.373, -5.984, -167.9, -35.3, 808.1, -12.403, -8.399, -0.571
152, 0, 7.908, 0.98, 1, 11.225, -7.476, -169.8, -38.4, 801.9, -14.231, -8.117, -0.933
153, 0, 7.950, 0.98, 1, 11.242, -7.792, -170.5, -39.7, 799.9, -14.578, -8.118, -0.933
154, 0, 7.997, 0.98, 1, 11.237, -7.975, -171.1, -41.1, 799.0, -14.889, -8.147, -0.934
155, 0, 8.049, 0.98, 1, 11.550, -8.429, -171.1, -43.5, 795.6, -15.365, -8.532, -0.987
156, 0, 8.102, 0.98, 1, 11.860, -8.226, -170.7, -46.1, 793.3, -15.181, -8.839, -0.912
157, 0, 8.147, 0.98, 1, 11.898, -7.573, -170.7, -47.4, 793.5, -14.432, -8.973, -0.760
158, 0, 8.196, 0.98, 1, 11.984, -6.640, -170.4, -48.2, 793.5, -13.298, -9.143, -0.546
159, 0, 8.239, 0.98, 1, 12.092, -5.548, -168.4, -48.3, 792.7, -11.839, -9.465, -0.378
160, 0, 8.284, 0.98, 1, 12.219, -4.685, -166.5, -48.1, 791.7, -10.871, -9.621, -0.206
161, 0, 8.323, 0.98, 1, 12.178, -4.235, -164.6, -47.8, 791.2, -10.381, -9.633, -0.028
162, 0, 8.372, 0.98, 1, 12.190, -3.390, -159.4, -47.7, 789.8, -9.491, -9.857, 0.172
163, 0, 8.414, 0.98, 1, 12.174, -3.234, -156.3, -47.8, 789.4, -9.110, -9.929, 0.267
164, 0, 8.460, 0.98, 1, 12.170, -2.711, -153.2, -47.6, 788.7, -8.656, -9.941, 0.510
165, 0, 8.507, 0.98, 1, 11.894, -1.973, -146.0, -46.3, 783.6, -7.872, -9.898, 1.510
166, 0, 8.551, 0.98, 1, 11.860, -1.206, -142.1, -45.5, 781.2, -6.997, -10.027, 2.102
167, 0, 8.597, 0.98, 1, 11.740, -0.095, -137.9, -44.8, 777.3, -5.841, -10.080, 2.737
168, 0, 8.639, 0.98, 1, 11.674, 0.481, -131.1, -44.8, 779.3, -4.547, -10.372, 3.764
169, 0, 8.685, 0.98, 1, 11.555, -0.190, -127.1, -44.8, 779.1, -5.338, -10.333, 3.745
170, 0, 8.730, 0.98, 1, 11.468, -0.151, -123.1, -44.6, 777.6, -5.273, -10.469, 3.914
171, 0, 8.771, 0.98, 1, 8.950, 0.403, -119.4, -44.6, 771.2, -5.521, -7.419, 2.613
172, 0, 8.818, 0.98, 1, 6.638, 0.072, -119.9, -45.7, 769.4, -5.772, -4.323, 2.015
173, 0, 8.858, 0.98, 1, 4.868, -0.040, -120.5, -46.5, 767.9, -5.741, -1.836, 1.728
174, 0, 8.908, 0.98, 1, 3.176, 0.283, -121.1, -46.8, 767.0, -5.204, 0.576, 1.395
175, 0, 8.949, 0.98, 1, 0.919, 1.257, -122.0, -46.3, 761.7, -3.906, 4.071, 1.362
176, 0, 8.998, 0.98, 1, 0.473, 1.776, -122.2, -45.7, 758.6, -3.447, 4.609, 1.738
177, 0, 9.047, 0.98, 1, 0.291, 2.655, -123.9, -45.8, 751.4, -2.668, 5.002, 1.634
178, 0, 9.095, 0.98, 1, 0.251, 3.145, -126.2, -46.1, 747.7, -2.275, 5.285, 1.472
179, 0, 9.142, 0.98, 1, 0.186, 4.228, -133.6, -47.1, 738.0, -0.771, 6.106, 0.987
180, 0, 9.190, 0.98, 1, 0.746, 4.639, -139.1, -47.8, 733.3, -0.191, 5.593, 0.649
181, 0, 9.240, 0.98, 1, 0.678, 4.737, -144.7, -49.3, 728.3, -0.293, 5.884, 0.691
182, 0, 9.285, 0.98, 1, 1.201, 4.468, -151.8, -52.2, 707.1, -0.783, 6.204, 0.271
183, 0, 9.335, 0.98, 1, 1.549, 4.470, -159.2, -54.4, 708.5, -0.651, 5.669, 0.308
184, 0, 9.384, 0.98, 1, 2.063, 4.905, -166.7, -56.1, 698.0, -0.405, 5.512, 0.226
185, 0, 9.433, 0.98, 1, 2.327, 4.878, -173.1, -57.5, 703.4, -0.336, 4.989, 0.592
186, 0, 9.482, 0.98, 1, 2.328, 5.239, -180.1, -58.4, 704.1, 0.169, 5.197, 0.978
187, 0, 9.527, 0.98, 1, 2.241, 5.829, -183.4, -58.8, 707.6, 0.806, 4.991, 1.309
188, 0, 9.578, 0.98, 1, 2.411, 6.179, -185.1, -58.8, 707.9, 1.339, 4.514, 1.404
189, 0, 9.634, 0.98, 1, 2.176, 6.041, -184.9, -57.6, 702.2, 1.175, 4.735, 0.817
190, 0, 9.685, 0.98, 1, 1.557, 5.986, -184.6, -57.6, 704.4, 1.357, 5.491, 0.870
191, 0, 9.734, 0.98, 1, 1.036, 6.271, -183.8, -57.4, 703.7, 1.712, 6.361, 1.123
192, 0, 9.783, 0.98, 1, 0.361, 7.512, -182.1, -56.4, 703.6, 2.537, 7.403, 1.202
193, 0, 9.831, 0.98, 1, 0.367, 7.465, -180.4, -55.6, 700.7, 2.452, 7.427, 0.952
194, 0, 9.879, 0.98, 1, 0.169, 7.286, -179.0, -55.0, 698.0, 2.542, 7.853, 0.759
195, 0, 9.925, 0.98, 1, 0.212, 7.157, -178.0, -54.4, 695.8, 2.617, 7.889, 0.627
196, 0, 9.975, 0.98, 1, 0.222, 7.187, -177.8, -54.3, 695.4, 2.646, 7.818, 0.481
197, 0, 10.024, 0.98, 1, 0.490, 7.050, -180.6, -55.3, 702.2, 2.539, 7.375, 0.899
198, 0, 10.072, 0.98, 1, 0.703, 7.037, -182.1, -55.4, 703.9, 2.453, 7.061, 1.147
199, 0, 10.122, 0.98, 1, 1.153, 7.729, -184.9, -54.5, 703.0, 3.123, 6.519, 0.836
200, 0, 10.170, 0.98, 1, 1.521, 7.822, -187.3, -54.6, 703.2, 3.210, 6.047, 0.720
201, 0, 10.216, 0.98, 1, 2.296, 9.000, -190.2, -53.7, 692.7, 4.803, 5.355, 0.317
202, 0, 10.266, 0.98, 1, 2.322, 9.300, -192.3, -53.1, 685.9, 5.421, 5.647, -0.040
203, 0, 10.314, 0.98, 1, 2.563, 9.440, -195.6, -53.1, 681.5, 5.447, 5.614, -0.354
204, 0, 10.363, 0.98, 1, 4.015, 9.191, -203.1, -53.9, 674.2, 4.586, 4.258, -0.838
205, 0, 10.412, 0.98, 1, 4.239, 9.311, -208.8, -55.4, 674.6, 4.776, 3.831, -0.468
206, 0, 10.463, 0.98, 1, 5.036, 9.580, -214.1, -57.8, 664.3, 4.972, 3.157, -0.504
207, 0, 10.506, 0.98, 1, 5.654, 10.071, -219.2, -60.0, 661.4, 5.634, 2.277, -0.424
208, 0, 10.559, 0.98, 1, 6.033, 10.377, -221.0, -61.0, 661.6, 6.141, 1.552, 0.046
209, 0, 10.604, 0.98, 1, 6.276, 10.640, -221.6, -61.4, 659.7, 6.570, 1.161, 0.060
210, 0, 10.651, 0.98, 1, 6.243, 10.934, -221.4, -61.4, 656.7, 6.987, 1.297, 0.044
211, 0, 10.698, 0.98, 1, 6.173, 11.204, -221.0, -61.3, 654.6, 7.623, 1.377, 0.102
212, 0, 10.750, 0.98, 1, 6.129, 11.669, -219.8, -60.8, 652.2, 8.160, 1.618, 0.242
213, 0, 10.794, 0.98, 1, 5.800, 11.575, -217.7, -60.3, 654.2, 8.108, 1.996, 0.296
214, 0, 10.847, 0.98, 1, 5.775, 11.780, -215.1, -60.0, 654.9, 8.015, 1.983, 0.614
215, 0, 10.894, 0.98, 1, 6.021, 11.951, -211.3, -60.6, 663.0, 8.568, 1.206, 1.432
216, 0, 10.946, 0.98, 1, 5.805, 12.763, -208.7, -60.6, 664.3, 8.901, 1.422, 1.671
217, 0, 10.993, 0.98, 1, 4.929, 13.066, -205.7, -60.7, 668.1, 8.890, 2.544, 1.405
218, 0, 11.045, 0.98, 1, 4.540, 12.545, -203.3, -60.8, 665.7, 8.673, 3.177, 0.839
219, 0, 11.086, 0.98, 1, 3.705, 11.303, -201.2, -61.8, 667.5, 7.635, 4.336, 0.320
220, 0, 11.140, 0.98, 1, 3.356, 10.750, -200.9, -62.9, 671.8, 7.004, 4.745, 0.340
221, 0, 11.183, 0.98, 1, 3.214, 9.395, -201.4, -66.5, 681.0, 4.823, 4.578, 0.512
222, 0, 11.235, 0.98, 1, 3.167, 9.170, -200.6, -67.0, 681.7, 4.581, 4.601, 0.485
223, 0, 11.282, 0.98, 1, 3.047, 9.226, -200.7, -67.1, 683.5, 4.647, 4.706, 0.827
224, 0, 11.334, 0.98, 1, 2.765, 9.678, -201.4, -67.0, 686.1, 5.156, 5.234, 1.559
225, 0, 11.379, 0.98, 1, 2.795, 10.197, -201.1, -66.3, 685.6, 5.854, 5.272, 1.660
226, 0, 11.432, 0.98, 1, 3.916, 11.353, -201.2, -64.5, 687.4, 6.889, 3.504, 0.804
227, 0, 11.481, 0.98, 1, 3.976, 12.458, -200.6, -62.9, 685.6, 7.876, 3.434, 0.397
228, 0, 11.526, 0.98, 1, 4.242, 14.559, -198.5, -58.1, 679.5, 11.236, 3.420, 0.153
229, 0, 11.572, 0.98, 1, 4.530, 15.457, -198.4, -55.6, 678.5, 12.615, 3.383, -0.110
230, 0, 11.619, 0.98, 1, 5.084, 16.791, -198.3, -53.0, 677.2, 14.156, 2.946, -0.373
231, 0, 11.668, 0.98, 1, 6.606, 20.170, -199.5, -47.6, 681.1, 17.649, 1.387, -0.906
232, 0, 11.718, 0.98, 1, 7.780, 20.308, -198.9, -44.2, 680.2, 17.737, 0.244, -1.396
233, 0, 11.764, 0.98, 1, 10.170, 24.423, -195.7, -36.4, 676.1, 23.142, -2.498, -0.847
234, 0, 11.812, 0.98, 1, 11.306, 25.582, -195.0, -31.7, 677.8, 24.732, -3.662, -0.306
235, 0, 11.862, 0.88, 1, 14.044, 28.368, -192.6, -24.3, 678.5, 29.791, -7.301, 1.452
236, 0, 11.908, 0.88, 1, 14.720, 28.236, -192.3, -21.2, 680.9, 29.565, -7.751, 1.229
237, 0, 11.948, 0.88, 1, 15.207, 27.636, -192.5, -18.9, 682.4, 28.966, -8.346, 0.946
238, 0, 11.996, 0.88, 1, 15.848, 27.634, -191.8, -17.0, 681.1, 29.278, -9.133, 0.652
239, 0, 12.037, 0.88, 1, 16.686, 28.034, -193.0, -14.4, 684.3, 29.764, -10.152, 1.087
