frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
1124, 0, 63.955, 0.88, 1, -10.601, 3.176, -152.6, -66.7, 599.0, -3.713, 24.943, 7.445
1125, 0, 63.997, 0.88, 1, -10.944, 3.452, -152.1, -66.8, 598.6, -3.509, 25.287, 7.530
1126, 0, 64.054, 0.88, 1, -10.958, 3.381, -151.4, -66.6, 598.5, -3.706, 25.301, 7.531
1127, 0, 64.101, 0.88, 1, -11.005, 3.373, -150.7, -66.1, 596.1, -3.974, 25.394, 7.332
1128, 0, 64.152, 0.88, 1, -11.193, 3.608, -150.4, -66.1, 595.6, -3.804, 25.573, 7.197
1129, 0, 64.201, 0.88, 1, -11.156, 3.465, -150.4, -67.0, 597.3, -4.008, 25.376, 7.192
1130, 0, 64.246, 0.88, 1, -11.577, 3.176, -150.4, -67.5, 598.1, -4.156, 26.077, 7.505
1131, 0, 64.295, 0.88, 1, -11.827, 3.223, -150.3, -67.7, 598.7, -4.045, 26.351, 7.484
1132, 0, 64.343, 0.98, 1, -11.412, 3.113, -148.8, -67.9, 597.2, -3.968, 25.919, 7.455
1133, 0, 64.391, 0.98, 1, -11.025, 3.288, -147.1, -67.8, 593.9, -3.826, 25.606, 7.396
1134, 0, 64.436, 0.98, 1, -10.813, 3.882, -145.4, -67.5, 591.5, -3.091, 25.383, 7.550
1135, 0, 64.487, 0.98, 1, -10.609, 4.183, -143.9, -67.4, 588.9, -3.089, 25.272, 7.664
1136, 0, 64.537, 0.98, 1, -10.687, 4.623, -142.1, -67.1, 587.2, -2.798, 25.180, 7.920
1137, 0, 64.584, 0.98, 1, -10.895, 4.441, -141.5, -67.1, 587.2, -2.890, 25.577, 7.979
1138, 0, 64.635, 0.98, 1, -11.231, 4.378, -141.5, -67.3, 588.8, -2.692, 25.997, 8.158
1139, 0, 64.685, 0.98, 1, -11.103, 4.105, -140.9, -67.4, 589.9, -3.032, 25.879, 8.213
1140, 0, 64.734, 0.98, 1, -11.188, 3.812, -140.4, -67.3, 590.2, -3.239, 26.079, 8.407
1141, 0, 64.783, 0.98, 1, -11.547, 3.501, -140.3, -67.4, 591.2, -3.633, 26.503, 8.494
1142, 0, 64.834, 0.98, 1, -11.558, 3.730, -140.3, -67.5, 591.8, -3.598, 26.471, 8.280
1143, 0, 64.881, 0.98, 1, -11.633, 3.665, -140.8, -67.6, 593.6, -3.456, 26.493, 8.391
1144, 0, 64.933, 0.98, 1, -11.516, 3.359, -140.6, -67.8, 593.0, -3.759, 26.306, 8.391
1145, 0, 64.977, 0.98, 1, -11.810, 3.784, -140.9, -67.8, 593.4, -3.802, 26.491, 8.367
1146, 0, 65.032, 0.82, 1, -12.015, 3.931, -141.0, -67.8, 593.4, -3.703, 26.397, 8.472
1147, 0, 65.076, 0.98, 1, -11.153, 3.223, -140.3, -68.4, 592.0, -4.254, 25.411, 8.588
1148, 0, 65.130, 0.98, 1, -10.799, 3.235, -139.5, -68.3, 589.8, -4.319, 24.873, 8.979
1149, 0, 65.180, 0.98, 1, -10.803, 2.757, -139.1, -68.6, 588.9, -4.488, 24.482, 9.278
1150, 0, 65.232, 0.98, 1, -10.690, 2.466, -138.8, -68.6, 587.7, -4.577, 24.306, 9.276
1151, 0, 65.279, 0.98, 1, -10.712, 2.539, -138.9, -68.8, 586.7, -4.555, 24.448, 9.473
1152, 0, 65.326, 0.98, 1, -10.519, 2.386, -138.8, -68.8, 585.8, -4.782, 24.110, 9.557
1153, 0, 65.375, 0.98, 1, -10.535, 2.401, -139.1, -68.7, 585.5, -4.868, 24.062, 9.696
1154, 0, 65.426, 0.88, 1, -10.703, 2.858, -139.7, -69.1, 585.3, -4.950, 24.065, 9.787
1155, 0, 65.471, 0.98, 1, -10.920, 2.898, -141.0, -69.9, 588.1, -4.812, 24.244, 9.844
1156, 0, 65.526, 0.98, 1, -11.073, 2.621, -142.8, -70.9, 590.3, -5.647, 24.115, 9.699
1157, 0, 65.573, 0.98, 1, -11.089, 0.877, -143.5, -72.0, 587.4, -7.572, 24.279, 10.764
1158, 0, 65.628, 0.98, 1, -11.148, 0.732, -144.1, -72.9, 586.1, -8.311, 24.624, 11.778
1159, 0, 65.677, 0.98, 1, -10.867, -0.023, -145.4, -73.9, 587.8, -8.839, 24.285, 13.071
1160, 0, 65.726, 0.88, 1, -10.197, -0.610, -148.1, -76.0, 591.3, -9.557, 23.251, 14.847
1161, 0, 65.774, 0.88, 1, -10.440, -0.023, -149.8, -77.5, 594.2, -9.001, 22.832, 16.376
1162, 0, 65.823, 0.88, 1, -10.472, 0.099, -151.5, -79.4, 597.3, -8.859, 22.841, 17.526
1163, 0, 65.870, 0.88, 1, -10.028, 0.222, -152.6, -80.6, 599.7, -7.716, 22.426, 17.872
1164, 0, 65.921, 0.88, 1, -9.805, 0.466, -152.9, -81.3, 600.8, -7.187, 21.915, 18.673
1165, 0, 65.965, 0.88, 1, -9.631, 0.451, -153.2, -81.6, 602.1, -7.119, 21.745, 18.900
1166, 0, 66.012, 0.88, 1, -9.636, 0.472, -153.4, -81.7, 602.4, -7.125, 21.704, 19.074
1167, 0, 66.058, 0.88, 1, -9.420, 0.682, -154.2, -82.2, 603.7, -7.289, 21.534, 19.363
1168, 0, 66.110, 0.88, 1, -9.370, 0.854, -154.0, -82.1, 602.0, -7.419, 21.474, 19.557
1169, 0, 66.162, 0.88, 1, -9.355, 1.197, -154.1, -82.1, 600.1, -7.520, 21.448, 19.633
1170, 0, 66.209, 0.88, 1, -9.422, 1.427, -154.6, -82.2, 601.4, -7.420, 21.347, 19.682
1171, 0, 66.261, 0.88, 1, -9.969, 1.887, -155.0, -81.5, 601.8, -6.552, 21.747, 19.212
1172, 0, 66.310, 0.88, 1, -10.172, 2.701, -154.9, -80.8, 601.0, -5.477, 21.881, 18.783
1173, 0, 66.359, 0.88, 1, -10.647, 3.277, -152.9, -78.8, 593.3, -4.933, 22.499, 18.681
1174, 0, 66.407, 0.88, 1, -11.201, 3.391, -152.8, -78.3, 592.3, -4.982, 23.214, 18.643
1175, 0, 66.455, 0.88, 1, -11.807, 3.501, -152.2, -76.4, 588.9, -4.475, 24.208, 18.011
1176, 0, 66.501, 0.88, 1, -12.139, 3.617, -153.4, -75.1, 590.7, -3.690, 24.973, 17.022
1177, 0, 66.551, 0.88, 1, -12.667, 3.534, -155.0, -74.2, 592.5, -3.348, 26.187, 16.031
1178, 0, 66.596, 0.93, 1, -11.891, 3.150, -158.3, -76.9, 598.1, -4.763, 25.149, 16.326
1179, 0, 66.645, 0.88, 1, -11.492, 3.619, -159.1, -79.0, 600.8, -4.658, 24.354, 16.851
1180, 0, 66.699, 0.88, 1, -11.159, 3.464, -159.0, -80.1, 601.7, -4.791, 23.858, 17.100
1181, 0, 66.746, 0.88, 1, -11.327, 3.552, -158.9, -79.8, 600.8, -4.628, 24.140, 17.064
1182, 0, 66.797, 0.88, 1, -11.395, 3.252, -159.6, -79.8, 601.3, -4.832, 24.280, 17.313
1183, 0, 66.847, 0.88, 1, -11.537, 3.403, -159.9, -80.1, 602.3, -4.845, 24.344, 17.399
1184, 0, 66.899, 0.88, 1, -11.433, 3.316, -160.1, -80.2, 604.0, -4.886, 24.224, 17.477
1185, 0, 66.946, 0.88, 1, -11.492, 3.441, -160.0, -80.1, 603.7, -4.731, 24.306, 17.287
1186, 0, 66.993, 0.88, 1, -11.368, 3.338, -160.1, -80.1, 604.3, -4.702, 24.192, 17.150
1187, 0, 67.043, 0.88, 1, -11.256, 3.308, -160.1, -80.1, 604.6, -4.723, 24.146, 17.137
1188, 0, 67.094, 0.88, 1, -11.347, 3.452, -160.0, -80.0, 604.7, -4.525, 24.080, 17.017
1189, 0, 67.142, 0.88, 1, -11.341, 3.390, -159.7, -79.1, 603.7, -4.312, 24.510, 16.818
1190, 0, 67.192, 0.93, 1, -12.211, 4.325, -158.2, -75.0, 597.9, -2.352, 25.878, 15.173
1191, 0, 67.237, 0.93, 1, -13.507, 5.445, -158.1, -71.4, 596.6, -0.857, 27.259, 13.993
1192, 0, 67.285, 0.93, 1, -14.022, 5.189, -158.8, -70.4, 596.2, -1.727, 27.794, 13.703
1193, 0, 67.333, 0.88, 1, -12.413, 3.788, -160.5, -76.5, 603.0, -4.066, 25.425, 13.448
1194, 0, 67.382, 0.88, 1, -11.400, 3.429, -159.9, -78.9, 606.5, -4.448, 23.876, 13.398
1195, 0, 67.427, 0.88, 1, -10.518, 3.451, -157.4, -79.1, 602.4, -4.107, 22.770, 13.147
1196, 0, 67.477, 0.88, 1, -11.389, 4.419, -156.5, -75.8, 598.1, -1.951, 24.426, 11.989
1197, 0, 67.524, 0.88, 1, -11.856, 4.383, -157.3, -75.5, 599.6, -2.365, 24.682, 12.075
1198, 0, 67.573, 0.88, 1, -10.290, 3.389, -156.6, -78.0, 605.2, -4.086, 22.015, 12.223
1199, 0, 67.625, 0.88, 1, -9.449, 2.973, -154.7, -78.0, 604.5, -4.308, 20.829, 12.272
1200, 0, 67.677, 0.88, 1, -9.408, 4.879, -152.0, -73.9, 598.9, -1.881, 20.854, 11.235
1201, 0, 67.719, 0.88, 1, -10.104, 5.682, -151.3, -70.5, 595.2, -0.631, 22.053, 10.952
1202, 0, 67.774, 0.93, 1, -9.666, 5.088, -152.0, -72.0, 595.1, -2.092, 21.393, 11.794
1203, 0, 67.820, 0.93, 1, -8.853, 3.537, -152.7, -74.4, 598.7, -3.465, 20.141, 11.880
1204, 0, 67.869, 0.93, 1, -8.509, 3.223, -152.3, -75.2, 598.7, -4.003, 19.879, 12.019
1205, 0, 67.915, 0.93, 1, -8.933, 3.435, -152.6, -74.6, 598.4, -3.627, 20.409, 12.215
1206, 0, 67.965, 0.93, 1, -9.234, 3.324, -153.2, -74.5, 598.9, -3.616, 20.782, 12.537
1207, 0, 68.010, 0.93, 1, -9.199, 2.920, -153.2, -75.1, 599.1, -4.008, 20.965, 13.053
1208, 0, 68.064, 0.93, 1, -9.176, 2.601, -153.0, -75.7, 598.8, -4.504, 20.986, 13.638
1209, 0, 68.112, 0.88, 1, -9.761, 2.337, -153.9, -76.8, 601.9, -4.911, 21.596, 14.678
1210, 0, 68.163, 0.88, 1, -9.581, 2.410, -153.6, -77.1, 601.0, -4.941, 21.247, 14.911
1211, 0, 68.211, 0.88, 1, -9.646, 2.076, -153.8, -77.9, 602.1, -5.190, 21.344, 15.456
1212, 0, 68.262, 0.88, 1, -9.687, 1.941, -153.3, -78.2, 601.1, -5.350, 21.580, 16.095
1213, 0, 68.318, 0.88, 1, -10.123, 1.855, -153.3, -79.1, 602.5, -5.299, 22.247, 16.429
1214, 0, 68.364, 0.88, 1, -10.166, 1.610, -153.0, -79.9, 603.9, -5.466, 22.341, 16.544
1215, 0, 68.411, 0.88, 1, -10.247, 1.544, -152.4, -79.8, 603.6, -5.430, 22.444, 16.646
1216, 0, 68.461, 0.88, 1, -10.288, 1.663, -151.8, -79.5, 602.9, -5.296, 22.395, 16.656
1217, 0, 68.510, 0.93, 1, -10.163, 2.062, -151.0, -79.0, 603.2, -5.086, 22.231, 16.336
1218, 0, 68.562, 0.93, 1, -9.955, 1.929, -150.8, -78.9, 604.4, -5.116, 21.972, 16.014
1219, 0, 68.611, 0.88, 1, -9.336, 2.094, -149.7, -78.6, 602.8, -5.121, 20.927, 15.144
1220, 0, 68.661, 0.88, 1, -9.248, 1.730, -149.1, -78.3, 602.2, -5.545, 20.819, 14.994
1221, 0, 68.710, 0.88, 1, -9.279, 2.079, -148.7, -77.4, 601.3, -5.048, 20.820, 14.499
1222, 0, 68.755, 0.88, 1, -9.487, 2.793, -147.6, -75.6, 597.2, -4.373, 21.079, 14.066
1223, 0, 68.802, 0.88, 1, -9.825, 4.266, -147.3, -73.5, 595.7, -3.137, 21.261, 13.372
1224, 0, 68.858, 0.88, 1, -10.708, 6.329, -147.9, -67.7, 595.1, 0.692, 22.408, 12.217
1225, 0, 68.906, 0.88, 1, -11.527, 8.209, -149.0, -63.2, 593.9, 3.325, 23.423, 11.479
1226, 0, 68.957, 0.88, 1, -11.511, 7.302, -150.5, -63.5, 596.0, 2.095, 23.733, 10.890
1227, 0, 69.000, 0.88, 1, -10.679, 5.398, -151.5, -67.3, 598.6, -0.849, 23.058, 10.269
1228, 0, 69.050, 0.88, 1, -10.205, 5.047, -151.2, -69.2, 599.1, -1.249, 22.370, 10.084
1229, 0, 69.095, 0.88, 1, -9.459, 4.702, -149.9, -70.1, 596.8, -1.575, 21.297, 10.327
1230, 0, 69.146, 0.98, 1, -9.852, 6.028, -150.0, -69.4, 597.6, -0.168, 21.655, 9.921
1231, 0, 69.196, 0.88, 1, -10.810, 6.788, -149.8, -67.1, 597.4, 0.975, 23.013, 9.776
1232, 0, 69.247, 0.88, 1, -11.646, 8.769, -149.6, -61.8, 593.9, 3.813, 24.135, 9.667
1233, 0, 69.295, 0.88, 1, -11.291, 7.876, -150.9, -61.3, 595.7, 2.629, 23.955, 9.291
1234, 0, 69.346, 0.88, 1, -10.838, 5.395, -149.9, -64.4, 594.2, -0.769, 23.817, 9.677
1235, 0, 69.395, 0.88, 1, -10.866, 4.585, -149.5, -67.0, 595.4, -2.061, 24.149, 9.625
1236, 0, 69.445, 0.88, 1, -10.965, 4.369, -149.1, -68.7, 597.7, -2.512, 24.233, 9.953
1237, 0, 69.495, 0.88, 1, -11.108, 4.611, -147.9, -68.3, 598.3, -1.986, 24.541, 9.578
1238, 0, 69.546, 0.98, 1, -11.617, 7.287, -145.8, -62.8, 592.4, 1.706, 25.669, 8.786
1239, 0, 69.596, 0.98, 1, -11.889, 7.635, -146.1, -60.1, 590.3, 1.916, 26.177, 8.531
1240, 0, 69.645, 0.98, 1, -11.445, 5.853, -146.2, -60.8, 587.3, -0.745, 26.189, 8.509
1241, 0, 69.695, 0.98, 1, -11.612, 5.006, -146.1, -63.1, 589.1, -2.600, 26.466, 8.815
1242, 0, 69.745, 0.88, 1, -11.440, 2.896, -146.4, -66.1, 594.1, -4.953, 25.765, 8.606
1243, 0, 69.796, 0.88, 1, -11.587, 2.424, -146.3, -66.7, 595.6, -5.101, 25.917, 8.680
1244, 0, 69.843, 0.88, 1, -11.312, 3.277, -145.8, -66.2, 594.9, -4.515, 25.679, 8.564
1245, 0, 69.895, 0.88, 1, -11.417, 3.626, -144.8, -65.6, 592.7, -4.201, 25.860, 8.535
1246, 0, 69.945, 0.88, 1, -11.323, 4.134, -144.5, -65.4, 592.7, -3.679, 25.691, 8.661
1247, 0, 69.993, 0.88, 1, -11.479, 4.189, -144.0, -65.2, 591.5, -3.584, 25.768, 8.791
1248, 0, 70.043, 0.88, 1, -11.610, 3.858, -143.7, -64.8, 591.0, -3.657, 26.513, 9.186
1249, 0, 70.094, 0.88, 1, -11.807, 3.950, -143.0, -64.3, 588.5, -3.679, 26.577, 9.174
1250, 0, 70.140, 0.88, 1, -11.917, 3.770, -143.4, -64.4, 590.0, -3.666, 26.712, 9.269
1251, 0, 70.190, 0.88, 1, -11.665, 3.930, -143.3, -64.6, 589.8, -3.756, 26.543, 9.396
1252, 0, 70.238, 0.88, 1, -11.907, 3.907, -143.6, -65.0, 591.2, -3.790, 26.731, 9.501
1253, 0, 70.284, 0.98, 1, -12.074, 4.263, -143.1, -64.4, 589.2, -3.752, 27.436, 9.311
1254, 0, 70.330, 0.98, 1, -12.547, 3.826, -143.1, -63.9, 588.7, -3.809, 27.919, 9.250
1255, 0, 70.386, 0.98, 1, -12.378, 3.745, -143.2, -63.7, 588.3, -3.822, 27.658, 8.760
1256, 0, 70.434, 0.98, 1, -12.323, 3.305, -143.6, -64.0, 590.2, -4.466, 27.559, 8.852
1257, 0, 70.483, 0.88, 1, -12.125, 3.040, -143.8, -64.2, 590.9, -4.655, 27.468, 8.805
1258, 0, 70.533, 0.98, 1, -12.065, 3.191, -143.7, -64.4, 589.4, -4.680, 27.204, 8.501
1259, 0, 70.579, 0.98, 1, -12.104, 3.072, -144.3, -64.7, 590.9, -4.673, 26.935, 8.500
1260, 0, 70.632, 0.98, 1, -12.954, 2.802, -146.2, -66.0, 592.3, -5.808, 27.295, 8.900
1261, 0, 70.679, 0.98, 1, -12.013, 0.684, -147.3, -68.1, 584.8, -8.514, 26.754, 11.041
1262, 0, 70.723, 0.88, 1, -12.392, -0.526, -150.3, -70.5, 586.5, -9.526, 27.058, 12.491
1263, 0, 70.778, 0.93, 1, -11.969, -0.916, -153.9, -73.4, 590.4, -10.314, 26.747, 14.017
1264, 0, 70.827, 0.88, 1, -12.188, -1.314, -158.4, -77.3, 597.8, -12.422, 26.561, 15.633
1265, 0, 70.875, 0.88, 1, -11.729, -1.060, -159.9, -78.9, 600.8, -11.759, 26.072, 15.854
1266, 0, 70.926, 0.88, 1, -11.448, 0.811, -161.6, -78.6, 603.2, -8.300, 25.773, 15.655
1267, 0, 70.976, 0.88, 1, -12.076, 4.178, -162.9, -75.3, 601.1, -3.246, 26.425, 14.818
1268, 0, 71.026, 0.77, 1, -11.682, 5.428, -161.9, -73.0, 594.2, -2.537, 26.497, 16.312
1269, 0, 71.075, 0.88, 1, -8.939, 7.940, -164.0, -46.6, 577.5, 3.818, 22.410, 5.717
1270, 0, 71.250, 0.88, 1, -7.825, 11.768, -169.7, -26.6, 572.6, 10.407, 20.865, 1.174
1271, 0, 71.441, 0.88, 1, -9.018, 16.559, -171.8, -24.1, 560.6, 10.006, 24.499, 1.995
1272, 0, 71.495, 0.88, 1, -10.832, 13.482, -174.5, -26.2, 571.8, 13.469, 24.678, -0.727
1273, 0, 71.544, 0.98, 1, -9.306, 20.054, -171.2, -19.8, 559.2, 20.756, 25.623, -1.959
1274, 0, 71.599, 0.98, 1, -10.561, 18.307, -174.8, -18.7, 565.0, 20.462, 24.455, -2.695
1275, 0, 71.646, 0.98, 1, -10.174, 19.915, -178.7, -21.1, 570.8, 20.354, 25.477, -3.267
1276, 0, 71.693, 0.98, 1, -9.790, 15.796, -184.6, -29.7, 586.1, 14.000, 25.407, -3.674
1277, 0, 71.743, 0.98, 1, -9.311, 13.018, -186.1, -35.0, 592.2, 9.858, 24.345, -3.498
1278, 0, 71.792, 0.88, 1, -8.823, 10.367, -185.6, -40.5, 594.6, 5.648, 24.262, -3.707
1279, 0, 71.837, 0.98, 1, -9.215, 10.193, -182.6, -42.2, 590.1, 5.301, 24.906, -2.692
1280, 0, 71.888, 0.98, 1, -9.641, 10.224, -180.3, -42.8, 587.4, 5.618, 25.355, -1.869
1281, 0, 71.934, 0.98, 1, -9.745, 11.028, -176.3, -42.6, 578.8, 6.359, 25.576, -1.238
1282, 0, 71.987, 0.98, 1, -9.966, 12.399, -173.9, -41.7, 574.8, 7.900, 25.825, -0.960
1283, 0, 72.028, 0.98, 1, -10.507, 14.588, -171.6, -39.9, 574.0, 10.404, 25.923, -0.088
1284, 0, 72.081, 0.98, 1, -9.904, 15.434, -170.7, -39.4, 575.2, 11.733, 24.339, 1.037
1285, 0, 72.124, 0.88, 1, -8.065, 15.622, -167.6, -37.5, 573.9, 12.270, 21.309, 2.597
1286, 0, 72.175, 0.88, 1, -6.194, 15.637, -168.6, -36.8, 582.7, 12.754, 18.496, 3.353
1287, 0, 72.224, 0.93, 1, -4.753, 16.225, -168.8, -35.7, 587.7, 13.894, 16.217, 3.908
1288, 0, 72.269, 0.98, 1, 0.678, 18.853, -168.2, -32.0, 594.5, 17.011, 7.905, 3.440
1289, 0, 72.315, 0.98, 1, 1.455, 18.896, -167.8, -29.6, 598.9, 17.393, 6.781, 2.935
1290, 0, 72.367, 0.93, 1, 2.267, 19.447, -166.7, -25.3, 606.4, 18.259, 5.692, 2.971
1291, 0, 72.417, 0.93, 1, 2.640, 18.350, -165.7, -23.9, 609.8, 16.775, 5.231, 2.898
1292, 0, 72.465, 0.93, 1, 4.062, 17.482, -162.3, -22.4, 613.5, 15.299, 2.565, 3.749
1293, 0, 72.511, 0.93, 1, 4.062, 16.714, -161.1, -21.7, 616.1, 14.597, 2.103, 4.101
1294, 0, 72.565, 0.98, 1, 4.191, 16.246, -160.5, -21.0, 620.4, 14.161, 1.879, 4.172
1295, 0, 72.613, 0.98, 1, 4.588, 16.810, -159.6, -19.8, 625.4, 14.690, 1.588, 4.284
1296, 0, 72.667, 0.93, 1, 4.755, 17.018, -158.7, -19.5, 625.4, 15.087, 1.243, 4.594
1297, 0, 72.716, 0.93, 1, 4.649, 17.257, -157.7, -18.4, 630.4, 15.498, 1.334, 4.464
1298, 0, 72.765, 0.93, 1, 4.816, 16.713, -155.5, -17.2, 633.3, 15.027, 1.434, 4.096
1299, 0, 72.815, 0.93, 1, 4.724, 16.513, -154.1, -16.9, 635.1, 14.628, 1.510, 4.108
1300, 0, 72.867, 0.88, 1, 5.005, 16.370, -153.2, -16.8, 637.9, 14.071, 1.091, 4.261
1301, 0, 72.915, 0.93, 1, 5.258, 15.515, -150.4, -17.1, 638.3, 13.602, 0.424, 4.655
1302, 0, 72.965, 0.98, 1, 5.743, 14.869, -148.8, -17.2, 635.9, 13.228, -0.427, 4.587
1303, 0, 73.011, 0.98, 1, 5.784, 15.608, -147.4, -18.4, 636.7, 13.576, -0.414, 4.461
1304, 0, 73.066, 0.98, 1, 5.888, 15.641, -146.7, -19.0, 636.1, 13.673, -0.617, 4.397
1305, 0, 73.116, 0.98, 1, 5.382, 14.940, -145.7, -20.9, 635.7, 12.870, 0.021, 4.298
1306, 0, 73.168, 0.98, 1, 5.529, 15.297, -146.4, -22.2, 638.8, 12.537, -0.178, 4.195
1307, 0, 73.214, 0.98, 1, 5.541, 14.780, -145.9, -22.8, 636.9, 11.750, -0.189, 4.201
1308, 0, 73.261, 0.98, 1, 5.497, 14.037, -145.7, -23.9, 635.1, 10.789, -0.105, 4.003
1309, 0, 73.309, 0.98, 1, 4.271, 13.185, -146.0, -27.4, 633.4, 9.849, 1.626, 3.915
1310, 0, 73.359, 0.98, 1, 4.299, 12.932, -145.2, -29.0, 629.4, 9.748, 1.277, 4.321
1311, 0, 73.407, 0.98, 1, 4.354, 11.705, -144.0, -31.2, 625.9, 8.849, 0.972, 4.704
1312, 0, 73.457, 0.98, 1, 4.401, 11.977, -143.0, -31.9, 624.3, 9.102, 0.734, 5.264
1313, 0, 73.500, 0.93, 1, 5.679, 12.285, -140.4, -32.6, 623.0, 9.200, -1.494, 5.846
1314, 0, 73.554, 0.93, 1, 5.735, 12.494, -139.1, -33.0, 624.5, 9.257, -1.765, 6.362
1315, 0, 73.602, 0.93, 1, 6.660, 14.886, -136.9, -33.5, 628.9, 10.187, -2.145, 5.501
1316, 0, 73.651, 0.98, 1, 7.994, 14.752, -132.7, -33.9, 630.2, 9.598, -3.852, 5.585
1317, 0, 73.698, 0.98, 1, 8.573, 14.571, -130.5, -34.2, 630.6, 9.597, -4.689, 5.746
1318, 0, 73.745, 0.98, 1, 9.879, 14.516, -124.9, -34.3, 626.0, 10.122, -6.735, 6.728
1319, 0, 73.787, 0.93, 1, 10.214, 14.817, -122.5, -34.5, 626.5, 10.639, -7.438, 7.760
1320, 0, 73.835, 0.93, 1, 12.418, 15.631, -116.4, -33.7, 617.4, 11.759, -10.680, 8.810
1321, 0, 73.875, 0.93, 1, 12.265, 16.804, -114.2, -33.2, 618.4, 13.237, -10.658, 9.556
1322, 0, 73.923, 0.93, 1, 12.405, 17.371, -111.4, -32.2, 616.9, 14.382, -10.952, 10.107
1323, 0, 73.970, 0.93, 1, 12.508, 18.412, -108.3, -31.2, 614.0, 15.655, -11.278, 11.158
1324, 0, 74.019, 0.98, 1, 14.427, 18.672, -102.1, -28.8, 606.7, 16.182, -14.211, 12.830
1325, 0, 74.058, 0.93, 1, 14.918, 18.931, -98.8, -27.8, 602.8, 16.753, -15.251, 13.714
1326, 0, 74.111, 0.93, 1, 15.532, 19.117, -92.2, -25.6, 594.9, 17.835, -16.579, 14.874
1327, 0, 74.150, 0.98, 1, 15.751, 19.291, -88.2, -23.5, 591.4, 18.266, -17.168, 15.663
1328, 0, 74.202, 0.98, 1, 16.164, 19.516, -85.2, -20.9, 589.8, 18.781, -17.471, 15.890
1329, 0, 74.245, 0.88, 1, 16.196, 20.823, -79.0, -15.8, 578.7, 20.259, -17.667, 16.704
1330, 0, 74.299, 0.88, 1, 15.694, 20.745, -76.2, -13.6, 579.0, 20.856, -16.974, 17.202
1331, 0, 74.346, 0.88, 1, 15.220, 21.103, -70.9, -10.7, 573.3, 22.292, -16.300, 18.296
1332, 0, 74.398, 0.88, 1, 14.758, 21.505, -68.8, -9.3, 577.0, 23.345, -15.895, 19.300
1333, 0, 74.446, 0.88, 1, 14.349, 21.448, -67.2, -6.8, 576.8, 23.952, -15.443, 20.545
1334, 0, 74.494, 0.88, 1, 13.483, 22.503, -68.0, -5.2, 579.5, 25.091, -14.724, 21.942
1335, 0, 74.540, 0.88, 1, 13.126, 24.034, -69.9, -3.4, 580.3, 27.326, -13.950, 23.415
1336, 0, 74.583, 0.88, 1, 13.336, 25.473, -71.5, -2.7, 579.7, 29.332, -14.283, 24.530
1337, 0, 74.629, 0.82, 1, 13.385, 26.135, -73.3, -2.5, 580.2, 30.219, -14.496, 25.162
1338, 0, 74.677, 0.88, 1, 13.689, 24.127, -74.7, -3.3, 582.2, 28.093, -14.604, 24.791
1339, 0, 74.725, 0.82, 1, 15.268, 22.399, -76.1, -6.4, 589.3, 26.443, -16.377, 24.695
1340, 0, 74.774, 0.88, 1, 17.753, 20.404, -76.6, -8.7, 600.9, 24.858, -18.880, 24.736
1341, 0, 74.822, 0.88, 1, 18.801, 18.791, -72.3, -13.0, 605.6, 23.833, -20.667, 25.127
1342, 0, 74.871, 0.82, 1, 21.742, 21.072, -63.6, -15.8, 584.6, 25.490, -24.829, 26.165
1343, 0, 74.922, 0.88, 1, 24.417, 24.688, -56.0, -17.2, 565.3, 31.074, -28.772, 29.263
1344, 0, 74.974, 0.88, 1, 24.782, 26.832, -51.5, -19.1, 563.0, 33.878, -30.145, 30.452
1345, 0, 75.022, 0.88, 1, 25.534, 27.091, -46.6, -21.7, 566.2, 33.548, -31.592, 30.648
1346, 0, 75.068, 0.88, 1, 25.614, 27.093, -43.3, -22.7, 566.6, 33.486, -31.747, 30.772
1347, 0, 75.114, 0.82, 1, 25.882, 27.402, -40.3, -24.5, 573.3, 32.956, -31.999, 30.630
1348, 0, 75.166, 0.82, 1, 26.599, 27.656, -37.8, -25.8, 577.3, 32.554, -32.849, 30.009
1349, 0, 75.214, 0.88, 1, 28.695, 27.890, -36.0, -29.0, 585.2, 32.632, -36.289, 30.249
1350, 0, 75.265, 0.98, 1, 31.313, 28.383, -35.5, -30.6, 588.3, 33.292, -40.138, 30.653
1351, 0, 75.315, 0.98, 1, 33.169, 28.587, -34.5, -32.1, 589.1, 34.035, -42.267, 31.510
1352, 0, 75.366, 0.98, 1, 34.504, 28.795, -32.2, -33.5, 587.9, 35.121, -44.447, 33.254
1353, 0, 75.411, 0.98, 1, 34.894, 29.088, -29.7, -33.9, 586.9, 36.952, -45.791, 35.006
1354, 0, 75.463, 0.98, 1, 35.561, 30.410, -28.0, -33.6, 588.0, 38.774, -46.594, 36.640
1355, 0, 75.512, 0.03, 0, -0.711, 18.466, -26.8, -33.3, 587.2, 38.408, -46.031, 36.839
1356, 0, 75.836, 0.03, 0, 35.001, 29.630, -26.0, -33.3, 588.8, 38.914, -46.342, 37.506
1357, 0, 75.878, 0.98, 1, 31.190, 25.216, -39.2, -38.2, 624.2, 27.350, -40.615, 27.522
1358, 0, 75.947, 0.98, 1, 31.968, 24.820, -42.3, -39.5, 632.2, 25.745, -41.386, 26.599
1359, 0, 75.999, 0.98, 1, 31.208, 23.688, -46.3, -40.6, 643.4, 24.744, -40.161, 24.936
