frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
50, 0, 3.502, 0.98, 1, 16.048, -0.731, -221.8, -56.0, 678.2, -6.451, -11.789, -7.905
51, 0, 3.543, 0.98, 1, 16.140, -1.249, -222.0, -56.9, 678.8, -7.223, -11.806, -8.130
52, 0, 3.593, 0.98, 1, 16.216, -1.370, -222.4, -57.4, 679.0, -7.290, -11.854, -8.516
53, 0, 3.636, 0.98, 1, 16.228, -1.036, -223.3, -57.6, 679.1, -6.825, -11.807, -8.937
54, 0, 3.686, 0.98, 1, 16.406, -0.918, -223.8, -57.7, 680.2, -6.719, -11.953, -9.191
55, 0, 3.735, 0.98, 1, 16.714, -0.682, -223.8, -57.8, 680.9, -6.473, -12.328, -9.338
56, 0, 3.787, 0.98, 1, 17.461, -0.237, -223.4, -57.8, 682.0, -6.004, -13.275, -9.453
57, 0, 3.833, 0.98, 1, 17.614, -0.182, -223.0, -57.6, 681.9, -5.881, -13.547, -9.478
58, 0, 3.882, 0.98, 1, 18.002, 0.243, -222.9, -57.2, 682.5, -5.486, -14.063, -9.452
59, 0, 3.922, 0.98, 1, 18.320, 0.829, -223.5, -57.0, 684.9, -5.433, -14.301, -9.473
60, 0, 3.970, 0.98, 1, 19.009, 2.573, -225.4, -56.6, 691.4, -5.713, -14.982, -9.898
61, 0, 4.011, 0.98, 1, 19.019, 2.297, -224.9, -56.5, 690.4, -5.386, -15.102, -9.955
62, 0, 4.059, 0.98, 1, 18.978, 1.777, -224.1, -56.4, 688.6, -5.576, -15.158, -9.875
63, 0, 4.103, 0.98, 1, 18.962, 1.687, -223.7, -56.3, 687.5, -5.423, -15.185, -9.719
64, 0, 4.152, 0.98, 1, 18.723, 1.067, -223.4, -56.3, 686.3, -5.965, -14.931, -9.562
65, 0, 4.197, 0.98, 1, 18.677, 1.039, -223.8, -56.7, 687.4, -5.893, -14.898, -9.389
66, 0, 4.244, 0.98, 1, 18.814, 0.931, -222.8, -57.1, 687.4, -6.084, -15.095, -9.486
67, 0, 4.292, 0.98, 1, 19.009, 0.990, -222.4, -57.3, 687.9, -6.023, -15.432, -9.458
68, 0, 4.339, 0.98, 1, 19.153, 0.690, -221.5, -57.4, 687.7, -6.325, -15.685, -9.538
69, 0, 4.379, 0.98, 1, 19.203, 0.774, -221.1, -57.4, 687.0, -6.332, -15.711, -9.462
70, 0, 4.431, 0.98, 1, 19.211, 1.023, -221.6, -57.6, 688.4, -6.039, -15.705, -9.387
71, 0, 4.478, 0.98, 1, 19.315, 1.335, -221.5, -57.8, 688.9, -6.108, -15.656, -9.185
72, 0, 4.521, 0.98, 1, 19.483, 1.693, -221.9, -57.9, 690.2, -5.950, -15.907, -9.298
73, 0, 4.569, 0.98, 1, 19.534, 1.702, -221.5, -58.0, 689.5, -5.757, -15.992, -9.364
74, 0, 4.619, 0.98, 1, 19.646, 1.056, -220.5, -58.3, 688.4, -5.666, -16.198, -9.159
75, 0, 4.666, 0.98, 1, 19.825, 1.062, -220.4, -58.6, 689.5, -5.306, -16.465, -9.184
76, 0, 4.714, 0.98, 1, 19.861, 0.892, -219.6, -58.8, 688.2, -5.104, -16.696, -8.993
77, 0, 4.761, 0.98, 1, 19.952, 1.095, -219.8, -58.9, 688.9, -4.648, -16.829, -8.887
78, 0, 4.817, 0.98, 1, 19.838, 0.925, -219.7, -58.9, 688.3, -4.922, -16.623, -8.907
79, 0, 4.856, 0.98, 1, 19.827, 0.765, -219.6, -59.3, 687.5, -5.017, -16.656, -9.047
80, 0, 4.907, 0.98, 1, 19.934, 0.538, -219.5, -59.7, 687.0, -5.326, -16.789, -9.261
81, 0, 4.947, 0.98, 1, 19.913, 0.137, -220.5, -60.2, 685.9, -5.764, -16.748, -9.606
82, 0, 4.999, 0.98, 1, 19.891, 0.206, -221.1, -60.0, 684.4, -5.637, -16.664, -9.858
83, 0, 5.046, 0.98, 1, 19.745, 0.786, -223.4, -59.3, 685.1, -5.389, -16.296, -10.260
84, 0, 5.090, 0.98, 1, 19.879, 1.773, -227.2, -59.2, 692.8, -5.623, -16.195, -11.103
85, 0, 5.137, 0.98, 1, 19.825, 2.394, -228.5, -58.8, 694.5, -5.776, -15.761, -11.528
86, 0, 5.183, 0.98, 1, 19.696, 1.684, -226.9, -58.4, 688.8, -5.642, -15.651, -11.418
87, 0, 5.226, 0.98, 1, 19.666, 1.512, -226.6, -58.5, 688.6, -5.414, -15.631, -11.331
88, 0, 5.270, 0.98, 1, 19.538, 1.148, -226.6, -58.7, 688.9, -5.489, -15.554, -11.174
89, 0, 5.317, 0.98, 1, 19.580, 0.907, -225.9, -58.3, 686.9, -5.358, -15.735, -11.103
90, 0, 5.366, 0.98, 1, 19.434, 0.744, -225.8, -58.2, 686.3, -5.379, -15.584, -11.177
91, 0, 5.407, 0.98, 1, 19.268, 0.556, -225.8, -58.0, 685.7, -5.424, -15.388, -11.188
92, 0, 5.451, 0.98, 1, 19.229, 0.497, -226.1, -58.0, 686.3, -5.478, -15.358, -11.229
93, 0, 5.495, 0.98, 1, 19.077, 0.283, -226.0, -57.8, 685.9, -5.727, -15.123, -11.296
94, 0, 5.539, 0.98, 1, 19.019, 0.277, -225.9, -57.8, 685.7, -5.608, -15.059, -11.288
95, 0, 5.587, 0.98, 1, 19.076, 0.350, -226.0, -57.9, 687.1, -5.566, -15.154, -11.224
96, 0, 5.633, 0.98, 1, 19.009, 0.295, -225.5, -57.8, 686.6, -5.688, -15.128, -11.112
97, 0, 5.676, 0.98, 1, 19.060, 0.327, -225.5, -57.8, 687.6, -5.627, -15.239, -10.999
98, 0, 5.722, 0.98, 1, 19.055, 0.376, -225.3, -57.8, 687.8, -5.487, -15.200, -10.959
99, 0, 5.766, 0.98, 1, 19.001, 0.372, -225.4, -57.8, 687.8, -5.530, -15.163, -10.816
100, 0, 5.814, 0.98, 1, 18.952, 0.197, -225.2, -57.7, 687.5, -5.675, -15.097, -10.849
101, 0, 5.858, 0.98, 1, 18.826, 0.095, -225.1, -57.6, 687.4, -5.877, -14.885, -10.896
102, 0, 5.906, 0.98, 1, 18.842, 0.044, -224.9, -57.6, 687.2, -5.906, -14.939, -10.930
103, 0, 5.949, 0.98, 1, 18.884, 0.117, -225.0, -57.5, 687.9, -5.720, -14.948, -10.871
104, 0, 6.000, 0.98, 1, 18.892, 0.147, -224.9, -57.5, 687.7, -5.653, -15.023, -10.864
105, 0, 6.044, 0.98, 1, 18.894, 0.248, -225.1, -57.6, 688.5, -5.495, -14.993, -10.852
106, 0, 6.092, 0.98, 1, 18.901, 0.100, -224.7, -57.5, 687.6, -5.785, -15.034, -10.904
107, 0, 6.138, 0.98, 1, 18.923, 0.270, -224.7, -57.6, 687.9, -5.483, -15.075, -10.801
108, 0, 6.190, 0.98, 1, 18.895, 0.132, -224.7, -57.6, 687.9, -5.667, -15.037, -10.796
109, 0, 6.234, 0.98, 1, 18.832, -0.025, -224.2, -57.7, 687.5, -5.979, -14.976, -10.827
110, 0, 6.281, 0.98, 1, 18.821, -0.136, -223.9, -57.6, 686.8, -6.136, -14.922, -10.862
111, 0, 6.327, 0.98, 1, 18.945, 1.220, -226.1, -57.6, 694.0, -6.121, -14.842, -11.170
112, 0, 6.376, 0.98, 1, 19.108, 1.942, -227.0, -57.5, 696.9, -6.453, -14.835, -11.472
113, 0, 6.417, 0.98, 1, 19.026, 1.116, -224.3, -57.2, 691.0, -6.417, -14.806, -11.104
114, 0, 6.466, 0.98, 1, 19.007, 0.807, -223.7, -57.3, 690.2, -6.263, -14.866, -10.984
115, 0, 6.512, 0.98, 1, 18.822, 0.768, -223.3, -57.5, 690.4, -6.148, -14.695, -10.855
116, 0, 6.562, 0.98, 1, 18.757, 0.554, -222.4, -57.6, 689.9, -6.052, -14.716, -10.641
117, 0, 6.604, 0.98, 1, 18.627, 0.345, -221.3, -57.5, 688.3, -6.268, -14.558, -10.605
118, 0, 6.652, 0.98, 1, 18.658, 0.373, -220.9, -57.6, 688.6, -6.109, -14.704, -10.412
119, 0, 6.697, 0.98, 1, 18.408, 0.264, -219.7, -57.6, 687.6, -6.161, -14.442, -10.218
120, 0, 6.749, 0.98, 1, 18.462, 0.138, -218.8, -57.4, 686.2, -6.311, -14.550, -10.194
121, 0, 6.793, 0.98, 1, 18.344, 0.111, -218.5, -57.4, 686.9, -6.258, -14.405, -10.217
122, 0, 6.841, 0.98, 1, 18.204, 0.233, -217.9, -57.2, 687.0, -6.034, -14.281, -10.008
123, 0, 6.885, 0.98, 1, 18.093, 0.110, -217.1, -57.0, 685.5, -6.158, -14.148, -9.923
124, 0, 6.929, 0.98, 1, 18.114, 0.036, -216.5, -57.0, 686.3, -6.288, -14.229, -9.825
125, 0, 6.977, 0.98, 1, 18.052, -0.125, -216.2, -57.0, 686.1, -6.435, -14.173, -9.753
126, 0, 7.021, 0.98, 1, 18.021, 0.136, -215.6, -57.0, 685.5, -6.414, -14.232, -9.751
127, 0, 7.071, 0.98, 1, 17.970, 0.147, -215.9, -57.1, 686.3, -6.236, -14.235, -9.806
128, 0, 7.118, 0.98, 1, 17.734, 0.139, -216.0, -57.2, 686.3, -6.087, -13.864, -9.714
129, 0, 7.156, 0.98, 1, 17.619, 0.196, -216.4, -57.3, 686.8, -6.007, -13.672, -9.651
130, 0, 7.208, 0.98, 1, 17.418, 0.230, -216.5, -57.4, 686.7, -5.916, -13.382, -9.587
131, 0, 7.249, 0.98, 1, 17.029, 0.141, -216.8, -57.3, 686.3, -6.064, -12.809, -9.512
132, 0, 7.300, 0.98, 1, 16.661, 0.227, -217.5, -57.2, 686.4, -5.877, -12.284, -9.358
133, 0, 7.348, 0.98, 1, 16.307, 0.155, -217.6, -56.9, 685.2, -6.019, -11.896, -9.176
134, 0, 7.399, 0.98, 1, 15.555, 0.306, -218.9, -56.4, 683.2, -5.652, -11.087, -9.196
135, 0, 7.442, 0.98, 1, 15.006, 0.360, -219.6, -55.9, 681.8, -5.471, -10.306, -8.982
136, 0, 7.492, 0.98, 1, 14.626, 0.193, -220.4, -55.7, 681.1, -5.542, -9.780, -8.858
137, 0, 7.534, 0.98, 1, 13.705, -0.145, -221.3, -54.9, 677.6, -6.047, -8.505, -8.395
138, 0, 7.584, 0.98, 1, 13.444, -0.474, -221.2, -54.6, 675.4, -6.550, -8.236, -8.241
139, 0, 7.632, 0.98, 1, 13.029, -0.476, -221.7, -54.4, 674.8, -6.611, -7.771, -8.065
140, 0, 7.681, 0.98, 1, 13.021, -0.564, -222.0, -54.4, 675.3, -6.626, -7.867, -7.952
141, 0, 7.726, 0.98, 1, 12.698, -0.343, -222.0, -54.2, 673.9, -6.338, -7.414, -7.817
142, 0, 7.771, 0.98, 1, 12.456, -0.211, -222.5, -54.1, 674.7, -6.183, -6.975, -7.670
143, 0, 7.814, 0.98, 1, 12.351, -0.162, -222.3, -54.0, 673.8, -6.207, -6.855, -7.603
144, 0, 7.863, 0.98, 1, 12.241, -0.110, -222.5, -53.9, 673.8, -6.092, -6.676, -7.536
145, 0, 7.905, 0.98, 1, 11.933, 0.876, -224.4, -54.2, 676.9, -4.880, -6.047, -6.464
146, 0, 7.956, 0.98, 1, 12.591, 1.422, -224.1, -54.4, 677.1, -3.952, -7.816, -5.312
147, 0, 7.999, 0.98, 1, 12.235, 0.785, -222.9, -54.1, 674.3, -4.878, -7.081, -6.013
148, 0, 8.050, 0.98, 1, 11.954, 0.423, -222.9, -54.2, 674.7, -5.304, -6.556, -6.392
149, 0, 8.091, 0.98, 1, 12.087, 1.173, -225.7, -54.8, 680.2, -4.292, -6.916, -4.421
150, 0, 8.143, 0.98, 1, 11.878, 0.734, -223.1, -54.2, 675.2, -4.876, -6.694, -5.573
151, 0, 8.186, 0.98, 1, 11.499, 0.951, -224.4, -54.4, 677.0, -4.767, -5.800, -5.292
152, 0, 8.236, 0.98, 1, 11.814, 0.996, -226.7, -55.0, 682.9, -4.291, -6.785, -3.757
153, 0, 8.283, 0.98, 1, 11.366, 0.735, -224.8, -54.4, 678.1, -4.771, -6.055, -4.318
154, 0, 8.336, 0.98, 1, 11.425, 0.297, -225.9, -54.6, 680.8, -5.031, -6.538, -3.328
155, 0, 8.389, 0.98, 1, 10.943, 0.394, -225.0, -54.0, 677.7, -5.086, -5.656, -3.936
156, 0, 8.439, 0.98, 1, 10.271, 0.379, -227.1, -53.7, 680.1, -5.014, -4.866, -2.838
157, 0, 8.487, 0.98, 1, 9.950, 0.179, -227.8, -53.3, 679.8, -5.208, -4.535, -2.476
158, 0, 8.539, 0.98, 1, 9.562, 0.099, -228.7, -53.1, 680.0, -5.241, -3.990, -2.235
159, 0, 8.593, 0.98, 1, 8.684, 1.250, -232.4, -53.5, 686.9, -5.524, -2.789, -1.999
160, 0, 8.644, 0.98, 1, 8.224, 2.124, -234.1, -54.3, 688.6, -5.577, -2.371, -1.923
161, 0, 8.695, 0.98, 1, 8.044, 1.948, -233.8, -55.1, 685.8, -5.118, -1.960, -1.943
162, 0, 8.744, 0.98, 1, 7.523, 1.800, -234.1, -56.7, 684.3, -4.222, -1.125, -1.481
163, 0, 8.801, 0.98, 1, 7.050, 1.597, -233.5, -57.4, 683.8, -4.316, -0.419, -1.460
164, 0, 8.852, 0.98, 1, 6.633, 0.988, -232.2, -59.3, 686.1, -4.941, 0.041, -0.837
165, 0, 8.904, 0.98, 1, 6.484, 0.412, -231.0, -60.1, 687.2, -5.687, 0.189, -0.761
166, 0, 8.954, 0.98, 1, 6.422, 0.036, -228.9, -60.5, 688.0, -6.105, 0.174, -0.312
167, 0, 9.003, 0.98, 1, 6.099, 0.041, -227.7, -60.0, 686.8, -6.186, 0.635, -0.306
168, 0, 9.051, 0.98, 1, 6.042, 0.400, -227.6, -58.6, 688.2, -5.592, 0.741, 0.066
169, 0, 9.100, 0.98, 1, 6.009, 0.565, -227.2, -57.9, 687.8, -5.319, 0.762, 0.232
170, 0, 9.152, 0.98, 1, 6.039, 0.691, -227.0, -57.3, 688.3, -5.127, 0.684, 0.236
171, 0, 9.200, 0.98, 1, 6.124, 0.469, -226.7, -57.1, 687.8, -5.433, 0.614, 0.154
172, 0, 9.252, 0.98, 1, 6.147, 0.177, -226.7, -57.3, 688.5, -5.703, 0.536, 0.007
173, 0, 9.301, 0.98, 1, 6.161, 0.160, -226.8, -57.3, 688.8, -5.644, 0.475, 0.014
174, 0, 9.348, 0.98, 1, 6.327, 0.224, -227.0, -57.2, 689.5, -5.541, 0.274, 0.011
175, 0, 9.393, 0.98, 1, 6.332, 0.212, -226.9, -57.1, 689.1, -5.552, 0.257, 0.016
176, 0, 9.444, 0.98, 1, 6.293, 0.263, -227.2, -57.0, 689.5, -5.506, 0.361, 0.069
177, 0, 9.487, 0.98, 1, 6.298, 0.242, -227.4, -57.0, 689.7, -5.499, 0.380, -0.030
178, 0, 9.543, 0.98, 1, 6.255, 0.171, -227.1, -56.7, 688.5, -5.715, 0.459, -0.091
179, 0, 9.587, 0.98, 1, 6.235, 0.223, -227.0, -56.5, 687.8, -5.637, 0.440, -0.100
180, 0, 9.640, 0.98, 1, 6.305, 0.187, -227.3, -56.5, 688.5, -5.666, 0.323, -0.016
181, 0, 9.695, 0.98, 1, 6.302, 0.088, -227.6, -56.6, 689.0, -5.702, 0.301, 0.002
182, 0, 9.784, 0.98, 1, 6.478, 0.220, -227.7, -56.6, 688.9, -5.585, 0.086, 0.031
183, 0, 9.832, 0.98, 1, 6.367, 0.209, -227.5, -56.6, 688.1, -5.566, 0.241, 0.031
184, 0, 9.879, 0.98, 1, 6.408, 0.148, -227.6, -56.6, 688.2, -5.621, 0.205, 0.114
185, 0, 9.929, 0.98, 1, 6.291, 0.233, -227.7, -56.5, 687.7, -5.506, 0.382, 0.182
186, 0, 9.974, 0.98, 1, 6.405, 0.249, -228.0, -56.6, 688.5, -5.512, 0.202, 0.130
187, 0, 10.024, 0.98, 1, 6.413, 0.329, -228.2, -56.5, 688.6, -5.395, 0.211, 0.120
188, 0, 10.073, 0.98, 1, 6.409, 0.375, -227.7, -56.3, 687.2, -5.318, 0.196, 0.078
189, 0, 10.121, 0.98, 1, 6.468, 0.569, -228.0, -56.3, 687.8, -5.103, 0.150, 0.089
190, 0, 10.167, 0.98, 1, 6.453, 0.580, -227.9, -56.2, 687.1, -5.107, 0.114, 0.066
191, 0, 10.219, 0.98, 1, 6.469, 0.593, -228.2, -56.1, 687.9, -5.128, 0.125, 0.162
192, 0, 10.268, 0.98, 1, 6.227, 2.015, -229.9, -55.9, 693.1, -5.242, 0.302, 0.104
193, 0, 10.324, 0.98, 1, 6.319, 2.266, -229.9, -55.7, 693.5, -5.099, 0.055, 0.074
194, 0, 10.376, 0.98, 1, 6.701, 1.841, -227.8, -55.2, 688.4, -4.674, -0.336, -0.113
195, 0, 10.418, 0.98, 1, 6.374, 3.501, -230.0, -54.4, 694.7, -4.336, -0.083, -0.186
196, 0, 10.469, 0.98, 1, 6.392, 3.528, -228.8, -53.3, 689.4, -4.109, -0.062, -0.206
197, 0, 10.518, 0.98, 1, 6.258, 3.902, -228.0, -51.1, 680.4, -2.348, 0.480, -0.231
198, 0, 10.570, 0.98, 1, 6.032, 3.988, -228.4, -49.9, 677.3, -1.732, 1.020, -0.461
199, 0, 10.621, 0.98, 1, 5.795, 4.554, -229.0, -48.6, 674.9, -0.795, 1.492, -0.742
200, 0, 10.673, 0.98, 1, 4.918, 5.162, -231.1, -46.4, 672.2, 0.378, 2.952, -1.119
201, 0, 10.718, 0.98, 1, 3.925, 5.456, -233.7, -44.5, 672.6, 0.845, 4.600, -1.339
202, 0, 10.766, 0.98, 1, 3.296, 5.407, -234.9, -43.5, 672.8, 1.010, 5.559, -1.267
203, 0, 10.815, 0.98, 1, 2.916, 5.536, -235.8, -42.5, 672.7, 1.329, 6.114, -1.167
204, 0, 10.868, 0.98, 1, 2.422, 6.539, -237.5, -40.5, 673.7, 2.769, 7.006, -0.832
205, 0, 10.919, 0.98, 1, 1.954, 6.646, -237.7, -39.5, 673.0, 2.781, 7.758, -0.786
206, 0, 10.970, 0.98, 1, 1.775, 7.298, -240.1, -39.2, 679.5, 2.811, 8.046, -0.921
207, 0, 11.018, 0.93, 1, 1.542, 8.415, -241.9, -39.0, 685.1, 2.849, 8.472, -1.089
208, 0, 11.068, 0.93, 1, 1.295, 9.115, -241.0, -38.5, 685.9, 3.464, 8.855, -1.689
209, 0, 11.116, 0.98, 1, 1.498, 8.586, -239.3, -38.4, 682.5, 3.606, 8.801, -2.132
210, 0, 11.168, 0.98, 1, 1.145, 7.700, -238.0, -38.4, 679.5, 3.524, 9.353, -2.181
211, 0, 11.215, 0.98, 1, 0.988, 8.315, -238.8, -38.4, 683.3, 2.855, 9.453, -2.112
212, 0, 11.262, 0.98, 1, 0.866, 9.035, -239.1, -38.2, 685.9, 2.437, 9.245, -2.057
213, 0, 11.307, 0.98, 1, 1.130, 9.037, -238.7, -38.2, 686.6, 2.480, 8.743, -1.764
214, 0, 11.354, 0.98, 1, 1.345, 8.646, -238.1, -38.3, 686.0, 2.619, 8.485, -1.565
215, 0, 11.401, 0.98, 1, 1.647, 8.170, -237.5, -38.0, 684.8, 3.466, 8.466, -1.814
216, 0, 11.451, 0.98, 1, 1.963, 7.974, -236.6, -37.5, 682.0, 3.684, 8.123, -2.086
217, 0, 11.497, 0.98, 1, 1.821, 8.113, -238.2, -37.6, 686.0, 4.552, 8.154, -2.527
218, 0, 11.547, 0.98, 1, 1.652, 8.114, -239.0, -37.8, 687.8, 4.758, 8.318, -2.655
219, 0, 11.597, 0.98, 1, 1.567, 7.741, -238.9, -37.8, 687.4, 4.421, 8.343, -2.808
220, 0, 11.649, 0.98, 1, 1.357, 7.553, -238.5, -37.7, 685.9, 4.169, 8.807, -2.906
221, 0, 11.696, 0.98, 1, 1.284, 7.294, -238.2, -37.4, 684.8, 3.904, 8.952, -3.004
222, 0, 11.751, 0.98, 1, 1.418, 7.298, -238.0, -37.3, 684.4, 3.883, 8.776, -3.052
223, 0, 11.797, 0.98, 1, 1.685, 7.572, -237.9, -37.2, 685.1, 4.143, 8.428, -3.178
224, 0, 11.850, 0.98, 1, 1.698, 7.626, -237.6, -37.2, 684.5, 4.101, 8.394, -3.216
225, 0, 11.896, 0.98, 1, 1.855, 7.770, -237.6, -37.0, 684.1, 4.314, 8.208, -3.364
226, 0, 11.942, 0.98, 1, 1.695, 7.778, -238.0, -37.0, 684.8, 4.468, 8.394, -3.432
227, 0, 11.993, 0.98, 1, 1.574, 7.667, -238.6, -37.2, 685.8, 4.495, 8.533, -3.429
228, 0, 12.041, 0.98, 1, 1.585, 7.660, -239.6, -37.1, 687.0, 4.539, 8.550, -3.392
229, 0, 12.088, 0.98, 1, 1.351, 7.766, -239.5, -36.9, 685.7, 4.566, 8.854, -3.547
230, 0, 12.139, 0.98, 1, 1.220, 7.663, -240.0, -36.8, 683.9, 4.403, 9.185, -3.650
231, 0, 12.185, 0.98, 1, 1.264, 7.538, -240.2, -36.7, 682.9, 4.247, 9.229, -3.480
232, 0, 12.238, 0.98, 1, 1.367, 7.529, -240.4, -36.7, 683.0, 4.320, 9.050, -3.513
233, 0, 12.283, 0.98, 1, 1.570, 7.576, -240.6, -36.6, 684.2, 4.450, 8.668, -3.659
234, 0, 12.331, 0.98, 1, 1.738, 7.545, -240.7, -36.7, 684.9, 4.483, 8.328, -3.823
235, 0, 12.379, 0.98, 1, 1.805, 7.852, -241.2, -36.6, 684.9, 4.829, 8.210, -3.739
236, 0, 12.430, 0.98, 1, 1.786, 7.991, -241.7, -36.4, 684.8, 5.035, 8.446, -3.955
237, 0, 12.480, 0.98, 1, 1.659, 8.259, -242.2, -36.2, 681.3, 5.120, 8.955, -3.800
238, 0, 12.531, 0.93, 1, 1.405, 7.705, -242.0, -36.1, 677.3, 4.489, 9.388, -3.547
239, 0, 12.581, 0.93, 1, 1.238, 7.321, -241.8, -36.0, 674.3, 3.855, 9.698, -2.974
