frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt,fvangleX,fvangleY,var_fvangleX,var_fvangleY,var_fvangle
34, 0, 1.101, 0.98, 1, 0.988, 33.639, 595.2, -115.9, 1449.7, 26.985, -3.065, 5.178,0,0,6.560676007920872,5.847933884297542,0
35, 0, 1.134, 0.98, 1, 1.604, 33.541, 595.6, -115.9, 1450.6, 27.207, -3.192, 5.142,-5.58823529411768,0,6.319465327137996,6.859096010611193,0.539630683473197
36, 0, 1.168, 0.98, 1, 2.453, 33.240, 595.8, -116.0, 1451.2, 27.017, -3.201, 5.183,-1.8181818181817717,0,4.984885387021687,6.8392400111704195,1.8543546241487325
37, 0, 1.201, 0.98, 1, 1.257, 32.910, 595.6, -116.2, 1451.4, 26.957, -3.242, 5.093,0,0,6.515915233916124,6.641411458261653,0.12549622434552887
38, 0, 1.235, 0.98, 1, 1.212, 32.902, 596.1, -116.2, 1452.1, 27.170, -3.276, 5.014,-0.060606060606134826,3.757575757575757,6.515915233916124,6.641411458261653,0.12549622434552887
39, 0, 1.268, 0.98, 1, 1.519, 33.053, 595.4, -116.3, 1450.5, 27.168, -3.152, 4.980,0,7.090909090909108,6.3490977370079715,6.223746853032826,0
40, 0, 1.301, 0.98, 1, 1.484, 34.014, 594.5, -116.0, 1448.9, 27.381, -2.918, 5.017,0,0,6.3490977370079715,2.4531640193483684,0
41, 0, 1.335, 0.98, 1, 1.532, 33.426, 595.9, -116.4, 1452.7, 27.505, -2.937, 4.991,-6.757575757575697,0,5.938765658048444,6.930320612013015,0.9915549539645712
42, 0, 1.368, 0.98, 1, 2.526, 33.628, 594.9, -116.3, 1450.3, 27.282, -2.990, 5.154,0,0,3.6571401071637606,6.679043422587037,3.021903315423277
43, 0, 1.401, 0.98, 1, 1.627, 33.364, 594.3, -116.2, 1449.4, 27.331, -3.223, 5.087,-2.7941176470587874,0,3.6571401071637606,6.679043422587037,3.021903315423277
44, 0, 1.435, 0.98, 1, 1.835, 33.287, 594.0, -116.2, 1447.9, 27.236, -3.233, 5.019,-2.969696969696946,4.6060606060606215,3.7961819092678537,6.679043422587037,2.8828615133191837
45, 0, 1.468, 0.98, 1, 2.153, 33.439, 593.7, -115.9, 1447.8, 27.138, -3.081, 5.062,0,0.058823529411758176,3.6958392071426283,6.214238643115684,2.518399435973056
46, 0, 1.502, 0.98, 1, 2.664, 33.958, 594.4, -116.3, 1449.3, 27.198, -3.079, 4.972,-5.333333333333405,0.7272727272727297,3.6958392071426283,5.931978906184665,2.236139699042037
47, 0, 1.535, 0.98, 1, 1.973, 33.595, 594.2, -116.1, 1448.8, 27.022, -3.055, 4.998,0,0,1.6229270793284651,5.88914136118449,4.2662142818560245
48, 0, 1.568, 0.98, 1, 2.212, 33.479, 593.6, -115.7, 1447.2, 27.028, -3.238, 5.056,-0.5588235294117158,2.588235294117647,2.367058230411453,5.799973989307667,3.4329157588962143
49, 0, 1.602, 0.98, 1, 1.819, 32.817, 594.7, -116.1, 1450.1, 27.009, -3.150, 5.005,0,0,2.476279351835048,5.7713518128402574,3.2950724610052093
50, 0, 1.635, 0.98, 1, 1.180, 32.549, 595.0, -116.1, 1450.3, 27.177, -3.411, 4.975,-2.333333333333284,7.636363636363662,2.3737313807749834,5.7713518128402574,3.397620432065274
51, 0, 1.668, 0.98, 1, 1.947, 32.920, 594.1, -116.0, 1448.8, 27.100, -3.159, 4.934,-3.6176470588235587,1.0294117647058725,2.425213522453215,2.0036858483828133,0
52, 0, 1.702, 0.98, 1, 1.342, 32.651, 594.3, -116.1, 1449.4, 26.977, -3.124, 4.928,0,0,1.7495826462167876,10.109366850144648,8.35978420392786
53, 0, 1.735, 0.98, 1, 2.188, 32.509, 594.4, -116.1, 1449.4, 27.000, -3.254, 4.998,0,0,1.7139413427554049,10.109366850144648,8.395425507389243
54, 0, 1.768, 0.98, 1, 2.029, 32.664, 593.7, -115.9, 1448.0, 27.039, -3.274, 4.991,0,3.7941176470588203,1.7139413427554049,9.588291569711087,7.874350226955682
55, 0, 1.802, 0.98, 1, 1.882, 33.079, 593.5, -115.9, 1447.5, 27.099, -3.145, 4.971,0,1.969696969696973,15.979067350305757,9.88650816472698,0
56, 0, 1.835, 0.98, 1, 1.395, 32.845, 593.4, -115.9, 1447.0, 27.100, -3.080, 4.980,0,2.8529411764705848,15.470800424997316,19.28187916175454,3.8110787367572225
57, 0, 1.869, 0.98, 1, 0.694, 33.072, 593.8, -115.9, 1448.0, 27.226, -2.983, 4.867,-3.5454545454544735,0.2121212121212162,15.470800424997316,20.21474967775653,4.743949252759213
58, 0, 1.902, 0.98, 1, 1.385, 33.269, 594.5, -116.0, 1449.9, 27.109, -2.976, 4.908,-2.2121212121212146,2.303030303030295,15.724859734671629,21.4073838327347,5.68252409806307
59, 0, 1.935, 0.98, 1, 1.449, 33.062, 593.9, -115.9, 1448.6, 27.036, -2.900, 4.862,-2.1176470588236076,0,18.682362270427316,22.542204409266485,3.85984213883917
60, 0, 1.969, 0.98, 1, 0.652, 32.997, 594.6, -116.2, 1450.1, 26.964, -3.080, 4.927,0,0,18.69482184220324,22.542204409266485,3.8473825670632458
61, 0, 2.002, 0.98, 1, 2.311, 33.376, 594.0, -116.0, 1448.6, 27.171, -3.191, 4.876,0,10.24242424242412,18.69482184220324,22.542204409266485,3.8473825670632458
62, 0, 2.035, 0.98, 1, 1.708, 33.032, 594.0, -116.0, 1449.2, 27.219, -2.853, 4.892,-0.23529411764713873,0,18.69482184220324,17.111111543592667,0
63, 0, 2.069, 0.98, 1, 2.100, 33.344, 594.1, -116.0, 1448.7, 27.211, -2.881, 4.858,0,3.030303030303027,18.267782231458103,17.111111543592667,0
64, 0, 2.102, 0.98, 1, 1.974, 33.299, 593.9, -115.9, 1448.7, 27.235, -2.781, 4.868,-12.878787878787932,0,17.89613729303111,17.038225179338472,0
65, 0, 2.135, 0.98, 1, 3.132, 33.865, 593.2, -115.7, 1447.7, 26.810, -2.979, 5.088,-1.7352941176469723,11.764705882352851,7.73594955708564,17.038225179338472,9.302275622252832
66, 0, 2.169, 0.98, 1, 3.713, 34.457, 593.0, -115.8, 1446.9, 26.751, -2.579, 4.930,0,0,7.727565835207102,5.788938774342906,0
67, 0, 2.202, 0.98, 1, 2.341, 33.417, 593.1, -115.6, 1447.3, 26.827, -3.171, 5.085,0,7.499999999999941,7.727565835207102,5.9520481809460755,0
68, 0, 2.236, 0.98, 1, 2.382, 33.159, 594.2, -115.8, 1449.3, 26.934, -2.916, 4.807,-7.333333333333378,0,7.727565835207102,1.1677394069315026,0
69, 0, 2.269, 0.98, 1, 1.873, 33.391, 593.9, -115.6, 1448.4, 26.692, -3.179, 4.893,-1.9696969696970132,0,5.016457927991874,1.1677394069315026,0
70, 0, 2.302, 0.98, 1, 2.636, 32.831, 594.2, -115.8, 1448.6, 26.627, -3.368, 4.919,0,0,5.241885705469544,1.1677394069315026,0
71, 0, 2.336, 0.98, 1, 1.369, 32.777, 593.7, -115.6, 1447.6, 26.761, -3.539, 4.985,0,0.03030303030304009,5.241885705469544,3.6474839708115554,0
72, 0, 2.369, 0.98, 1, 2.172, 33.009, 592.9, -115.6, 1446.0, 26.809, -3.538, 4.929,-1.3939393939393785,0,5.241885705469544,3.655281494473609,0
73, 0, 2.402, 0.98, 1, 1.158, 33.196, 592.6, -115.5, 1444.8, 26.763, -3.605, 4.975,-0.7647058823530442,2.382352941176483,7.222874440112429,3.655281494473609,0
74, 0, 2.436, 0.98, 1, 2.077, 33.289, 591.4, -115.0, 1441.9, 26.737, -3.524, 4.972,-6.81818181818177,0,7.0364433542371065,3.581838587899212,0
75, 0, 2.469, 0.98, 1, 1.761, 32.936, 591.8, -115.2, 1442.9, 26.512, -3.729, 5.110,-1.970588235294108,0,5.618398482747828,3.581838587899212,0
76, 0, 2.503, 0.98, 1, 1.944, 32.954, 592.1, -115.2, 1443.2, 26.445, -3.893, 5.138,0,2.7878787878787836,6.11748537240565,3.561279461279482,0
77, 0, 2.536, 0.98, 1, 1.910, 33.359, 592.0, -115.4, 1443.3, 26.675, -3.801, 4.954,0,0.8484848484848513,5.696637621540611,3.311590654014921,0
78, 0, 2.569, 0.98, 1, 2.032, 33.267, 591.8, -115.3, 1443.5, 26.680, -3.773, 4.986,-4.205882352941165,0,5.188987141697623,5.319957147229912,0.13097000553228888
79, 0, 2.603, 0.98, 1, 1.528, 33.211, 591.7, -115.2, 1443.0, 26.537, -3.776, 5.055,-3.212121212121162,0,5.084194228115294,5.319957147229912,0.23576291911461844
80, 0, 2.636, 0.98, 1, 1.689, 33.050, 591.1, -115.2, 1441.9, 26.431, -3.984, 5.073,0,5.696969696969716,5.457573895256115,5.123542306783927,0
81, 0, 2.669, 0.98, 1, 2.296, 32.516, 591.6, -115.2, 1443.0, 26.490, -3.796, 4.984,0,0,5.466102436761479,3.0296887384205387,0
82, 0, 2.703, 0.98, 1, 2.485, 32.760, 591.5, -115.3, 1443.1, 26.620, -3.809, 4.963,-6.36363636363632,0,5.466102436761479,5.696312192209806,0.23020975544832734
83, 0, 2.736, 0.98, 1, 2.817, 32.578, 591.1, -115.2, 1441.9, 26.410, -4.049, 5.045,-1.4242424242424458,0,3.8346695168102145,5.696312192209806,1.8616426753995916
84, 0, 2.769, 0.98, 1, 2.047, 32.661, 590.6, -115.1, 1440.0, 26.363, -4.051, 5.137,-5.058823529411811,0,3.9675815245885175,5.696312192209806,1.7287306676212886
85, 0, 2.803, 0.98, 1, 3.295, 32.674, 590.1, -115.1, 1439.1, 26.191, -4.383, 5.302,0,1.9696969696969864,3.041683559936188,5.406646671884746,2.3649631119485583
86, 0, 2.836, 0.98, 1, 2.835, 32.804, 589.8, -115.3, 1438.0, 26.299, -4.318, 5.311,-1.3235294117646417,0,3.736894026772979,5.686125956711626,1.9492319299386471
87, 0, 2.870, 0.98, 1, 1.984, 32.857, 589.8, -115.0, 1438.4, 26.254, -4.384, 5.379,-1.5757575757575677,5.333333333333352,4.088511411694855,5.399462531010766,1.3109511193159111
88, 0, 2.903, 0.98, 1, 1.719, 32.943, 589.8, -115.2, 1437.8, 26.202, -4.208, 5.324,-3.9393939393940265,0,4.412214275148164,10.403033515752309,5.990819240604145
89, 0, 2.936, 0.98, 1, 2.944, 32.895, 589.6, -115.1, 1437.5, 26.072, -4.234, 5.425,0,1.7941176470588085,3.9454791880921714,11.39456919338427,7.449090005292097
90, 0, 2.970, 0.98, 1, 3.273, 32.825, 589.9, -115.1, 1438.0, 26.190, -4.173, 5.439,-4.393939393939392,0,3.972220757079715,12.09304559523437,8.120824838154656
91, 0, 3.003, 0.98, 1, 1.663, 31.638, 591.3, -115.2, 1441.3, 26.045, -4.557, 5.636,0,6.272727272727311,36.96445525472453,54.44038956550154,17.475934310777014
92, 0, 3.036, 0.98, 1, 1.154, 32.049, 591.5, -115.3, 1441.5, 26.275, -4.350, 5.551,-0.23529411764703423,0,46.82062119217392,56.490921624054955,9.670300431881039
93, 0, 3.070, 0.98, 1, 1.177, 31.734, 591.8, -115.2, 1442.3, 26.267, -4.525, 5.538,-3.0606060606059993,0,44.692671674982485,63.301079050968305,18.60840737598582
94, 0, 3.103, 0.98, 1, 1.469, 32.216, 590.2, -115.1, 1438.4, 26.166, -4.528, 5.598,0,1.8484848484848513,44.70528790226523,61.006279847864604,16.30099194559937
95, 0, 3.136, 0.98, 1, 2.279, 32.790, 590.6, -115.0, 1439.1, 26.197, -4.467, 5.522,-4.705882352941207,0,44.70528790226523,63.029362126383596,18.324074224118363
96, 0, 3.170, 0.98, 1, 1.854, 32.228, 590.6, -114.9, 1438.8, 26.037, -4.491, 5.567,0,1.7575757575757567,47.467022899294335,63.029362126383596,15.56233922708926
97, 0, 3.203, 0.98, 1, 1.971, 32.139, 591.0, -114.9, 1439.6, 26.068, -4.433, 5.599,0,9.441176470588157,47.467022899294335,61.06117460650268,13.594151707208347
98, 0, 3.237, 0.98, 1, 1.982, 32.799, 592.1, -114.9, 1442.0, 26.273, -4.112, 5.421,0,6.272727272727297,47.467022899294335,60.080507647160616,12.61348474786628
99, 0, 3.270, 0.98, 1, 1.714, 32.796, 592.8, -114.8, 1443.9, 26.508, -3.905, 5.407,-2.8484848484847842,0,47.467022899294335,61.27592644666876,13.808903547374427
100, 0, 3.303, 0.98, 1, 1.837, 32.553, 593.1, -114.6, 1444.0, 26.414, -4.014, 5.465,-19.64705882352935,23.617647058823366,49.48747819497242,58.03149280544368,8.544014610471265
101, 0, 3.337, 0.98, 1, -1.635, 29.685, 594.2, -114.5, 1447.1, 25.746, -3.211, 5.544,-13.878787878787865,0,21.07138175117356,19.89441544168409,0
102, 0, 3.370, 0.98, 1, -5.109, 25.059, 601.0, -115.2, 1464.1, 25.288, -4.082, 5.798,-4.181818181818243,14.303030303030338,8.314413586425193,18.51473775361539,10.200324167190196
103, 0, 3.403, 0.98, 1, -5.909, 24.575, 600.8, -114.8, 1464.4, 25.150, -3.610, 5.957,-7.0294117647058405,2.176470588235302,8.059396391301009,5.555325448748455,0
104, 0, 3.437, 0.98, 1, -4.349, 27.273, 597.3, -114.3, 1455.4, 24.911, -3.536, 6.039,0,0,4.53097696054598,6.117354039150748,1.5863770786047677
105, 0, 3.470, 0.98, 1, -5.687, 27.718, 595.3, -113.9, 1450.0, 25.498, -3.846, 6.010,0,0,4.53097696054598,6.117354039150748,1.5863770786047677
106, 0, 3.504, 0.98, 1, -3.109, 33.783, 593.5, -113.4, 1445.3, 25.587, -3.868, 5.943,0,6.454545454545473,6.717623581238862,6.117354039150748,0
107, 0, 3.537, 0.98, 1, -2.967, 35.051, 593.5, -113.1, 1445.2, 25.712, -3.655, 5.882,0,4.151515151515162,6.717623581238862,5.601666811415721,0
108, 0, 3.570, 0.98, 1, -0.488, 36.249, 593.2, -113.0, 1444.2, 25.902, -3.518, 5.825,0,2.1176470588235023,6.446030646544328,5.417977271932951,0
109, 0, 3.604, 0.98, 1, 0.286, 35.750, 593.1, -113.0, 1443.9, 25.983, -3.446, 5.784,0,4.454545454545473,6.446030646544328,5.655326543192261,0
110, 0, 3.637, 0.98, 1, -0.024, 36.214, 592.5, -112.6, 1442.4, 26.162, -3.299, 5.827,-2.515151515151473,0.03030303030302704,6.446030646544328,4.6726621091909175,0
111, 0, 3.670, 0.98, 1, 0.071, 36.338, 592.4, -112.5, 1442.1, 26.079, -3.298, 5.791,-6.5294117647058725,4.205882352941153,6.356445550185615,4.6537780817507475,0
112, 0, 3.704, 0.98, 1, 0.514, 36.116, 593.1, -112.5, 1442.9, 25.857, -3.155, 5.831,0,0,6.240750943781067,3.632879068550719,0
113, 0, 3.737, 0.98, 1, 1.410, 32.966, 595.0, -112.6, 1447.6, 26.493, -3.479, 5.792,0,0,18.284680726032764,3.632879068550719,0
114, 0, 3.770, 0.98, 1, 1.628, 33.491, 594.3, -112.4, 1445.9, 26.547, -3.496, 5.854,0,0,18.284680726032764,6.073641415730112,0
115, 0, 3.804, 0.98, 1, 1.748, 33.737, 593.9, -112.1, 1444.6, 26.660, -3.679, 5.853,-5.787878787878692,0,18.284680726032764,5.843882747647021,0
116, 0, 3.837, 0.98, 1, 2.202, 33.093, 593.9, -112.2, 1444.4, 26.469, -4.009, 5.972,0,5.882352941176509,19.028551293579408,5.843882747647021,0
117, 0, 3.871, 0.98, 1, 2.539, 33.216, 592.9, -112.0, 1441.7, 26.596, -3.809, 5.939,-1.6363636363635947,0,57.5959603814894,5.989643913886379,0
118, 0, 3.904, 0.98, 1, 2.660, 33.447, 592.8, -111.9, 1440.7, 26.542, -3.842, 5.926,0,0,62.67285706140534,5.989643913886379,0
119, 0, 3.937, 0.98, 1, 2.626, 33.201, 592.8, -112.1, 1440.1, 26.634, -3.895, 5.884,0,0,61.08960925355861,5.989643913886379,0
120, 0, 3.971, 0.98, 1, 2.565, 32.603, 593.4, -111.8, 1440.5, 26.733, -4.141, 6.002,-1.363636363636437,2.1212121212121637,57.785264558839614,9.152586470768213,0
121, 0, 4.004, 0.98, 1, 1.389, 32.651, 592.3, -111.5, 1437.4, 26.688, -4.071, 6.119,-6.424242424242346,0,54.55882908106734,9.681103968982681,0
122, 0, 4.037, 0.98, 1, 2.594, 32.619, 592.1, -111.4, 1436.0, 26.476, -4.524, 6.307,-12.794117647058858,0,59.82100761026902,9.681103968982681,0
123, 0, 4.071, 0.98, 1, 2.875, 32.534, 592.8, -111.5, 1436.6, 26.041, -4.565, 6.426,0,5.909090909090853,55.12220061578458,9.681103968982681,0
124, 0, 4.104, 0.98, 1, 2.609, 33.184, 592.1, -111.1, 1434.6, 26.280, -4.370, 6.342,0,1.2424242424242735,52.21675078879495,8.139169472502784,0
125, 0, 4.137, 0.98, 1, 2.336, 32.816, 592.9, -111.2, 1436.1, 26.432, -4.329, 6.239,-6.764705882352711,0,52.21675078879495,8.360463218038957,0
126, 0, 4.171, 0.98, 1, 2.544, 33.152, 593.6, -111.4, 1437.0, 26.202, -4.620, 6.293,-23.12121212121254,6.030303030303122,53.43943874098124,8.360463218038957,0
127, 0, 4.204, 0.98, 1, -5.882, 29.931, 595.6, -111.5, 1441.4, 25.439, -4.421, 6.530,-13.764705882352658,0,17.178655627611718,5.739210284664704,0
128, 0, 4.238, 0.98, 1, -5.813, 26.443, 599.8, -111.6, 1451.7, 24.971, -5.237, 6.904,-1.2121212121212055,0,4.409293169364593,5.739210284664704,1.3299171153001108
129, 0, 4.271, 0.98, 1, -6.290, 26.619, 600.3, -111.5, 1452.3, 24.931, -5.314, 6.739,-2.8181818181817864,7.575757575757493,4.223610585954732,5.739210284664704,1.5155996987099725
130, 0, 4.304, 0.98, 1, -5.577, 26.882, 597.2, -110.8, 1443.8, 24.838, -5.064, 6.552,-5.294117647058845,0,4.861929605022421,0,0
131, 0, 4.338, 0.98, 1, -3.775, 29.166, 594.6, -110.3, 1436.4, 24.658, -5.528, 6.456,0,0,3.831503714577633,0.5730945821854748,0
132, 0, 4.371, 0.98, 1, -1.276, 33.743, 593.3, -109.9, 1432.1, 24.719, -5.798, 6.511,-5.030303030303122,0,3.831503714577633,1.346009428456736,0
133, 0, 4.404, 0.98, 1, 1.244, 35.121, 592.4, -109.7, 1430.1, 24.553, -6.130, 6.432,-2.911764705882375,0,3.0257984143981083,1.3498235650694432,0
134, 0, 4.438, 0.98, 1, 2.658, 34.055, 592.3, -109.4, 1429.0, 24.454, -6.715, 6.424,0,0,3.5734508059873344,1.3498235650694432,0
135, 0, 4.471, 0.98, 1, 3.002, 33.278, 593.0, -109.3, 1430.2, 24.628, -6.913, 6.263,-2.441176470588202,0,3.263505039207654,1.3498235650694432,0
136, 0, 4.505, 0.98, 1, 3.270, 32.096, 594.1, -109.5, 1432.7, 24.545, -7.170, 6.207,0,0,3.5734508059873344,2.296320621192153,0
137, 0, 4.538, 0.98, 1, 2.957, 31.376, 593.5, -109.1, 1431.5, 24.660, -7.213, 6.198,-4.6969696969698065,0,3.5734508059873344,2.296320621192153,0
138, 0, 4.571, 0.98, 1, 3.405, 30.714, 593.4, -109.2, 1430.7, 24.505, -7.364, 6.359,-2.4999999999998694,0,2.58180169455203,4.9734880170760745,2.3916863225240443
139, 0, 4.605, 0.98, 1, 3.147, 30.193, 593.3, -109.0, 1430.5, 24.420, -7.440, 6.419,0,0,2.558219016914136,4.616637875733962,2.0584188588198256
140, 0, 4.638, 0.98, 1, 3.160, 30.052, 592.1, -108.7, 1427.2, 24.464, -7.845, 6.480,-2.8787878787878127,2.39393939393936,2.3079959092515843,4.311758633484467,2.0037627242328826
141, 0, 4.671, 0.98, 1, 2.859, 29.921, 591.9, -108.5, 1426.8, 24.369, -7.766, 6.495,0,3.0588235294117845,2.3035485839486642,8.639629138895263,6.336080554946598
142, 0, 4.705, 0.98, 1, 3.128, 30.099, 592.1, -108.6, 1427.2, 24.405, -7.662, 6.468,0,1.2424242424242131,2.3035485839486642,8.636429691342245,6.332881107393581
143, 0, 4.738, 0.98, 1, 3.591, 30.527, 591.8, -108.5, 1426.0, 24.657, -7.621, 6.302,-4.181818181818299,0,3.209493849755519,9.241450187450074,6.031956337694554
144, 0, 4.771, 0.98, 1, 3.203, 30.523, 592.0, -108.6, 1426.6, 24.519, -7.736, 6.295,-2.441176470588202,0,2.7122972851792024,8.50905673420101,5.796759449021808
145, 0, 4.805, 0.98, 1, 3.299, 30.558, 591.9, -108.4, 1426.1, 24.436, -7.764, 6.365,0,3.90909090909088,4.378902124597932,8.50905673420101,4.130154609603078
146, 0, 4.838, 0.98, 1, 2.609, 30.518, 591.9, -108.4, 1426.3, 24.580, -7.635, 6.317,0,0,5.902031049370469,9.172804731104092,3.2707736817336235
147, 0, 4.872, 0.98, 1, 2.992, 30.681, 591.3, -108.3, 1425.1, 24.654, -7.745, 6.269,-2.515151515151439,6.484848484848426,5.597865207949709,8.4899830502432,2.8921178422934917
148, 0, 4.905, 0.98, 1, 4.398, 30.921, 591.9, -108.4, 1426.3, 24.571, -7.531, 6.206,-2.393939393939451,2.090909090909123,5.593707830816024,7.2438749100174675,1.6501670792014433
149, 0, 4.938, 0.98, 1, 4.430, 30.880, 592.1, -108.4, 1426.4, 24.492, -7.462, 6.174,-1.3529411764705421,3.352941176470516,18.219694974984606,9.78546730455096,0
