frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt,fvangleX,fvangleY,var_fvangleX,var_fvangleY,var_fvangle
401, 0, 26.033, 0.98, 1, -19.385, 7.122, -9.7, -25.4, 658.1, 2.818, 30.920, -10.863,0,63.547169811324025,1261.690562500055,2187.7818344971192,926.0912719970643
402, 0, 26.086, 0.98, 1, -19.705, 9.536, -8.7, -22.4, 654.3, 6.186, 31.131, -13.357,0,162.07843137254287,1255.9524452353323,2216.7920848488457,960.8396396135133
403, 0, 26.137, 0.98, 1, -21.177, 15.738, -10.2, -15.1, 649.7, 14.452, 31.998, -17.528,0,72.38775510204155,1235.9109478024372,569.7659477005421,0
404, 0, 26.186, 0.98, 1, -21.792, 17.788, -12.5, -10.6, 645.0, 17.999, 33.179, -20.610,0,42.09090909090864,1228.409536044209,470.03029613576336,0
405, 0, 26.230, 0.88, 1, -21.659, 17.844, -19.5, -5.6, 635.9, 19.851, 33.339, -23.098,0,46.584905660376656,1228.409536044209,500.18985487517375,0
406, 0, 26.283, 0.98, 1, -21.314, 19.556, -25.3, -3.1, 636.4, 22.320, 33.676, -25.444,0,37.40816326530648,1228.409536044209,464.40864150184325,0
407, 0, 26.332, 0.98, 1, -20.999, 20.583, -30.8, -0.8, 638.2, 24.153, 34.152, -27.819,0,17.19607843137314,1766.8681212056551,438.9073369724859,0
408, 0, 26.383, 0.88, 1, -21.547, 19.161, -35.9, 1.9, 632.2, 25.030, 36.282, -28.671,0,0,1697.9007384262447,455.3703317891711,0
409, 0, 26.430, 0.22, 0, 4.598, 3.837, -37.7, 4.2, 617.7, 24.725, 40.647, -29.225,0,0,1697.9007384262447,455.3703317891711,0
410, 0, 26.734, 0.28, 0, -24.618, 18.216, -39.7, 5.8, 617.0, 24.332, 44.612, -30.123,-112.32500000000245,61.65000000000125,1618.095827059882,455.3703317891711,0
411, 0, 26.774, 0.03, 0, 5.703, 3.098, -42.3, 10.8, 606.6, 26.798, 40.119, -39.500,-22.39938080495353,26.306501547987594,1011.5089086884104,155.8732127904972,0
412, 0, 27.097, 0.03, 0, -18.862, 19.836, -39.1, 16.1, 562.8, 35.295, 32.884, -45.434,-10.104477611940267,32.50746268656704,1010.5306178721953,105.67351303185482,0
413, 0, 27.164, 0.03, 0, 6.231, 2.947, -37.0, 15.4, 553.2, 37.473, 32.207, -43.358,-2.529595015576344,0,1055.6177975575965,139.53098224853045,0
414, 0, 27.485, 0.03, 0, -16.316, 23.215, -40.1, 16.0, 568.6, 34.716, 31.395, -41.330,0,0,1015.8617963016934,139.53098224853045,0
415, 0, 27.546, 0.03, 0, -18.817, 22.997, -39.8, 16.2, 582.8, 34.521, 36.606, -43.665,0,0,1015.8617963016934,139.53098224853045,0
416, 0, 27.647, 0.08, 0, -20.898, 19.815, -36.4, 13.4, 587.3, 28.989, 39.106, -41.116,-91.55737704918043,0,1015.8617963016934,139.53098224853045,0
417, 0, 27.708, 0.03, 0, -16.698, 18.239, -38.6, 12.1, 545.8, 27.515, 33.521, -42.323,-22.669724770641835,0,513.1604339863715,159.10101485901794,0
418, 0, 27.817, 0.03, 0, -13.689, 19.145, -36.4, 12.7, 521.7, 24.573, 31.050, -41.686,0,0,533.4369744299365,278.21659947744047,0
419, 0, 27.885, 0.03, 0, -16.553, 11.956, -32.2, 11.9, 493.3, 17.505, 32.394, -43.784,-35.90090090090183,0,672.6094801834387,278.21659947744047,0
420, 0, 27.996, 0.03, 0, -13.637, 9.284, -31.6, 11.6, 492.5, 10.653, 28.409, -41.876,-69.07575757575492,0,642.4731354460004,270.56107030272824,0
421, 0, 28.062, 0.03, 0, -10.155, 4.548, -33.3, 8.3, 500.0, 5.644, 23.850, -43.765,-24.531249999999982,0,401.5007233773626,270.56107030272824,0
422, 0, 28.158, 0.03, 0, -7.442, 4.023, -32.5, 7.9, 476.7, -1.454, 21.495, -45.263,0,37.353846153847456,409.0657690922902,270.56107030272824,0
423, 0, 28.223, 0.03, 0, -11.331, 3.625, -31.5, 6.4, 474.5, 0.974, 24.122, -45.684,-12.755319148936026,0,409.0657690922902,195.14444660208414,0
424, 0, 28.317, 0.03, 0, -12.720, -5.375, -30.5, 6.6, 437.1, -8.517, 22.923, -42.519,0,0,424.40436661942516,195.14444660208414,0
425, 0, 28.384, 0.03, 0, -14.096, -2.843, -28.9, 4.0, 422.6, -9.426, 24.079, -41.138,0,0,424.40436661942516,195.14444660208414,0
426, 0, 28.481, 0.03, 0, -20.403, -8.229, -27.9, 1.6, 406.7, -13.225, 28.908, -42.033,0,18.742424242424544,424.40436661942516,195.14444660208414,0
427, 0, 28.547, 0.03, 0, -24.916, -7.691, -27.5, 2.4, 398.6, -11.988, 30.932, -42.300,0,41.30434782608751,410.9176984911811,184.3800176646564,0
428, 0, 28.639, 0.03, 0, -23.142, -1.314, -28.7, 2.7, 396.2, -8.188, 33.066, -42.302,-56.32352941176358,0,395.16973216054123,30.843993561797348,0
429, 0, 28.707, 0.03, 0, -20.239, -3.095, -29.4, 1.9, 395.2, -9.935, 29.236, -40.187,-14.031914893617364,17.191489361702555,162.3511936644301,30.843993561797348,0
430, 0, 28.801, 0.03, 0, -16.832, -2.215, -30.1, 1.5, 397.9, -8.319, 27.917, -40.139,-41.157142857142695,0,157.55748354427647,15.756785659626537,0
431, 0, 28.871, 0.03, 0, -11.752, 0.108, -30.9, -0.5, 399.5, -9.360, 25.036, -37.599,0,0,15.679538262648046,15.756785659626537,0.07724739697849081
432, 0, 28.963, 0.03, 0, -11.891, -3.496, -30.4, -1.4, 386.8, -14.066, 25.063, -35.303,0,0,15.679538262648046,15.756785659626537,0.07724739697849081
433, 0, 29.029, 0.03, 0, -13.677, -13.809, -29.7, -2.4, 372.3, -17.573, 25.506, -34.214,0,0,15.679538262648046,15.756785659626537,0.07724739697849081
434, 0, 29.125, 0.03, 0, -18.662, -10.334, -27.7, -2.5, 353.6, -20.924, 26.380, -32.694,0,0,14.56238956117652,23.39032799657634,8.827938435399819
435, 0, 29.191, 0.03, 0, -18.546, -17.028, -25.4, -2.5, 332.8, -23.156, 26.664, -32.462,0,0,14.56238956117652,22.560369148839694,7.997979587663174
436, 0, 29.282, 0.03, 0, -12.420, -13.271, -23.6, -1.9, 316.1, -25.167, 26.849, -33.504,-8.071428571428557,0,13.263573739252044,21.439819866349012,8.176246127096968
437, 0, 29.352, 0.03, 0, -10.847, -14.580, -22.8, -1.8, 308.5, -26.607, 26.284, -34.320,-8.920454545454449,5.977272727272659,11.782466874455535,21.439819866349012,9.657352991893477
438, 0, 29.440, 0.03, 0, -11.003, -14.437, -22.1, -1.6, 305.4, -26.081, 25.499, -34.847,-5.776119402985067,0,7.619871582919639,21.633639095660712,14.013767512741072
439, 0, 29.507, 0.03, 0, -10.106, -14.682, -22.1, -1.5, 304.5, -26.349, 25.112, -34.760,-7.377777777777767,11.722222222222237,5.999325944029031,21.633639095660712,15.63431315163168
440, 0, 29.597, 0.03, 0, -7.056, -11.471, -22.1, -1.8, 299.2, -25.294, 24.448, -34.872,-0.0882352941176532,0,1.5381605254082904,12.225820240989979,10.687659715581688
441, 0, 29.665, 0.03, 0, -7.110, -11.084, -22.0, -2.2, 299.7, -25.449, 24.442, -34.905,0,0,1.5489532396785144,12.103432457738569,10.554479218060054
442, 0, 29.759, 0.03, 0, -7.454, -11.499, -22.4, -2.2, 301.1, -26.237, 25.083, -34.450,0,0,1.5489532396785144,12.103432457738569,10.554479218060054
443, 0, 29.826, 0.03, 0, -7.171, -15.153, -22.1, -2.4, 301.5, -27.789, 25.149, -34.215,-3.0222222222222492,10.922222222222246,2245.3173368719463,18287.55599381503,2000
444, 0, 29.916, 0.03, 0, -5.544, -14.172, -21.8, -2.7, 300.5, -26.806, 24.877, -34.526,0,1.833333333333396,2254.7015649651985,18381.322399178876,2000
445, 0, 29.982, 0.03, 0, -7.028, -11.942, -21.8, -2.9, 302.1, -26.685, 25.110, -33.965,-2.87912087912085,3.8791208791208107,2276.2705308504487,18168.324847050273,2000
446, 0, 30.073, 0.03, 0, -6.468, -13.877, -22.0, -3.1, 305.1, -26.332, 24.848, -34.055,0,0,2287.596521695577,18208.387880605464,2000
447, 0, 30.138, 0.03, 0, -7.024, -14.091, -21.9, -3.2, 304.6, -26.719, 25.469, -33.849,0,0,2287.596521695577,18208.387880605464,2000
448, 0, 30.228, 0.03, 0, -7.794, -14.531, -22.2, -3.3, 306.0, -27.192, 25.918, -33.459,0,0,2287.596521695577,18208.387880605464,2000
449, 0, 30.294, 0.03, 0, -10.638, -13.337, -22.2, -3.5, 304.7, -28.458, 26.436, -32.777,0,0,2287.596521695577,17946.13064717261,2000
450, 0, 30.385, 0.03, 0, -12.655, -11.431, -21.7, -3.6, 302.9, -28.699, 26.657, -32.688,0,0.36764705882357246,11341.127680086518,17626.449979144323,2000
451, 0, 30.453, 0.00, 0, 6.880, 4.946, -21.6, -3.9, 302.1, -28.674, 26.837, -32.292,0,0,11341.127680086518,17631.25153509388,2000
452, 0, 30.710, 0.03, 0, -11.929, -11.453, -21.3, -4.1, 301.3, -29.156, 27.304, -32.170,-150.4492753623209,429.3913043478319,11341.127680086518,17631.25153509388,2000
453, 0, 30.779, 0.98, 1, -8.434, -1.952, -115.8, 439.5, 1956.0, 0.472, 16.923, -6.668,0,0,10288.807893503501,720.034615000749,0
454, 0, 30.929, 0.98, 1, -10.064, -4.423, -121.4, 432.2, 1964.1, -3.310, 19.281, -7.568,-39.52941176470435,52.45098039215487,10288.807893503501,720.034615000749,0
455, 0, 30.980, 0.98, 1, -8.522, -2.447, -132.8, 397.6, 1897.4, -0.635, 17.265, -7.169,0,0,10383.186313754877,570.2499580619424,0
456, 0, 31.110, 0.98, 1, -9.104, -3.204, -138.9, 388.9, 1882.3, -2.219, 18.280, -7.550,0,0,10274.385112735154,570.2499580619424,0
457, 0, 31.160, 0.98, 1, -10.510, -5.610, -146.1, 376.2, 1852.0, -5.737, 20.795, -8.653,0,0,10177.175565077288,560.8373828734095,0
458, 0, 31.202, 0.88, 1, -12.846, -5.677, -152.7, 364.9, 1815.9, -6.045, 24.499, -9.949,0,37.82692307692336,10177.175565077288,738.0543452047151,0
459, 0, 31.254, 0.93, 1, -13.350, -4.314, -161.3, 363.6, 1821.3, -4.078, 25.580, -10.391,-322.73913043478694,69.695652173914,10177.175565077288,773.7024754099817,0
460, 0, 31.300, 0.98, 1, -3.570, -2.504, -182.5, 358.8, 1833.6, -0.872, 10.734, -4.548,0,0,266.85249792374316,876.7005257258907,609.8480278021475
461, 0, 31.427, 0.98, 1, -7.675, -2.921, -190.5, 357.6, 1850.3, -2.075, 17.178, -5.704,0,0,292.0424154750957,876.7005257258907,584.658110250795
462, 0, 31.473, 0.03, 0, -8.115, -3.323, -184.7, 347.9, 1800.9, -2.290, 17.730, -6.938,0,0,292.0424154750957,876.7005257258907,584.658110250795
463, 0, 31.542, 0.03, 0, -9.506, -5.591, -178.6, 340.6, 1760.4, -5.568, 19.291, -6.073,0,0,292.0424154750957,839.9154438977156,547.8730284226199
464, 0, 31.609, 0.03, 0, -10.890, -6.689, -173.1, 333.5, 1726.0, -7.432, 21.140, -4.988,-4.920454545454688,0,341.2353445043472,1026.3371839956767,685.1018394913294
465, 0, 31.697, 0.03, 0, -10.945, -9.533, -170.0, 330.4, 1709.1, -11.638, 20.707, -3.892,-51.81538461538363,0,377.9830731187122,926.8800038731191,548.8969307544069
466, 0, 31.762, 0.28, 0, -8.922, -11.811, -176.0, 341.6, 1758.6, -14.385, 17.339, -4.367,-13.779069767442083,18.918604651163122,40755.27945469328,14612.228085005912,0
467, 0, 31.848, 0.03, 0, -7.855, -10.602, -179.8, 347.6, 1793.0, -12.758, 16.154, -4.593,0,58.4285714285692,40810.90008260314,14872.826519114773,0
468, 0, 31.911, 0.03, 0, -7.669, -8.077, -180.4, 343.7, 1785.0, -9.077, 16.401, -5.219,0,44.94318181818314,40810.90008260314,15370.948092373977,0
469, 0, 31.999, 0.03, 0, -7.605, -5.201, -186.6, 360.7, 1859.5, -5.122, 16.517, -3.161,0,78.22580645161143,40810.90008260314,15769.823760697282,0
470, 0, 32.061, 0.17, 0, -7.963, -2.003, -176.0, 333.0, 1722.6, -0.272, 17.435, -2.251,-25.534883720930647,0,40810.90008260314,16067.74642926108,0
471, 0, 32.147, 0.28, 0, -6.777, -5.387, -180.5, 341.4, 1758.2, -5.550, 15.239, -0.910,0,0,41159.52984231695,16067.74642926108,0
472, 0, 32.212, 0.28, 0, -7.380, -6.451, -180.0, 340.8, 1753.7, -7.006, 15.973, -1.570,0,10.942528735632662,40935.86940924323,16010.242215569511,0
473, 0, 32.299, 0.28, 0, -7.466, -5.961, -190.8, 356.5, 1853.9, -6.054, 16.048, -4.420,-35.285714285712935,72.6507936507909,40935.86940924323,16055.633541923562,0
474, 0, 32.362, 0.03, 0, -5.624, -2.801, -191.9, 359.3, 1856.8, -1.477, 13.825, -1.245,-35.277108433735606,32.96385542168738,41107.19175175301,16048.806755277436,0
475, 0, 32.445, 0.32, 0, -3.584, -1.087, -194.8, 368.3, 1889.6, 1.259, 10.897, -2.075,-648.8730158729912,406.8412698412544,41122.67324412125,16267.967824471792,0
476, 0, 32.508, 0.98, 1, 30.822, 36.066, 3.6, -208.6, 577.5, 26.890, -29.982, 1.376,-9.859649122807053,0,168.50558954637557,83.76842254275168,0
477, 0, 32.679, 0.98, 1, 27.994, 33.630, 27.4, -173.1, 565.0, 22.168, -31.668, -0.362,0,0,179.4221613003458,83.76842254275168,0
478, 0, 32.844, 0.98, 1, 19.204, 16.913, 86.0, -90.6, 579.7, 13.216, -29.622, 2.202,0,0,162.6131869474584,83.76842254275168,0
479, 0, 33.017, 0.93, 1, 14.123, 11.665, 151.1, -51.6, 635.2, 7.980, -24.915, 3.007,0,0,160.53956234294415,83.76842254275168,0
480, 0, 33.180, 0.93, 1, 9.730, 9.244, 207.0, -61.6, 693.3, 5.631, -19.977, 7.083,0,0,160.53956234294415,83.76842254275168,0
481, 0, 33.353, 0.93, 1, 7.095, 9.263, 257.1, -61.0, 740.7, 5.447, -17.661, 8.810,-15.232258064515998,5.1741935483870565,160.53956234294415,83.76842254275168,0
482, 0, 33.508, 0.93, 1, 7.881, 9.672, 283.2, -57.6, 729.0, 6.249, -20.022, 9.223,0,6.300613496932644,177.33634489892066,84.01049658195814,0
483, 0, 33.671, 0.93, 1, 6.415, 10.506, 297.5, -48.6, 710.6, 7.276, -19.412, 8.721,-18.74534161490668,29.204968944099132,177.33634489892066,84.40456108264452,0
484, 0, 33.832, 0.88, 1, 7.902, 14.289, 285.6, -41.2, 667.6, 11.978, -22.430, 7.676,-33.46000000000194,0,171.50377742506575,428.8166196580677,257.3128422330019
485, 0, 33.882, 0.93, 1, 8.453, 14.176, 277.5, -39.5, 640.2, 11.098, -24.103, 6.137,-29.14285714285739,0,116.08565217821317,428.8166196580677,312.7309674798545
486, 0, 33.931, 0.93, 1, 8.955, 13.275, 273.6, -39.4, 625.6, 9.499, -25.531, 4.746,-21.215686274509014,0,7496.8734076234105,1398.3305876561562,0
487, 0, 33.982, 0.93, 1, 9.574, 12.580, 272.2, -39.2, 618.0, 8.178, -26.613, 3.977,-14.882352941175913,0,7595.006985747446,1398.3305876561562,0
488, 0, 34.033, 0.93, 1, 9.840, 12.897, 270.1, -39.4, 606.9, 7.645, -27.372, 3.343,-0.7209302325581242,0,7566.932543030382,1398.3305876561562,0
489, 0, 34.076, 0.98, 1, 9.833, 12.588, 268.5, -39.9, 602.3, 7.464, -27.403, 3.199,0,0,7572.070956037855,1398.3305876561562,0
490, 0, 34.129, 0.98, 1, 9.512, 12.177, 268.5, -41.0, 605.5, 7.174, -26.342, 2.856,0,0,7572.070956037855,1363.2061864014918,0
491, 0, 34.177, 0.98, 1, 8.113, 11.209, 269.7, -42.8, 613.8, 6.510, -22.993, 2.107,0,1.962264150943499,7572.070956037855,1323.5267408322677,0
492, 0, 34.230, 0.98, 1, 5.175, 11.410, 271.7, -45.2, 637.5, 6.614, -18.312, -0.112,0,0,7572.070956037855,1308.1429238713358,0
493, 0, 34.274, 0.98, 1, 4.750, 9.363, 264.7, -46.0, 638.0, 4.381, -17.016, -2.045,-10.07692307692317,65.67307692307743,7572.070956037855,1273.6394884859671,0
494, 0, 34.326, 0.98, 1, 7.132, 12.299, 221.6, -45.9, 612.3, 7.796, -17.540, -0.535,0,0,7600.535693461129,1148.3195656950675,0
495, 0, 34.493, 0.93, 1, 2.155, 8.406, 216.1, -45.9, 613.3, 3.433, -10.426, -1.552,-277.938775510207,106.2653061224501,7502.98363026325,1126.238158735101,0
496, 0, 34.542, 0.98, 1, 14.795, 13.022, 135.1, -51.0, 610.0, 8.640, -24.045, -4.289,0,0,145.86432671162146,266.08918885582654,120.22486214420508
497, 0, 34.702, 0.93, 1, 14.279, 13.308, 115.2, -54.4, 614.1, 8.588, -21.811, -5.806,-35.964912280701874,0,181.14119971782264,243.72763747891773,62.586437761095084
498, 0, 34.873, 0.98, 1, 18.525, 8.910, 78.4, -56.4, 612.3, 1.489, -27.961, -8.374,0,0,89.12444314752848,220.56163306367344,131.43718991614497
499, 0, 35.027, 0.93, 1, 16.990, 6.707, 56.7, -53.9, 580.0, -2.469, -23.924, -13.531,0,14.620481927711124,89.12444314752848,182.20157245525164,93.07712930772315
500, 0, 35.193, 0.82, 1, 16.780, 7.656, 50.1, -54.3, 594.4, -0.042, -23.504, -14.922,0,14.468085106381702,101.67878698023684,180.3209802799134,78.64219329967658
501, 0, 35.240, 0.98, 1, 16.168, 9.731, 43.9, -49.5, 583.8, 0.638, -20.407, -18.920,0,38.5000000000003,101.67878698023684,220.9339965895831,119.25520960934627
502, 0, 35.292, 0.98, 1, 16.485, 10.934, 45.5, -48.8, 585.4, 2.640, -18.843, -20.915,0,45.67391304347887,101.67878698023684,185.34587867388117,83.66709169364434
503, 0, 35.338, 0.98, 1, 16.623, 12.184, 51.6, -47.7, 580.1, 4.741, -18.646, -19.911,-4.882352941176261,3.156862745097929,101.67878698023684,92.3527780134592,0
504, 0, 35.389, 0.98, 1, 16.547, 11.731, 55.6, -47.3, 579.1, 4.902, -18.895, -18.924,-18.714285714285943,4.959183673469428,106.62593741475477,87.13047521727823,0
505, 0, 35.438, 0.98, 1, 16.909, 11.702, 63.5, -46.5, 571.1, 5.145, -19.812, -16.541,0,16.019607843138882,91.92035430267615,97.06803485342148,5.147680550745335
506, 0, 35.489, 0.98, 1, 15.282, 11.981, 71.3, -45.2, 559.9, 5.962, -18.706, -13.657,-26.531914893614676,18.340425531913276,91.92035430267615,94.27738200513645,2.3570277024603
507, 0, 35.536, 0.98, 1, 16.458, 12.874, 78.7, -46.2, 570.2, 6.824, -19.953, -11.201,-3.6481481481479947,25.53703703703606,35.10726743541646,96.67449574925263,61.56722831383617
508, 0, 35.590, 0.98, 1, 16.485, 13.920, 84.5, -46.5, 574.6, 8.203, -20.150, -9.000,0,15.441860465116578,35.75217214238821,67.14219526822536,31.390023125837153
509, 0, 35.633, 0.98, 1, 14.657, 14.051, 91.1, -44.7, 561.6, 8.867, -18.594, -5.717,-18.67346938775528,23.79591836734716,283.00590307874586,95.91938566463031,0
510, 0, 35.682, 0.98, 1, 15.286, 15.227, 98.2, -44.8, 566.2, 10.033, -19.509, -2.768,0,0,282.3367662722461,1437.325745166942,1154.9889788946957
511, 0, 35.732, 0.98, 1, 11.484, 18.071, 104.6, -42.3, 552.7, 9.640, -17.027, 0.396,0,6.660714285714585,282.3367662722461,1429.2433252918738,1146.9065590196278
512, 0, 35.788, 0.98, 1, 10.533, 20.603, 111.5, -41.7, 555.1, 10.013, -16.945, 2.923,0,0,279.60589253884217,1449.5200202938674,1169.9141277550252
513, 0, 35.841, 0.98, 1, 10.607, 16.673, 116.5, -38.7, 540.8, 9.289, -14.660, 5.329,0,6.694915254237564,279.60589253884217,1441.814128574622,1162.2082360357797
514, 0, 35.900, 0.98, 1, 11.363, 18.267, 122.8, -38.0, 543.1, 9.684, -14.348, 6.752,0,0,277.29375106600776,1461.5045464305865,1184.2107953645786
515, 0, 35.955, 0.88, 1, 10.922, 12.562, 127.0, -34.9, 527.1, 8.694, -12.301, 8.565,0,10.283018867923678,277.29375106600776,1444.9338959638785,1167.6401448978709
516, 0, 36.008, 0.82, 1, 8.116, 9.923, 130.8, -32.1, 512.2, 9.239, -11.935, 10.239,-5.698113207547456,0,277.29375106600776,1452.8059066360645,1175.5121555700566
517, 0, 36.061, 0.82, 1, 9.130, 13.997, 135.2, -30.8, 505.0, 9.093, -12.237, 11.648,0,0,285.105764908648,1435.3924258764887,1150.2866609678408
518, 0, 36.113, 0.98, 1, -6.759, 9.255, 186.8, -34.5, 598.4, 1.995, 4.837, 13.491,-52.506249999998786,25.04999999999942,278.6409594380672,1434.2262943196363,1155.585334881569
519, 0, 36.273, 0.98, 1, -1.554, 11.827, 190.2, -32.9, 586.4, 6.003, -3.564, 16.754,-18.39622641509528,122.6792452830252,48.572787185874425,1436.5951926063242,1388.0224054204498
520, 0, 36.326, 0.98, 1, -4.318, 13.404, 221.8, -24.4, 625.8, 12.505, -4.539, 27.388,0,2.256038647342981,26.358783679701965,7.255683278602698,0
521, 0, 36.533, 0.98, 1, -4.205, 13.750, 223.4, -24.7, 617.3, 12.972, -4.459, 26.671,-15.229166666666105,0,25.631602361277697,8.025346526585622,0
522, 0, 36.581, 0.98, 1, -4.077, 11.311, 227.8, -30.8, 616.5, 9.369, -5.190, 26.331,0,2.2083333333335737,7.618010376259785,8.025346526585622,0.40733615032583703
523, 0, 36.629, 0.98, 1, -4.505, 11.253, 230.6, -32.4, 626.0, 9.475, -4.924, 25.673,-1.204081632653059,0,7.618010376259785,8.68089778541134,1.0628874091515543
524, 0, 36.678, 0.98, 1, -4.283, 10.738, 230.1, -33.9, 633.4, 8.894, -4.983, 24.990,0,5.395833333333136,7.850297099717112,8.68089778541134,0.8306006856942272
525, 0, 36.726, 0.98, 1, -4.121, 11.119, 230.0, -34.5, 637.6, 9.153, -4.646, 24.604,0,6.06666666666643,7.850297099717112,7.915746996645409,0.06544989692829706
526, 0, 36.771, 0.98, 1, -3.874, 11.238, 229.1, -35.4, 645.1, 9.426, -4.250, 23.697,0,5.673076923076965,7.850297099717112,5.830620587627938,0
527, 0, 36.823, 0.98, 1, -3.725, 11.593, 228.5, -36.0, 648.1, 9.721, -3.972, 23.003,-4.270833333333163,0.3125,7.850297099717112,3.388862715947375,0
528, 0, 36.871, 0.98, 1, -3.289, 12.006, 228.8, -37.7, 657.7, 9.736, -4.177, 22.124,0,5.847826086956604,6.959117319548963,3.4197069943290184,0
529, 0, 36.917, 0.98, 1, -3.248, 12.342, 228.0, -38.3, 660.0, 10.005, -3.932, 21.325,-8.377777777777466,0,11.345300764009806,0,0
530, 0, 36.962, 0.98, 1, -2.914, 12.139, 226.0, -38.4, 658.5, 9.760, -4.309, 20.694,-1.4509803921570068,0,22.22278267542736,0,0
531, 0, 37.013, 0.98, 1, -2.844, 12.032, 221.8, -39.2, 654.1, 9.364, -4.383, 19.710,0,0,26.435296862335992,16.416015624998757,0
532, 0, 37.059, 0.98, 1, -3.027, 11.371, 219.4, -39.7, 650.4, 8.346, -4.028, 19.001,0,0,86.68533104968489,57.485381304479304,0
533, 0, 37.108, 0.88, 1, -4.030, 9.953, 214.5, -41.1, 642.6, 6.937, -1.630, 17.369,0,0,82.45455853370213,80.25120178085155,0
534, 0, 37.153, 0.88, 1, -4.666, 9.337, 210.8, -41.7, 636.0, 6.351, -0.190, 16.164,0,0,82.45455853370213,96.09069823718816,13.636139703486037
535, 0, 37.205, 0.82, 1, -6.337, 7.859, 201.3, -42.1, 616.4, 4.938, 2.608, 14.979,0,0,82.45455853370213,101.90665269700976,19.452094163307635
536, 0, 37.256, 0.82, 1, -6.673, 6.561, 194.9, -42.7, 602.8, 3.447, 3.511, 14.301,0,0,82.45455853370213,92.72505119674108,10.27049266303895
537, 0, 37.306, 0.82, 1, -7.368, 5.831, 188.6, -43.6, 590.9, 2.426, 4.754, 13.584,0,0,82.45455853370213,92.72505119674108,10.27049266303895
538, 0, 37.352, 0.82, 1, -7.505, 4.175, 178.7, -45.0, 568.1, 0.671, 5.092, 12.031,-7.8043478260858565,0,78.32292515253916,92.72505119674108,14.402126044201921
539, 0, 37.398, 0.82, 1, -7.519, 3.986, 175.7, -46.7, 565.6, 0.365, 4.733, 11.139,-13.787234042554052,0,16402.22838075305,1739.2611461622635,0
540, 0, 37.445, 0.82, 1, -7.237, 3.562, 173.0, -48.4, 561.2, -0.210, 4.085, 10.553,-8.958333333332996,12.812499999999515,16404.740732681865,1723.110060389792,0
541, 0, 37.493, 0.82, 1, -6.985, 4.261, 173.2, -49.4, 563.8, 0.405, 3.655, 10.726,-28.17391304347864,21.739130434782904,16490.503855129606,1772.1837414420343,0
542, 0, 37.539, 0.82, 1, -6.070, 5.279, 176.0, -49.0, 571.6, 1.405, 2.359, 11.238,-7.04081632653069,19.40816326530632,16631.199796091278,1825.0901020088966,0
543, 0, 37.588, 0.82, 1, -6.022, 6.102, 178.3, -48.5, 577.4, 2.356, 2.014, 12.108,0,19.936170212767216,16695.417046669627,1829.5018076612657,0
544, 0, 37.635, 0.82, 1, -6.090, 6.815, 180.8, -48.1, 583.7, 3.293, 2.050, 13.110,0,19.416666666665922,16454.50436536499,1849.5386864073964,0
545, 0, 37.683, 0.82, 1, -7.212, 7.798, 185.4, -48.4, 595.6, 4.225, 3.847, 15.662,0,6.40816326530619,16454.50436536499,1853.3040814889127,0
546, 0, 37.732, 0.88, 1, -8.692, 7.999, 187.4, -48.3, 600.6, 4.539, 5.995, 18.264,0,0,16162.056848360098,1835.9042511488394,0
547, 0, 37.780, 0.82, 1, -8.846, 6.178, 193.7, -49.1, 603.0, 2.057, 6.064, 21.275,-10.78260869565233,0,16162.056848360098,1789.3937685724648,0
548, 0, 37.826, 0.82, 1, -8.720, 5.489, 200.8, -50.0, 609.7, 0.982, 5.568, 23.192,-411.666666666651,139.87499999999469,16270.832055001689,1776.9126658602356,0
549, 0, 37.874, 0.98, 1, 3.827, 12.064, 223.7, -51.1, 604.3, 7.696, -14.192, 12.519,-13.45859872611495,3.2292993630573954,469.2633457077693,117.12901852467618,0
550, 0, 38.031, 0.98, 1, 5.142, 12.769, 222.8, -47.7, 591.3, 8.203, -16.305, 15.459,0,0,489.10325163867424,120.52560086971134,0
551, 0, 38.077, 0.88, 1, -0.163, 10.415, 273.1, -46.5, 635.9, 6.853, -9.751, 16.261,-6.207792207792076,0.0974025974025989,489.10325163867424,111.0819642236584,0
552, 0, 38.231, 0.98, 1, -0.288, 10.341, 270.5, -43.6, 623.2, 6.868, -10.707, 20.087,0,14.166666666666124,501.89920747992164,111.29747133967211,0
553, 0, 38.279, 0.63, 0, -10.918, 18.658, 271.0, -45.0, 620.3, 7.548, -8.271, 19.979,-47.11475409836069,6.1934426229508235,501.89920747992164,116.50636158303865,0
554, 0, 38.584, 0.22, 0, 6.768, 13.442, 259.5, -41.9, 589.4, 9.437, -22.641, 13.687,0,25.044776119402933,356.9545533086547,115.7936348697943,0
555, 0, 38.651, 0.82, 1, -21.162, 14.022, 336.9, -25.1, 645.7, 11.115, 14.288, 31.564,-59.874251497006696,14.820359281437304,356.9545533086547,86.71254707553713,0
556, 0, 38.985, 0.93, 1, -9.304, 18.616, 311.4, -21.3, 583.4, 16.065, -5.710, 29.168,0,29.36986301369845,16.694800333146063,85.06685312125805,68.37205278811199
557, 0, 39.058, 0.98, 1, -4.090, 23.350, 309.3, -17.9, 575.0, 18.209, -3.969, 29.174,-0.7222222222221976,2.5370370370369493,16.694800333146063,19.90520742592655,3.210407092780489
