frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
64, 0, 2.102, 0.98, 1, -26.363, 29.252, 403.0, -163.2, 1647.7, 32.353, 33.573, -30.562
65, 0, 2.135, 0.98, 1, -26.530, 29.669, 403.6, -163.0, 1646.0, 32.907, 33.777, -30.607
66, 0, 2.169, 0.98, 1, -26.724, 30.304, 403.5, -162.3, 1640.6, 33.627, 34.027, -30.966
67, 0, 2.202, 0.98, 1, -26.953, 30.825, 402.8, -160.8, 1634.0, 34.119, 34.427, -31.072
68, 0, 2.236, 0.98, 1, -27.235, 31.168, 404.3, -160.1, 1635.3, 34.806, 34.781, -31.346
69, 0, 2.269, 0.98, 1, -27.440, 31.557, 405.5, -159.2, 1637.1, 35.499, 34.917, -31.748
70, 0, 2.302, 0.98, 1, -27.541, 32.133, 406.2, -157.7, 1637.2, 36.382, 34.864, -32.266
71, 0, 2.336, 0.98, 1, -27.986, 33.290, 406.6, -156.2, 1636.8, 38.008, 35.130, -33.498
72, 0, 2.369, 0.98, 1, -28.255, 34.003, 406.9, -154.4, 1639.9, 39.216, 35.321, -34.738
73, 0, 2.402, 0.98, 1, -28.718, 34.401, 405.2, -152.1, 1638.1, 40.470, 35.492, -36.090
74, 0, 2.436, 0.98, 1, -29.740, 34.542, 404.2, -150.3, 1641.9, 41.385, 36.094, -37.569
75, 0, 2.469, 0.98, 1, -31.070, 34.980, 405.2, -149.1, 1652.2, 42.782, 37.505, -39.276
76, 0, 2.503, 0.98, 1, -32.442, 35.481, 408.4, -149.0, 1671.1, 44.500, 38.772, -40.999
77, 0, 2.536, 0.98, 1, -33.500, 35.811, 408.9, -148.5, 1676.5, 46.136, 40.030, -42.844
78, 0, 2.569, 0.98, 1, -34.056, 36.104, 408.1, -147.6, 1678.6, 47.114, 40.869, -44.274
79, 0, 2.603, 0.98, 1, -34.302, 36.068, 409.2, -147.4, 1687.4, 47.082, 41.213, -45.068
80, 0, 2.636, 0.98, 1, -34.428, 36.033, 408.4, -146.9, 1686.0, 47.519, 41.424, -45.763
81, 0, 2.669, 0.98, 1, -34.392, 36.164, 408.2, -146.7, 1687.4, 47.349, 41.332, -46.157
82, 0, 2.703, 0.98, 1, -33.538, 36.231, 406.2, -145.9, 1680.2, 47.349, 40.660, -46.403
83, 0, 2.736, 0.98, 1, -32.950, 35.751, 406.4, -145.6, 1680.3, 46.591, 40.156, -46.200
84, 0, 2.769, 0.98, 1, -32.274, 35.529, 403.8, -144.8, 1672.2, 45.949, 39.667, -46.223
85, 0, 2.803, 0.98, 1, -31.439, 35.466, 403.9, -144.9, 1671.6, 45.326, 39.057, -46.068
86, 0, 2.836, 0.98, 1, -30.448, 34.940, 401.6, -144.5, 1664.3, 44.114, 38.441, -45.885
87, 0, 2.870, 0.98, 1, -29.881, 34.371, 399.8, -144.8, 1659.6, 43.162, 38.315, -45.781
88, 0, 2.903, 0.98, 1, -29.275, 34.092, 397.3, -145.5, 1653.3, 42.571, 37.843, -45.586
89, 0, 2.936, 0.98, 1, -28.748, 33.166, 396.9, -147.4, 1656.0, 41.144, 37.435, -44.984
90, 0, 2.970, 0.98, 1, -28.394, 32.727, 396.7, -148.2, 1655.9, 40.018, 37.071, -44.397
91, 0, 3.003, 0.98, 1, -28.330, 32.721, 393.8, -148.7, 1648.7, 39.857, 37.242, -44.159
92, 0, 3.036, 0.98, 1, -27.387, 32.335, 394.6, -150.0, 1652.5, 38.707, 36.132, -43.176
93, 0, 3.070, 0.98, 1, -26.878, 31.892, 395.1, -150.8, 1653.6, 37.783, 35.420, -42.473
94, 0, 3.103, 0.98, 1, -26.587, 31.435, 396.1, -151.6, 1656.2, 36.770, 35.154, -42.098
95, 0, 3.136, 0.98, 1, -26.346, 30.854, 397.9, -152.7, 1660.6, 36.068, 34.984, -41.738
96, 0, 3.170, 0.98, 1, -25.829, 30.663, 400.0, -154.2, 1666.7, 35.449, 34.528, -41.412
97, 0, 3.203, 0.98, 1, -25.840, 30.520, 399.9, -154.5, 1662.5, 34.956, 34.672, -41.159
98, 0, 3.237, 0.98, 1, -25.698, 30.306, 401.7, -155.6, 1666.1, 34.647, 34.462, -40.762
99, 0, 3.270, 0.98, 1, -25.478, 30.047, 402.6, -156.3, 1667.0, 34.255, 34.080, -40.091
100, 0, 3.303, 0.98, 1, -25.155, 30.024, 404.5, -157.8, 1669.7, 33.872, 33.700, -39.798
101, 0, 3.337, 0.98, 1, -24.613, 29.578, 406.4, -159.1, 1671.0, 32.959, 33.095, -38.865
102, 0, 3.370, 0.98, 1, -24.084, 28.379, 407.3, -161.1, 1666.4, 31.813, 31.842, -37.689
103, 0, 3.403, 0.98, 1, -23.509, 27.016, 409.3, -164.0, 1666.0, 29.885, 31.068, -36.209
104, 0, 3.437, 0.98, 1, -23.219, 25.435, 411.7, -166.9, 1666.6, 27.721, 30.360, -34.879
105, 0, 3.470, 0.98, 1, -22.782, 24.446, 412.8, -168.4, 1658.8, 26.577, 30.203, -34.479
106, 0, 3.504, 0.98, 1, -22.459, 23.269, 414.6, -170.2, 1656.0, 25.012, 29.898, -33.433
107, 0, 3.537, 0.98, 1, -22.260, 22.690, 418.7, -172.4, 1661.6, 24.191, 29.453, -32.615
108, 0, 3.570, 0.98, 1, -22.116, 22.280, 421.2, -174.2, 1661.8, 23.686, 29.321, -31.943
109, 0, 3.604, 0.98, 1, -21.964, 21.922, 425.4, -176.4, 1667.6, 23.101, 28.835, -30.942
110, 0, 3.637, 0.98, 1, -21.871, 21.972, 429.3, -178.5, 1672.7, 23.142, 28.277, -30.151
111, 0, 3.670, 0.98, 1, -21.769, 21.907, 434.1, -179.8, 1677.1, 23.086, 27.966, -29.715
112, 0, 3.704, 0.98, 1, -21.818, 22.080, 437.9, -181.1, 1678.9, 23.046, 27.967, -29.255
113, 0, 3.737, 0.98, 1, -22.265, 22.166, 442.0, -182.3, 1683.2, 22.847, 28.679, -28.988
114, 0, 3.770, 0.98, 1, -22.580, 22.079, 445.5, -183.1, 1684.5, 22.774, 29.102, -28.759
115, 0, 3.804, 0.98, 1, -23.002, 22.847, 447.3, -182.5, 1679.8, 23.852, 29.653, -28.987
116, 0, 3.837, 0.98, 1, -23.373, 23.402, 448.7, -181.6, 1675.6, 24.638, 29.924, -29.116
117, 0, 3.871, 0.98, 1, -23.468, 23.846, 451.3, -181.4, 1676.2, 25.204, 29.898, -28.832
118, 0, 3.904, 0.98, 1, -23.834, 24.355, 454.1, -181.1, 1677.7, 25.844, 30.367, -28.919
119, 0, 3.937, 0.98, 1, -24.264, 24.648, 456.3, -181.0, 1675.8, 26.260, 30.934, -29.342
120, 0, 3.971, 0.98, 1, -24.522, 24.996, 457.2, -180.3, 1672.7, 26.670, 31.241, -29.232
121, 0, 4.004, 0.98, 1, -24.841, 25.214, 459.8, -180.4, 1675.8, 26.766, 31.886, -29.182
122, 0, 4.037, 0.98, 1, -25.280, 25.280, 461.4, -180.5, 1676.5, 26.951, 32.333, -28.916
123, 0, 4.071, 0.98, 1, -25.295, 25.224, 462.7, -180.9, 1675.6, 26.771, 32.281, -28.486
124, 0, 4.104, 0.98, 1, -25.031, 25.051, 465.1, -182.1, 1678.2, 26.404, 31.738, -28.081
125, 0, 4.137, 0.98, 1, -24.872, 24.748, 466.5, -182.2, 1678.1, 26.196, 31.464, -27.912
126, 0, 4.171, 0.98, 1, -24.834, 24.259, 467.2, -182.4, 1677.4, 25.571, 31.503, -27.318
127, 0, 4.204, 0.98, 1, -24.669, 24.257, 469.6, -183.5, 1682.3, 25.457, 31.269, -27.171
128, 0, 4.238, 0.98, 1, -24.512, 24.214, 471.5, -184.3, 1685.4, 25.134, 31.181, -26.960
129, 0, 4.271, 0.98, 1, -24.347, 23.847, 472.7, -184.7, 1687.1, 24.696, 31.047, -26.608
130, 0, 4.304, 0.98, 1, -23.902, 23.063, 472.4, -185.0, 1681.1, 23.919, 30.233, -26.322
131, 0, 4.338, 0.98, 1, -23.319, 22.330, 473.1, -185.2, 1674.0, 23.382, 29.293, -25.952
132, 0, 4.371, 0.98, 1, -22.818, 21.498, 476.4, -187.3, 1675.4, 22.237, 28.648, -25.250
133, 0, 4.404, 0.98, 1, -22.631, 21.020, 481.8, -190.1, 1685.3, 21.066, 28.190, -24.163
134, 0, 4.438, 0.98, 1, -22.210, 20.464, 488.1, -193.3, 1694.6, 19.963, 27.471, -23.125
135, 0, 4.471, 0.98, 1, -21.605, 20.563, 492.4, -196.2, 1696.5, 20.128, 26.275, -22.847
136, 0, 4.505, 0.98, 1, -20.512, 20.849, 494.6, -198.1, 1690.3, 19.745, 25.190, -22.645
137, 0, 4.538, 0.98, 1, -20.278, 21.158, 497.7, -200.9, 1686.6, 20.325, 25.136, -22.622
138, 0, 4.571, 0.98, 1, -19.611, 20.479, 501.5, -203.7, 1685.7, 19.270, 24.118, -21.475
139, 0, 4.605, 0.98, 1, -18.638, 20.017, 507.7, -206.8, 1692.7, 17.923, 22.659, -19.739
140, 0, 4.638, 0.98, 1, -17.423, 18.669, 511.9, -209.0, 1691.7, 15.731, 20.925, -17.836
141, 0, 4.671, 0.98, 1, -16.223, 17.146, 515.5, -210.2, 1686.1, 14.032, 19.017, -16.263
142, 0, 4.705, 0.98, 1, -15.126, 15.580, 518.2, -211.8, 1675.7, 12.268, 17.498, -14.615
143, 0, 4.738, 0.98, 1, -14.076, 14.451, 522.1, -213.8, 1669.4, 10.978, 15.785, -13.131
144, 0, 4.771, 0.98, 1, -14.181, 13.884, 528.9, -217.1, 1675.1, 9.930, 15.829, -11.941
145, 0, 4.805, 0.98, 1, -14.347, 14.263, 535.6, -220.4, 1683.7, 9.416, 16.109, -11.181
146, 0, 4.838, 0.98, 1, -14.898, 13.695, 539.8, -223.2, 1690.6, 8.327, 16.883, -10.368
147, 0, 4.872, 0.98, 1, -16.105, 12.615, 542.5, -225.7, 1698.2, 7.301, 18.603, -9.417
148, 0, 4.905, 0.98, 1, -17.260, 12.158, 538.6, -225.5, 1692.5, 6.852, 20.166, -8.972
149, 0, 4.938, 0.98, 1, -18.706, 12.778, 531.6, -224.3, 1684.4, 7.679, 22.286, -9.392
150, 0, 4.972, 0.98, 1, -20.664, 13.632, 523.3, -221.9, 1676.0, 8.569, 25.298, -10.010
151, 0, 5.005, 0.98, 1, -22.538, 15.348, 512.1, -217.9, 1660.6, 11.381, 27.935, -10.970
152, 0, 5.038, 0.98, 1, -24.677, 18.230, 511.9, -217.4, 1680.2, 15.363, 30.022, -11.478
153, 0, 5.072, 0.98, 1, -25.768, 20.346, 507.1, -214.4, 1685.6, 18.393, 30.742, -11.926
154, 0, 5.105, 0.98, 1, -26.143, 21.534, 496.4, -207.7, 1673.6, 19.874, 31.115, -12.558
155, 0, 5.138, 0.98, 1, -27.144, 21.606, 483.8, -202.0, 1658.7, 19.608, 33.137, -12.710
156, 0, 5.172, 0.98, 1, -28.020, 21.349, 472.2, -197.6, 1648.6, 19.365, 34.597, -13.358
157, 0, 5.205, 0.98, 1, -29.169, 20.776, 461.7, -194.4, 1644.3, 18.858, 36.351, -13.963
158, 0, 5.239, 0.98, 1, -29.590, 21.386, 449.4, -190.8, 1634.2, 19.576, 37.125, -14.878
159, 0, 5.272, 0.98, 1, -29.859, 22.112, 440.2, -188.8, 1634.1, 20.308, 37.598, -15.570
160, 0, 5.305, 0.98, 1, -29.746, 23.659, 433.1, -186.6, 1638.6, 21.441, 37.724, -16.488
161, 0, 5.339, 0.98, 1, -29.333, 23.812, 424.7, -184.4, 1637.2, 21.937, 37.359, -16.798
162, 0, 5.372, 0.98, 1, -28.651, 23.218, 414.2, -181.7, 1626.4, 21.839, 36.605, -16.614
163, 0, 5.405, 0.98, 1, -27.660, 22.693, 406.6, -179.8, 1621.3, 21.744, 35.264, -16.117
164, 0, 5.439, 0.98, 1, -26.565, 21.933, 401.6, -178.8, 1622.4, 21.629, 33.655, -15.631
165, 0, 5.472, 0.98, 1, -25.508, 21.318, 397.0, -177.9, 1620.8, 20.980, 32.054, -14.884
166, 0, 5.506, 0.98, 1, -24.588, 20.915, 393.1, -176.9, 1618.5, 20.699, 30.797, -14.505
167, 0, 5.539, 0.98, 1, -23.266, 20.655, 391.2, -176.2, 1617.6, 20.620, 29.000, -13.961
168, 0, 5.572, 0.98, 1, -22.299, 20.242, 389.9, -175.4, 1614.7, 20.239, 27.609, -13.208
169, 0, 5.606, 0.98, 1, -21.718, 20.056, 390.1, -175.1, 1613.0, 20.020, 26.765, -12.761
170, 0, 5.639, 0.98, 1, -21.332, 20.100, 390.9, -174.8, 1612.8, 20.154, 25.983, -12.380
171, 0, 5.672, 0.98, 1, -21.160, 20.040, 392.3, -174.6, 1612.4, 20.222, 25.627, -12.133
172, 0, 5.706, 0.98, 1, -21.183, 20.158, 394.3, -173.9, 1612.0, 20.571, 25.765, -12.166
173, 0, 5.739, 0.98, 1, -21.204, 20.004, 397.4, -173.4, 1613.0, 20.344, 25.791, -11.972
174, 0, 5.772, 0.98, 1, -21.102, 20.348, 401.6, -173.3, 1614.6, 20.802, 25.481, -11.598
175, 0, 5.806, 0.98, 1, -20.866, 20.396, 405.5, -173.3, 1613.8, 20.932, 24.943, -11.150
176, 0, 5.839, 0.98, 1, -20.365, 20.090, 411.4, -174.3, 1618.6, 19.941, 24.153, -10.719
177, 0, 5.873, 0.98, 1, -20.165, 19.556, 416.0, -175.0, 1619.8, 19.494, 23.675, -10.228
178, 0, 5.906, 0.98, 1, -19.949, 19.187, 419.1, -175.1, 1612.8, 18.944, 23.693, -10.206
179, 0, 5.939, 0.98, 1, -19.554, 19.282, 423.0, -176.2, 1611.9, 19.280, 23.145, -10.148
180, 0, 5.973, 0.98, 1, -19.293, 19.163, 427.2, -176.5, 1612.7, 19.270, 22.842, -10.297
181, 0, 6.006, 0.98, 1, -19.054, 19.017, 432.0, -177.5, 1618.3, 19.220, 22.496, -10.486
182, 0, 6.039, 0.98, 1, -18.940, 18.685, 435.3, -178.0, 1620.6, 18.931, 22.390, -10.569
183, 0, 6.073, 0.98, 1, -18.616, 18.545, 437.3, -177.9, 1618.1, 18.815, 21.918, -10.884
184, 0, 6.106, 0.98, 1, -18.281, 18.255, 438.5, -178.4, 1616.2, 18.361, 21.626, -10.770
185, 0, 6.139, 0.98, 1, -17.903, 18.349, 438.0, -178.5, 1611.4, 18.235, 21.220, -10.837
186, 0, 6.173, 0.98, 1, -17.826, 17.998, 437.8, -179.3, 1611.9, 17.884, 21.167, -10.816
187, 0, 6.206, 0.98, 1, -17.408, 17.722, 435.6, -179.3, 1609.7, 17.600, 20.696, -10.931
188, 0, 6.240, 0.98, 1, -17.046, 17.673, 432.3, -179.1, 1609.7, 17.549, 20.317, -11.284
189, 0, 6.273, 0.98, 1, -16.735, 18.078, 427.3, -178.2, 1605.6, 18.122, 19.946, -11.670
190, 0, 6.306, 0.98, 1, -16.362, 18.740, 420.4, -176.3, 1598.0, 18.880, 19.617, -12.121
191, 0, 6.340, 0.98, 1, -16.222, 18.553, 413.2, -174.2, 1593.7, 18.740, 19.655, -12.110
192, 0, 6.373, 0.98, 1, -15.835, 18.687, 406.4, -172.7, 1589.2, 18.931, 19.177, -12.192
193, 0, 6.406, 0.98, 1, -15.778, 18.873, 399.7, -171.2, 1585.3, 19.139, 19.256, -12.172
194, 0, 6.440, 0.98, 1, -15.479, 18.650, 395.8, -170.6, 1587.8, 18.950, 18.751, -11.922
195, 0, 6.473, 0.98, 1, -15.250, 18.561, 391.7, -169.5, 1586.1, 18.701, 18.629, -11.957
196, 0, 6.507, 0.98, 1, -15.103, 18.531, 388.5, -168.4, 1583.7, 18.810, 18.492, -12.007
197, 0, 6.540, 0.98, 1, -15.075, 18.639, 386.6, -167.8, 1583.8, 19.001, 18.361, -12.106
198, 0, 6.573, 0.98, 1, -15.150, 18.769, 385.1, -167.0, 1581.9, 19.268, 18.416, -11.883
199, 0, 6.607, 0.98, 1, -15.071, 18.937, 385.2, -166.8, 1580.8, 19.329, 18.251, -11.985
200, 0, 6.640, 0.98, 1, -15.125, 18.963, 385.8, -165.9, 1579.3, 19.354, 18.225, -11.833
201, 0, 6.673, 0.98, 1, -15.347, 18.777, 387.7, -165.1, 1579.0, 19.041, 18.421, -11.465
202, 0, 6.707, 0.98, 1, -15.689, 18.695, 390.3, -165.0, 1580.2, 18.932, 18.642, -10.899
203, 0, 6.740, 0.98, 1, -15.877, 19.257, 393.5, -164.4, 1579.9, 19.317, 18.589, -10.651
204, 0, 6.773, 0.98, 1, -16.133, 19.595, 397.9, -164.6, 1582.8, 19.745, 18.814, -10.329
205, 0, 6.807, 0.98, 1, -16.252, 19.735, 403.6, -164.8, 1587.3, 20.022, 18.784, -9.898
206, 0, 6.840, 0.98, 1, -16.476, 19.593, 407.6, -164.6, 1584.4, 19.962, 18.903, -9.207
207, 0, 6.874, 0.98, 1, -16.980, 19.776, 415.2, -166.3, 1594.2, 20.162, 19.274, -8.795
208, 0, 6.907, 0.98, 1, -17.646, 20.060, 420.9, -167.8, 1600.2, 20.266, 20.036, -8.231
209, 0, 6.940, 0.98, 1, -18.465, 20.668, 427.2, -169.1, 1606.2, 20.733, 20.931, -8.312
210, 0, 6.974, 0.98, 1, -19.573, 21.262, 433.9, -170.5, 1615.2, 21.335, 22.329, -8.632
211, 0, 7.007, 0.98, 1, -20.792, 22.300, 440.2, -171.6, 1620.8, 22.421, 24.096, -9.926
212, 0, 7.040, 0.98, 1, -22.485, 23.369, 440.9, -170.2, 1612.0, 23.981, 26.636, -10.853
213, 0, 7.074, 0.98, 1, -22.897, 23.240, 444.3, -170.5, 1614.5, 24.157, 26.709, -10.173
214, 0, 7.107, 0.98, 1, -23.798, 23.184, 448.4, -170.9, 1621.4, 24.285, 27.550, -10.060
215, 0, 7.140, 0.98, 1, -24.660, 22.829, 449.3, -170.0, 1619.4, 23.972, 28.616, -10.105
216, 0, 7.174, 0.98, 1, -25.412, 22.786, 451.1, -169.6, 1620.6, 23.966, 29.661, -10.355
217, 0, 7.207, 0.98, 1, -25.987, 23.080, 452.2, -168.7, 1619.5, 24.519, 30.420, -11.083
218, 0, 7.241, 0.98, 1, -26.377, 23.300, 454.6, -168.1, 1623.6, 25.178, 30.856, -11.790
219, 0, 7.274, 0.98, 1, -26.624, 23.840, 455.6, -167.3, 1624.1, 25.868, 31.283, -12.557
220, 0, 7.307, 0.98, 1, -27.123, 24.627, 456.3, -166.1, 1623.0, 26.844, 31.888, -13.288
221, 0, 7.341, 0.98, 1, -27.444, 25.213, 458.7, -165.9, 1628.7, 27.679, 32.101, -13.917
222, 0, 7.374, 0.98, 1, -27.144, 25.434, 457.0, -164.2, 1620.6, 27.556, 32.515, -14.216
223, 0, 7.407, 0.88, 1, -27.286, 26.132, 455.4, -162.2, 1612.7, 28.551, 32.444, -14.936
224, 0, 7.441, 0.88, 1, -28.670, 25.939, 460.4, -163.7, 1632.8, 29.099, 33.406, -15.208
225, 0, 7.474, 0.98, 1, -27.353, 26.359, 463.8, -164.1, 1643.8, 29.537, 31.934, -15.789
226, 0, 7.508, 0.98, 1, -27.338, 27.159, 463.0, -163.0, 1644.6, 30.540, 31.835, -16.713
227, 0, 7.541, 0.98, 1, -27.412, 28.130, 465.3, -163.2, 1655.3, 31.904, 31.833, -17.822
228, 0, 7.574, 0.98, 1, -27.684, 28.385, 466.4, -162.9, 1662.6, 32.479, 32.165, -18.362
229, 0, 7.608, 0.98, 1, -27.762, 27.754, 467.5, -163.1, 1669.6, 32.124, 32.389, -18.290
230, 0, 7.641, 0.98, 1, -27.971, 27.443, 469.7, -163.7, 1679.2, 31.977, 32.666, -18.245
231, 0, 7.674, 0.98, 1, -27.967, 27.507, 472.0, -163.6, 1688.2, 31.979, 32.711, -18.085
232, 0, 7.708, 0.98, 1, -27.838, 26.873, 473.0, -163.6, 1693.5, 31.240, 32.862, -17.686
233, 0, 7.741, 0.98, 1, -28.221, 27.372, 472.6, -163.2, 1693.1, 31.901, 33.333, -18.195
234, 0, 7.774, 0.98, 1, -28.354, 27.423, 473.8, -163.3, 1697.5, 32.048, 33.559, -18.422
235, 0, 7.808, 0.98, 1, -28.592, 27.433, 471.1, -162.7, 1691.1, 31.919, 33.939, -18.674
