frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
36, 0, 2.922, 0.98, 1, -3.826, 34.293, 223.3, -250.0, 606.5, 28.708, -1.846, 6.478
37, 0, 2.972, 0.98, 1, -3.921, 34.406, 223.5, -250.3, 606.7, 28.909, -1.734, 6.407
38, 0, 3.022, 0.98, 1, -3.943, 34.195, 223.4, -250.1, 606.4, 28.696, -1.628, 6.450
39, 0, 3.070, 0.98, 1, -4.137, 34.059, 223.6, -250.3, 606.9, 28.631, -1.405, 6.522
40, 0, 3.115, 0.98, 1, -4.187, 34.049, 223.6, -250.3, 606.8, 28.628, -1.360, 6.452
41, 0, 3.165, 0.98, 1, -4.279, 33.804, 223.2, -249.9, 605.9, 28.362, -1.159, 6.528
42, 0, 3.213, 0.98, 1, -4.139, 33.868, 223.7, -251.1, 606.7, 28.339, -1.435, 6.179
43, 0, 3.261, 0.98, 1, -4.237, 33.676, 223.7, -251.9, 606.7, 28.133, -1.326, 6.053
44, 0, 3.305, 0.98, 1, -4.887, 32.918, 223.8, -254.5, 607.9, 27.689, -0.361, 5.518
45, 0, 3.355, 0.98, 1, -5.442, 32.636, 223.9, -256.9, 610.0, 27.475, 0.249, 4.763
46, 0, 3.406, 0.98, 1, -5.865, 32.774, 224.1, -259.4, 612.0, 27.341, 1.002, 4.073
47, 0, 3.458, 0.98, 1, -6.873, 32.418, 224.1, -263.1, 614.7, 26.523, 2.711, 3.569
48, 0, 3.509, 0.98, 1, -7.718, 31.761, 224.4, -266.9, 618.6, 25.480, 4.054, 3.483
49, 0, 3.556, 0.98, 1, -8.237, 31.232, 223.6, -268.1, 618.8, 24.938, 4.684, 3.033
50, 0, 3.605, 0.98, 1, -9.078, 30.613, 223.6, -271.0, 621.7, 24.336, 5.848, 2.861
51, 0, 3.650, 0.98, 1, -9.469, 30.071, 222.3, -271.4, 620.3, 23.719, 6.339, 2.360
52, 0, 3.701, 0.98, 1, -9.956, 30.139, 221.5, -272.2, 619.7, 23.806, 7.069, 1.607
53, 0, 3.750, 0.88, 1, 36.870, 23.957, -747.7, -494.7, 1630.7, 23.812, -36.276, 17.559
54, 0, 3.884, 0.98, 1, 37.899, 25.572, -745.4, -492.3, 1628.0, 25.756, -37.455, 19.148
55, 0, 3.931, 0.93, 1, 43.332, 30.678, -720.4, -476.2, 1586.8, 34.062, -43.985, 23.679
56, 0, 3.981, 0.93, 1, 46.271, 31.455, -723.9, -483.0, 1604.5, 35.244, -48.044, 25.083
57, 0, 4.030, 0.98, 1, 47.399, 31.762, -727.0, -488.4, 1618.1, 36.052, -49.605, 26.294
58, 0, 4.081, 0.93, 1, 47.316, 30.801, -714.9, -484.8, 1602.0, 34.996, -49.615, 27.517
59, 0, 4.128, 0.93, 1, 48.197, 31.872, -707.4, -481.3, 1593.6, 37.087, -50.786, 30.103
60, 0, 4.178, 0.88, 1, 48.209, 32.183, -706.8, -482.8, 1603.7, 37.793, -50.493, 32.035
61, 0, 4.225, 0.88, 1, 48.327, 32.697, -713.7, -488.6, 1625.3, 38.865, -50.635, 33.506
62, 0, 4.274, 0.88, 1, 48.943, 33.885, -715.5, -490.1, 1634.8, 40.912, -50.954, 35.532
63, 0, 4.320, 0.88, 1, 49.879, 34.295, -718.4, -493.7, 1646.8, 42.239, -52.315, 36.871
64, 0, 4.364, 0.98, 1, 63.332, 25.729, -657.1, -439.5, 1506.2, 53.000, -82.539, 69.995
65, 0, 4.656, 0.98, 1, 63.800, 28.599, -668.8, -450.5, 1537.5, 63.694, -81.470, 75.922
66, 0, 4.701, 0.98, 1, 63.701, 18.587, -610.9, -411.9, 1413.1, 4.757, -86.527, 29.258
67, 0, 4.739, 0.98, 1, 63.725, 16.709, -590.0, -397.6, 1367.2, -2.859, -85.520, 24.951
68, 0, 4.782, 0.98, 1, 63.408, 14.435, -581.7, -391.3, 1349.7, -9.336, -84.250, 20.521
69, 0, 4.836, 0.98, 1, 62.881, 13.085, -574.9, -385.1, 1334.0, -14.174, -83.147, 17.859
70, 0, 4.884, 0.88, 1, 60.531, 10.654, -555.9, -369.4, 1289.1, -12.739, -78.397, 22.388
71, 0, 4.926, 0.88, 1, 59.242, 8.391, -565.4, -375.1, 1304.2, -12.621, -75.204, 24.027
72, 0, 4.973, 0.88, 1, 43.955, 23.688, -707.4, -487.6, 1600.9, 24.694, -48.287, 32.730
73, 0, 5.168, 0.93, 1, 41.675, 25.069, -706.1, -486.9, 1586.8, 25.891, -44.342, 30.180
74, 0, 5.216, 0.93, 1, 34.443, 25.024, -732.9, -503.6, 1602.5, 24.876, -33.123, 22.692
75, 0, 5.342, 0.98, 1, 33.793, 23.334, -735.5, -505.3, 1607.7, 22.112, -32.672, 21.675
76, 0, 5.392, 0.88, 1, 36.075, 23.785, -729.5, -499.5, 1601.5, 23.205, -35.512, 22.747
77, 0, 5.441, 0.88, 1, 37.179, 23.959, -727.5, -497.6, 1599.1, 23.537, -37.000, 22.695
78, 0, 5.486, 0.93, 1, 39.504, 26.861, -729.9, -496.9, 1604.1, 27.163, -39.809, 23.473
79, 0, 5.534, 0.93, 1, 41.605, 28.950, -726.1, -493.1, 1597.1, 30.435, -42.269, 24.159
80, 0, 5.584, 0.93, 1, 44.727, 31.641, -718.3, -486.0, 1583.2, 34.881, -45.757, 25.664
81, 0, 5.631, 0.98, 1, 46.269, 32.516, -724.9, -490.0, 1600.5, 36.197, -47.509, 25.845
82, 0, 5.681, 0.98, 1, 47.739, 33.810, -732.6, -492.1, 1621.7, 38.830, -49.150, 27.237
83, 0, 5.728, 0.93, 1, 48.685, 34.749, -728.7, -486.5, 1614.2, 40.962, -50.185, 28.698
84, 0, 5.778, 0.93, 1, 49.862, 35.087, -727.6, -483.6, 1615.4, 42.514, -51.718, 29.456
85, 0, 5.824, 0.93, 1, 50.077, 36.387, -714.3, -472.9, 1589.9, 44.430, -51.390, 31.974
86, 0, 5.878, 0.93, 1, 51.121, 36.655, -708.4, -469.1, 1581.0, 45.323, -52.856, 33.539
87, 0, 5.926, 0.88, 1, -15.598, 30.582, 273.1, -287.0, 730.9, 27.227, 10.108, 20.706
88, 0, 6.124, 0.98, 1, -17.982, 36.050, 266.4, -280.8, 716.3, 33.334, 11.510, 18.677
89, 0, 6.165, 0.98, 1, -23.286, 43.003, 255.9, -264.5, 695.4, 42.867, 15.736, 15.548
90, 0, 6.209, 0.98, 1, -24.676, 44.815, 253.6, -261.1, 690.7, 44.661, 16.358, 14.862
91, 0, 6.252, 0.98, 1, -26.278, 46.406, 250.2, -256.2, 683.5, 47.045, 17.523, 14.083
92, 0, 6.305, 0.98, 1, -27.045, 47.130, 247.5, -253.1, 677.8, 48.091, 17.970, 13.786
93, 0, 6.352, 0.98, 1, -27.969, 48.033, 244.3, -249.8, 672.3, 49.279, 18.588, 13.276
94, 0, 6.398, 0.98, 1, -28.026, 48.057, 242.6, -248.9, 670.7, 49.337, 18.703, 13.287
95, 0, 6.442, 0.98, 1, -28.217, 48.186, 240.6, -248.6, 669.6, 49.435, 18.904, 13.215
96, 0, 6.492, 0.98, 1, -28.331, 48.280, 237.9, -247.8, 666.4, 49.800, 19.211, 12.780
97, 0, 6.536, 0.98, 1, -27.529, 47.644, 234.4, -248.7, 666.4, 49.085, 18.900, 12.616
98, 0, 6.583, 0.98, 1, -26.799, 47.284, 232.1, -248.5, 665.3, 48.622, 18.401, 12.470
99, 0, 6.628, 0.98, 1, -26.290, 47.516, 225.7, -247.0, 660.4, 49.508, 17.911, 11.435
100, 0, 6.677, 0.98, 1, -25.657, 47.017, 222.8, -247.1, 660.6, 48.831, 17.611, 11.056
101, 0, 6.723, 0.98, 1, -24.247, 45.955, 217.3, -249.2, 665.3, 47.552, 16.771, 10.572
102, 0, 6.768, 0.98, 1, -23.479, 45.484, 213.3, -250.6, 666.9, 46.866, 16.306, 10.132
103, 0, 6.812, 0.98, 1, -22.240, 44.744, 208.8, -251.2, 666.3, 45.901, 15.430, 9.531
104, 0, 6.857, 0.98, 1, -21.013, 43.890, 205.9, -253.8, 670.9, 44.602, 14.723, 8.607
105, 0, 6.902, 0.98, 1, -19.530, 43.484, 199.9, -258.8, 677.6, 44.150, 14.170, 6.887
106, 0, 6.948, 0.98, 1, -17.850, 42.997, 195.0, -260.4, 677.6, 43.069, 12.820, 5.740
107, 0, 6.992, 0.98, 1, -15.690, 41.464, 191.6, -267.8, 688.1, 41.460, 11.402, 4.245
108, 0, 7.036, 0.98, 1, -14.613, 41.194, 188.3, -268.8, 686.1, 40.945, 10.433, 2.676
109, 0, 7.073, 0.98, 1, -13.214, 40.726, 186.2, -270.0, 685.8, 40.080, 9.107, 1.891
110, 0, 7.118, 0.93, 1, -12.077, 40.471, 184.7, -271.1, 685.4, 39.584, 7.935, 1.338
111, 0, 7.162, 0.93, 1, -10.330, 39.401, 183.2, -273.1, 685.8, 37.980, 6.103, 1.155
112, 0, 7.206, 0.93, 1, -9.351, 39.241, 182.7, -274.2, 686.5, 37.610, 4.964, 1.324
113, 0, 7.253, 0.98, 1, -7.803, 38.777, 180.7, -272.2, 680.6, 36.782, 3.391, 1.119
114, 0, 7.298, 0.98, 1, -7.224, 39.911, 179.7, -274.6, 683.8, 38.177, 3.568, -0.987
115, 0, 7.347, 0.93, 1, -8.016, 39.794, 179.5, -278.0, 689.7, 38.659, 4.960, -1.816
116, 0, 7.395, 0.88, 1, -7.640, 38.898, 174.1, -278.3, 686.2, 37.935, 4.227, -0.890
117, 0, 7.436, 0.88, 1, -6.234, 38.275, 167.9, -273.8, 671.1, 36.674, 2.395, -0.812
118, 0, 7.485, 0.98, 1, -6.192, 37.469, 164.0, -272.4, 663.5, 35.529, 2.925, -2.486
119, 0, 7.535, 0.98, 1, -7.184, 36.729, 158.4, -270.7, 653.8, 36.322, 4.604, -3.718
120, 0, 7.583, 0.98, 1, -6.657, 36.913, 153.6, -274.0, 655.4, 36.273, 4.369, -2.850
121, 0, 7.621, 0.98, 1, -5.254, 35.614, 149.5, -278.7, 662.4, 34.801, 3.096, -1.587
122, 0, 7.666, 0.98, 1, -3.916, 35.055, 145.6, -278.2, 659.2, 33.833, 1.409, -1.507
123, 0, 7.712, 0.98, 1, -4.202, 34.174, 143.4, -279.8, 661.4, 32.586, 2.209, -3.014
124, 0, 7.763, 0.98, 1, -3.831, 33.902, 140.1, -286.8, 674.0, 31.803, 2.465, -2.094
125, 0, 7.801, 0.98, 1, -3.716, 32.668, 137.0, -288.9, 677.4, 30.089, 2.131, -1.574
126, 0, 7.851, 0.88, 1, -3.531, 31.406, 134.9, -292.5, 683.5, 28.256, 1.942, -1.299
127, 0, 7.895, 0.93, 1, 39.893, 24.946, -663.4, -495.0, 1642.3, 25.058, -41.326, 18.707
128, 0, 8.046, 0.98, 1, 40.583, 26.750, -663.1, -495.0, 1648.7, 27.148, -41.999, 21.638
129, 0, 8.095, 0.98, 1, 40.609, 30.156, -633.9, -471.4, 1590.7, 33.521, -41.428, 26.428
130, 0, 8.144, 0.98, 1, 41.587, 30.251, -638.8, -478.0, 1607.0, 33.058, -43.135, 26.997
131, 0, 8.190, 0.93, 1, 41.267, 29.366, -644.9, -485.0, 1621.4, 31.419, -42.930, 25.885
132, 0, 8.238, 0.93, 1, 39.536, 26.210, -650.0, -493.1, 1628.4, 26.570, -41.085, 22.689
133, 0, 8.287, 0.93, 1, 38.204, 25.311, -653.8, -497.1, 1630.5, 24.829, -39.388, 21.281
134, 0, 8.337, 0.93, 1, 34.615, 22.556, -659.5, -499.8, 1625.9, 21.094, -34.767, 19.075
135, 0, 8.385, 0.93, 1, 32.809, 22.390, -662.9, -500.6, 1622.9, 21.092, -32.219, 18.584
136, 0, 8.436, 0.98, 1, 30.009, 21.156, -664.6, -501.4, 1606.3, 19.058, -28.419, 16.918
137, 0, 8.482, 0.98, 1, 29.292, 20.679, -670.7, -505.6, 1607.8, 18.293, -27.710, 16.807
138, 0, 8.526, 0.98, 1, 28.501, 20.362, -672.9, -506.6, 1603.3, 17.849, -26.655, 16.440
139, 0, 8.566, 0.98, 1, 27.358, 20.409, -672.9, -502.9, 1587.0, 17.873, -25.022, 16.271
140, 0, 8.613, 0.98, 1, 26.816, 20.774, -677.0, -503.8, 1588.2, 18.307, -24.143, 16.210
141, 0, 8.657, 0.98, 1, 26.475, 20.110, -679.1, -503.9, 1585.4, 17.362, -23.721, 15.758
142, 0, 8.707, 0.98, 1, 25.605, 19.098, -683.3, -505.0, 1581.2, 15.985, -22.556, 15.279
143, 0, 8.751, 0.98, 1, 25.166, 18.746, -686.6, -505.8, 1581.9, 15.375, -21.980, 15.326
144, 0, 8.799, 0.98, 1, 25.707, 18.542, -690.5, -505.1, 1580.6, 15.276, -22.669, 15.270
145, 0, 8.844, 0.98, 1, 26.094, 18.558, -692.8, -504.9, 1580.9, 15.270, -23.214, 15.023
146, 0, 8.891, 0.98, 1, 26.654, 18.575, -693.1, -503.4, 1578.0, 15.366, -23.965, 14.892
147, 0, 8.934, 0.98, 1, 26.825, 18.974, -695.4, -503.5, 1580.2, 15.782, -24.107, 14.983
148, 0, 8.984, 0.98, 1, 28.206, 19.212, -696.3, -501.8, 1579.7, 16.143, -25.946, 14.920
149, 0, 9.026, 0.98, 1, 29.528, 19.705, -696.9, -501.6, 1583.7, 16.779, -27.682, 15.203
150, 0, 9.072, 0.93, 1, 35.143, 22.671, -687.6, -496.2, 1579.2, 21.524, -35.027, 17.073
151, 0, 9.118, 0.93, 1, 38.198, 23.773, -675.6, -489.8, 1568.7, 22.963, -39.046, 17.683
152, 0, 9.170, 0.93, 1, 41.930, 27.037, -663.3, -483.5, 1556.1, 27.700, -43.695, 19.951
153, 0, 9.218, 0.88, 1, 44.406, 27.726, -642.6, -471.0, 1523.8, 29.774, -47.007, 20.133
154, 0, 9.268, 0.88, 1, 46.906, 29.355, -636.3, -468.8, 1521.3, 33.042, -50.125, 21.460
155, 0, 9.318, 0.63, 0, 64.023, 38.109, -631.8, -464.4, 1520.2, 36.432, -54.743, 22.978
156, 0, 9.477, 0.73, 0, 53.449, 33.756, -630.5, -463.0, 1525.0, 42.626, -58.606, 27.908
157, 0, 9.541, 0.98, 1, 50.097, 34.739, -668.0, -444.5, 1554.9, 42.906, -52.604, 30.134
158, 0, 9.723, 0.88, 1, -17.068, 16.769, 121.1, -293.5, 726.9, 9.229, 20.096, -4.422
159, 0, 9.901, 0.98, 1, -16.611, -15.768, 76.3, 171.8, 704.4, -21.634, 22.580, -4.815
160, 0, 10.052, 0.98, 1, -15.405, -9.524, 70.8, 129.4, 699.2, -13.978, 21.326, -4.535
161, 0, 10.214, 0.98, 1, -15.959, -5.130, 60.1, 68.4, 643.2, -9.443, 22.281, -4.835
162, 0, 10.401, 0.98, 1, -17.812, 5.970, 59.0, -29.3, 654.4, 1.511, 24.660, -3.837
163, 0, 10.597, 0.88, 1, -24.413, 11.735, 29.9, -66.3, 653.6, 6.206, 36.307, -3.797
164, 0, 10.788, 0.98, 1, -31.440, 9.259, -6.3, -11.1, 681.0, 5.840, 51.265, -6.347
165, 0, 11.000, 0.98, 1, -32.359, 4.931, -6.6, -10.2, 659.3, 0.440, 52.102, -2.422
166, 0, 11.051, 0.98, 1, -45.509, 9.973, 20.6, 39.4, 713.2, 84.513, 84.523, -83.417
167, 0, 11.344, 0.98, 1, -44.418, 10.761, 15.4, 39.8, 722.5, 71.945, 83.704, -70.926
168, 0, 11.390, 0.98, 1, -43.505, 13.544, -2.7, 30.3, 695.4, 58.823, 77.212, -76.289
169, 0, 11.684, 0.98, 1, -43.285, 12.665, -6.7, 4.1, 748.5, 73.758, 83.753, -69.165
170, 0, 11.965, 0.98, 1, -40.742, 16.187, -14.3, 3.1, 748.5, 50.263, 77.704, -40.223
171, 0, 12.003, 0.98, 1, -41.204, 15.838, -16.7, 3.2, 752.6, 50.115, 78.447, -39.051
172, 0, 12.043, 0.98, 1, -42.098, 15.478, -17.4, 3.5, 753.9, 52.097, 80.036, -40.591
173, 0, 12.087, 0.98, 1, -42.268, 14.854, -17.6, 3.8, 754.1, 54.241, 81.173, -42.717
174, 0, 12.123, 0.98, 1, -42.544, 14.978, -17.8, 3.6, 748.6, 57.223, 81.681, -45.046
175, 0, 12.168, 0.98, 1, -42.587, 14.746, -17.9, 3.4, 747.3, 58.844, 82.079, -46.295
176, 0, 12.205, 0.98, 1, -42.314, 14.861, -18.3, 3.4, 747.2, 57.500, 81.851, -44.416
177, 0, 12.248, 0.98, 1, -42.539, 14.800, -18.1, 3.1, 743.5, 58.242, 82.232, -44.794
178, 0, 12.294, 0.98, 1, -42.442, 14.554, -18.3, 3.4, 745.9, 58.230, 82.344, -45.085
179, 0, 12.334, 0.98, 1, -42.342, 14.827, -18.6, 3.3, 745.6, 56.674, 81.918, -43.461
180, 0, 12.376, 0.98, 1, -42.490, 14.827, -18.5, 3.0, 742.8, 58.811, 82.312, -45.325
181, 0, 12.408, 0.98, 1, -42.355, 14.224, -18.7, 3.3, 746.6, 57.091, 82.484, -43.973
182, 0, 12.455, 0.98, 1, -42.321, 14.843, -18.7, 2.9, 743.1, 56.211, 82.074, -42.727
183, 0, 12.494, 0.98, 1, -42.519, 14.877, -18.7, 2.7, 740.8, 56.372, 82.091, -42.931
184, 0, 12.537, 0.98, 1, -42.493, 14.830, -18.9, 2.5, 742.4, 54.762, 81.907, -41.378
185, 0, 12.581, 0.98, 1, -42.242, 14.559, -19.1, 2.8, 746.5, 51.372, 81.700, -38.454
186, 0, 12.624, 0.98, 1, -42.349, 14.378, -19.1, 2.6, 747.9, 51.178, 81.910, -38.219
187, 0, 12.662, 0.98, 1, -42.291, 14.413, -18.5, 0.4, 732.6, 51.135, 81.970, -36.699
188, 0, 12.706, 0.98, 1, -42.378, 14.614, -18.2, -0.9, 726.6, 49.336, 81.671, -34.991
189, 0, 12.742, 0.98, 1, -42.374, 14.637, -17.6, -2.3, 721.8, 47.111, 81.362, -32.676
190, 0, 12.785, 0.98, 1, -42.645, 14.888, -16.0, -4.4, 714.9, 48.196, 81.571, -33.115
191, 0, 12.820, 0.98, 1, -41.788, 16.274, -13.6, -8.2, 705.5, 52.073, 81.451, -34.610
192, 0, 12.866, 0.98, 1, -41.263, 16.507, -11.4, -10.5, 699.8, 51.522, 81.790, -34.077
193, 0, 12.900, 0.98, 1, -41.011, 16.382, -8.9, -12.4, 692.3, 49.976, 82.279, -33.020
194, 0, 12.946, 0.98, 1, -41.190, 15.750, -6.2, -14.4, 687.1, 47.760, 83.033, -31.447
195, 0, 12.981, 0.98, 1, -41.688, 15.255, -3.7, -16.0, 683.5, 53.447, 84.048, -38.306
196, 0, 13.025, 0.88, 1, -32.035, 7.030, -3.4, -16.2, 687.0, 5.794, 52.596, -12.933
197, 0, 13.213, 0.88, 1, -28.820, 4.594, 1.1, -19.1, 701.5, 2.681, 46.822, -11.516
198, 0, 13.259, 0.88, 1, -24.463, 4.592, 24.1, -24.1, 676.8, 0.521, 37.791, -8.376
199, 0, 13.456, 0.88, 1, -22.896, 3.372, 27.1, -24.8, 672.3, -0.980, 34.989, -8.272
200, 0, 13.505, 0.88, 1, -14.542, 1.791, 41.7, -34.1, 673.3, -1.493, 20.057, -10.273
201, 0, 13.679, 0.93, 1, -13.915, 0.833, 41.6, -34.9, 671.2, -2.611, 18.804, -12.366
202, 0, 13.729, 0.88, 1, -10.422, 0.215, 34.8, -33.7, 671.5, -3.650, 14.425, -15.807
203, 0, 13.778, 0.98, 1, -8.464, -0.346, 31.3, -32.4, 674.2, -4.744, 12.048, -18.369
204, 0, 13.825, 0.98, 1, -7.780, -0.083, 29.9, -31.9, 673.8, -4.734, 12.106, -20.897
205, 0, 13.862, 0.98, 1, -6.040, -0.117, 27.6, -30.3, 677.3, -4.861, 10.534, -22.685
206, 0, 13.916, 0.98, 1, -5.232, -0.319, 26.8, -29.7, 681.1, -5.183, 10.059, -23.734
207, 0, 13.960, 0.98, 1, -4.447, -0.370, 26.3, -29.1, 684.7, -5.230, 9.346, -24.366
208, 0, 14.005, 0.98, 1, -3.859, -0.773, 25.8, -28.4, 687.5, -5.735, 8.727, -24.516
209, 0, 14.051, 0.98, 1, -2.584, -1.116, 24.9, -27.2, 693.1, -5.960, 7.050, -24.864
210, 0, 14.097, 0.98, 1, -1.954, -1.558, 24.3, -26.5, 695.5, -6.496, 6.357, -25.034
211, 0, 14.136, 0.98, 1, -0.681, -2.570, 23.3, -25.4, 699.9, -7.714, 4.697, -25.088
212, 0, 14.181, 0.98, 1, 0.211, -3.070, 22.7, -25.1, 705.3, -8.321, 3.411, -24.999
213, 0, 14.219, 0.98, 1, 1.007, -3.437, 22.1, -24.8, 708.0, -8.756, 2.345, -25.025
214, 0, 14.262, 0.98, 1, 1.587, -3.832, 21.5, -24.5, 710.4, -9.251, 1.540, -25.035
215, 0, 14.302, 0.98, 1, 2.238, -3.622, 21.0, -24.7, 715.1, -8.897, 0.742, -25.355
216, 0, 14.346, 0.98, 1, 2.622, -4.113, 18.5, -25.4, 716.4, -9.586, 0.583, -25.022
217, 0, 14.386, 0.98, 1, 2.860, -3.569, 17.0, -25.8, 718.6, -9.173, 0.577, -24.706
218, 0, 14.431, 0.98, 1, 3.292, -2.533, 15.1, -25.0, 719.3, -9.082, 0.905, -24.187
219, 0, 14.470, 0.98, 1, 1.555, 0.088, 10.4, -21.8, 718.6, -6.758, 3.990, -22.738
220, 0, 14.517, 0.98, 1, -0.292, 0.716, 7.0, -19.8, 712.6, -6.257, 6.554, -21.479
221, 0, 14.556, 0.98, 1, -2.637, 2.434, 3.1, -18.8, 713.5, -4.104, 9.612, -20.144
222, 0, 14.603, 0.93, 1, -5.790, 3.921, -1.9, -18.0, 708.9, -1.589, 13.686, -18.851
223, 0, 14.644, 0.98, 1, -8.767, 5.326, -6.4, -17.6, 705.3, 0.966, 17.073, -17.122
224, 0, 14.698, 0.98, 1, -15.112, 6.251, -13.9, -17.3, 702.5, 2.921, 26.398, -15.408
225, 0, 14.748, 0.98, 1, -18.433, 5.202, -18.9, -17.0, 708.3, 1.545, 31.628, -14.065
226, 0, 14.796, 0.98, 1, -23.951, 6.031, -24.3, -16.9, 710.7, 2.450, 40.077, -12.418
227, 0, 14.843, 0.98, 1, -26.388, 6.586, -28.4, -15.8, 721.3, 2.468, 43.840, -10.689
228, 0, 14.895, 0.98, 1, -28.876, 8.841, -32.4, -13.2, 722.4, 5.674, 47.938, -10.932
229, 0, 14.941, 0.88, 1, -31.147, 10.462, -33.9, -10.1, 710.6, 10.641, 50.421, -12.682
230, 0, 14.987, 0.88, 1, -32.093, 11.886, -34.7, -8.1, 709.4, 13.807, 51.883, -14.278
231, 0, 15.034, 0.88, 1, -32.551, 13.717, -35.2, -6.6, 709.0, 17.485, 53.369, -16.108
232, 0, 15.085, 0.88, 1, -32.709, 15.254, -35.5, -5.3, 710.0, 20.973, 54.294, -17.843
233, 0, 15.127, 0.88, 1, -33.249, 16.581, -35.5, -2.9, 721.1, 24.295, 55.375, -19.816
234, 0, 15.181, 0.98, 1, -39.731, 15.873, -30.3, -0.5, 722.0, 30.460, 68.194, -28.912
235, 0, 15.219, 0.98, 1, -44.114, 15.349, -23.6, 2.2, 738.3, 65.787, 81.043, -67.586
236, 0, 15.262, 0.98, 1, -43.869, 16.144, -22.6, 2.9, 745.6, 80.587, 81.277, -81.930
237, 0, 15.309, 0.98, 1, -43.183, 18.009, -20.3, 3.9, 741.8, 100.278, 79.458, -100.318
238, 0, 15.349, 0.98, 1, -43.499, 17.955, -17.3, 4.7, 734.0, 123.584, 78.017, -123.523
