frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
52, 0, 1.702, 0.88, 1, -44.947, 11.054, 404.1, -141.0, 1422.7, -5.277, 56.234, 14.341
53, 0, 1.735, 0.88, 1, -46.031, 11.035, 402.5, -140.9, 1422.5, -6.017, 56.376, 15.454
54, 0, 1.768, 0.88, 1, -46.026, 10.901, 398.8, -140.1, 1415.8, -6.288, 56.903, 16.035
55, 0, 1.802, 0.88, 1, -46.193, 10.600, 396.8, -139.7, 1414.6, -6.238, 56.948, 16.213
56, 0, 1.835, 0.88, 1, -45.421, 10.351, 393.8, -138.6, 1411.2, -6.293, 57.322, 16.428
57, 0, 1.869, 0.88, 1, -47.522, 10.436, 391.4, -137.5, 1409.3, -6.119, 57.304, 16.245
58, 0, 1.902, 0.88, 1, -46.561, 11.400, 389.0, -136.6, 1407.0, -5.282, 57.201, 15.190
59, 0, 1.935, 0.88, 1, -45.743, 11.460, 387.3, -135.8, 1406.6, -4.676, 57.082, 14.315
60, 0, 1.969, 0.88, 1, -46.613, 11.697, 385.7, -135.6, 1405.6, -4.255, 57.124, 13.484
61, 0, 2.002, 0.88, 1, -47.609, 11.529, 386.0, -135.7, 1410.7, -3.175, 56.697, 11.925
62, 0, 2.035, 0.88, 1, -46.292, 11.931, 385.0, -135.7, 1410.5, -2.748, 56.272, 11.102
63, 0, 2.069, 0.88, 1, -47.090, 12.319, 383.5, -135.6, 1408.0, -2.523, 56.142, 10.435
64, 0, 2.102, 0.88, 1, -46.046, 12.192, 383.7, -135.5, 1410.6, -1.994, 55.954, 9.523
65, 0, 2.135, 0.88, 1, -45.411, 13.041, 383.1, -135.3, 1410.9, -2.591, 55.730, 9.513
66, 0, 2.169, 0.88, 1, -44.642, 12.242, 382.4, -135.1, 1411.6, -3.304, 55.879, 9.706
67, 0, 2.202, 0.88, 1, -43.848, 12.904, 381.8, -134.8, 1412.5, -3.833, 55.636, 10.245
68, 0, 2.236, 0.88, 1, -43.642, 13.368, 381.0, -134.6, 1412.7, -4.135, 55.775, 10.842
69, 0, 2.269, 0.88, 1, -45.542, 13.556, 380.1, -134.7, 1413.9, -4.683, 55.856, 11.447
70, 0, 2.302, 0.88, 1, -43.840, 12.578, 379.0, -134.5, 1414.7, -5.317, 55.793, 12.232
71, 0, 2.336, 0.88, 1, -44.313, 12.091, 377.7, -134.3, 1413.3, -5.925, 55.872, 12.966
72, 0, 2.369, 0.88, 1, -44.582, 12.186, 376.8, -134.3, 1415.0, -6.094, 55.757, 13.294
73, 0, 2.402, 0.88, 1, -45.022, 11.343, 375.2, -133.9, 1414.0, -6.146, 55.842, 13.458
74, 0, 2.436, 0.88, 1, -45.167, 11.825, 373.9, -133.5, 1412.5, -5.532, 55.633, 13.121
75, 0, 2.469, 0.88, 1, -45.074, 11.270, 373.5, -132.9, 1413.9, -4.895, 55.532, 12.597
76, 0, 2.503, 0.88, 1, -44.957, 11.819, 372.7, -132.1, 1413.0, -4.162, 55.375, 12.052
77, 0, 2.536, 0.88, 1, -45.324, 11.729, 372.4, -131.8, 1414.4, -3.397, 55.332, 11.469
78, 0, 2.569, 0.88, 1, -44.851, 12.048, 372.1, -131.2, 1414.6, -3.128, 55.241, 11.141
79, 0, 2.603, 0.88, 1, -44.929, 11.722, 372.2, -130.8, 1416.8, -2.580, 54.596, 10.469
80, 0, 2.636, 0.88, 1, -44.782, 12.611, 372.6, -130.6, 1418.2, -1.993, 54.501, 9.860
81, 0, 2.669, 0.88, 1, -44.175, 11.360, 372.3, -130.1, 1416.8, -1.960, 54.594, 9.821
82, 0, 2.703, 0.88, 1, -44.325, 11.518, 372.3, -129.9, 1416.7, -2.280, 54.608, 10.080
83, 0, 2.736, 0.88, 1, -44.042, 11.835, 373.0, -129.5, 1418.1, -1.747, 54.408, 9.699
84, 0, 2.769, 0.88, 1, -44.776, 11.410, 372.9, -129.3, 1416.7, -2.025, 54.390, 9.931
85, 0, 2.803, 0.88, 1, -44.663, 11.160, 373.7, -129.4, 1417.9, -2.120, 53.826, 10.080
86, 0, 2.836, 0.88, 1, -45.094, 11.229, 374.2, -129.2, 1418.9, -2.332, 53.737, 10.350
87, 0, 2.870, 0.88, 1, -44.261, 11.181, 374.6, -129.3, 1418.7, -2.500, 53.561, 10.682
88, 0, 2.903, 0.88, 1, -45.091, 10.947, 374.9, -129.4, 1417.8, -3.152, 53.283, 11.193
89, 0, 2.936, 0.88, 1, -44.458, 10.640, 375.1, -129.6, 1416.8, -3.683, 53.142, 11.722
90, 0, 2.970, 0.88, 1, -44.513, 10.538, 376.1, -129.6, 1417.4, -3.649, 52.969, 11.889
91, 0, 3.003, 0.88, 1, -44.452, 10.774, 377.3, -129.5, 1418.1, -3.724, 52.893, 12.155
92, 0, 3.036, 0.88, 1, -45.135, 10.883, 377.2, -129.3, 1416.3, -3.728, 52.975, 12.280
93, 0, 3.070, 0.88, 1, -45.316, 11.121, 378.5, -129.0, 1418.4, -3.105, 52.926, 12.122
94, 0, 3.103, 0.88, 1, -44.793, 10.839, 378.1, -128.1, 1413.7, -2.948, 53.005, 12.143
95, 0, 3.136, 0.88, 1, -45.179, 10.750, 378.0, -127.6, 1411.5, -3.090, 53.126, 12.267
96, 0, 3.170, 0.88, 1, -45.454, 10.488, 378.4, -127.2, 1410.6, -2.812, 53.212, 12.152
97, 0, 3.203, 0.88, 1, -44.132, 11.224, 379.1, -126.9, 1410.4, -2.854, 53.206, 12.286
98, 0, 3.237, 0.88, 1, -44.013, 11.350, 379.4, -126.8, 1409.1, -2.952, 53.163, 12.439
99, 0, 3.270, 0.88, 1, -44.898, 11.183, 379.9, -126.5, 1407.9, -2.687, 53.117, 12.313
100, 0, 3.303, 0.88, 1, -44.992, 11.190, 381.3, -126.7, 1410.3, -2.498, 52.943, 12.304
101, 0, 3.337, 0.88, 1, -44.909, 11.509, 381.7, -126.4, 1408.9, -2.205, 52.982, 12.098
102, 0, 3.370, 0.88, 1, -44.507, 11.351, 381.9, -126.1, 1407.0, -2.240, 52.984, 12.100
103, 0, 3.403, 0.88, 1, -45.907, 9.877, 382.8, -126.1, 1408.2, -2.315, 52.950, 12.161
104, 0, 3.437, 0.88, 1, -46.098, 11.154, 383.1, -126.0, 1406.9, -2.250, 53.081, 12.132
105, 0, 3.470, 0.88, 1, -46.391, 11.399, 383.8, -126.3, 1408.6, -2.286, 53.273, 12.116
106, 0, 3.504, 0.88, 1, -46.834, 11.007, 384.3, -126.2, 1409.1, -2.159, 53.267, 12.104
107, 0, 3.537, 0.88, 1, -46.297, 11.454, 384.4, -126.3, 1408.6, -2.117, 53.482, 11.976
108, 0, 3.570, 0.88, 1, -45.334, 11.104, 383.4, -126.1, 1405.6, -2.065, 53.847, 11.886
109, 0, 3.604, 0.88, 1, -44.955, 11.604, 383.0, -126.1, 1405.0, -2.023, 53.802, 11.795
110, 0, 3.637, 0.88, 1, -46.356, 11.774, 382.7, -125.9, 1404.3, -1.795, 54.020, 11.647
111, 0, 3.670, 0.88, 1, -45.980, 11.275, 382.3, -125.6, 1404.5, -1.800, 54.158, 11.645
112, 0, 3.704, 0.88, 1, -45.266, 11.560, 382.1, -125.5, 1405.5, -1.478, 54.364, 11.195
113, 0, 3.737, 0.88, 1, -45.385, 11.500, 381.1, -125.3, 1403.4, -1.628, 54.426, 11.341
114, 0, 3.770, 0.88, 1, -46.200, 11.339, 380.3, -125.3, 1402.7, -1.999, 54.643, 11.628
115, 0, 3.804, 0.88, 1, -45.994, 11.458, 379.0, -125.0, 1399.3, -2.341, 54.678, 11.866
116, 0, 3.837, 0.88, 1, -45.945, 11.900, 378.9, -124.8, 1401.1, -2.172, 54.589, 11.631
117, 0, 3.871, 0.88, 1, -46.557, 11.640, 378.2, -124.7, 1400.7, -2.223, 54.718, 11.677
118, 0, 3.904, 0.88, 1, -46.054, 11.987, 377.2, -124.6, 1399.5, -2.512, 54.574, 11.808
119, 0, 3.937, 0.88, 1, -46.101, 11.561, 377.2, -124.6, 1402.3, -2.486, 54.653, 11.784
120, 0, 3.971, 0.88, 1, -46.214, 11.959, 376.5, -124.3, 1400.9, -2.332, 54.533, 11.593
121, 0, 4.004, 0.88, 1, -45.822, 11.332, 375.9, -124.0, 1400.8, -2.035, 54.186, 11.144
122, 0, 4.037, 0.88, 1, -46.194, 10.881, 375.0, -124.0, 1399.0, -2.026, 54.020, 10.971
123, 0, 4.071, 0.88, 1, -45.641, 11.439, 375.8, -123.8, 1402.2, -1.776, 53.804, 10.731
124, 0, 4.104, 0.88, 1, -45.352, 11.150, 375.0, -123.7, 1401.5, -1.695, 54.138, 10.661
125, 0, 4.137, 0.88, 1, -46.450, 11.530, 374.9, -123.7, 1401.3, -1.636, 53.759, 10.535
126, 0, 4.171, 0.88, 1, -46.289, 11.614, 375.6, -124.0, 1404.6, -1.745, 53.659, 10.736
127, 0, 4.204, 0.88, 1, -45.619, 10.900, 375.3, -123.9, 1404.2, -1.950, 53.474, 10.844
128, 0, 4.238, 0.88, 1, -44.682, 11.641, 375.5, -124.0, 1405.1, -1.722, 53.576, 10.862
129, 0, 4.271, 0.88, 1, -44.444, 11.679, 375.2, -123.9, 1404.5, -1.901, 53.762, 11.033
130, 0, 4.304, 0.88, 1, -44.969, 10.806, 375.9, -124.4, 1407.7, -1.900, 53.436, 11.037
131, 0, 4.338, 0.88, 1, -45.062, 10.850, 376.0, -124.3, 1408.6, -1.692, 53.301, 10.839
132, 0, 4.371, 0.88, 1, -44.491, 10.517, 375.9, -124.4, 1407.2, -1.995, 53.365, 11.086
133, 0, 4.404, 0.88, 1, -44.973, 11.194, 376.1, -124.6, 1407.9, -1.791, 53.287, 10.950
134, 0, 4.438, 0.88, 1, -44.872, 10.738, 375.7, -124.7, 1406.0, -2.161, 53.473, 11.258
135, 0, 4.471, 0.88, 1, -44.312, 10.837, 376.8, -125.0, 1409.1, -2.208, 53.396, 11.336
136, 0, 4.505, 0.88, 1, -44.961, 11.008, 377.1, -125.0, 1409.8, -2.472, 53.368, 11.670
137, 0, 4.538, 0.88, 1, -44.621, 10.704, 377.1, -125.0, 1409.1, -2.507, 53.276, 11.720
138, 0, 4.571, 0.88, 1, -44.893, 10.542, 377.2, -125.1, 1408.4, -2.476, 53.251, 11.798
139, 0, 4.605, 0.88, 1, -44.901, 10.687, 378.8, -125.2, 1413.3, -2.049, 53.208, 11.635
140, 0, 4.638, 0.88, 1, -44.651, 11.130, 379.0, -125.6, 1413.8, -2.232, 52.999, 11.745
141, 0, 4.671, 0.88, 1, -44.855, 11.103, 379.2, -125.5, 1413.6, -2.226, 52.935, 11.791
142, 0, 4.705, 0.88, 1, -44.475, 11.296, 379.4, -125.4, 1413.2, -2.199, 52.853, 11.730
143, 0, 4.738, 0.88, 1, -44.245, 11.381, 379.6, -125.3, 1412.9, -2.025, 52.751, 11.641
144, 0, 4.771, 0.88, 1, -45.025, 11.964, 380.0, -125.2, 1414.1, -1.719, 52.836, 11.415
145, 0, 4.805, 0.88, 1, -45.136, 11.785, 379.8, -125.1, 1412.9, -1.799, 52.953, 11.434
146, 0, 4.838, 0.88, 1, -44.744, 11.607, 380.1, -125.1, 1413.5, -1.973, 52.877, 11.580
147, 0, 4.872, 0.88, 1, -45.262, 11.816, 380.0, -125.0, 1412.8, -2.032, 52.944, 11.645
148, 0, 4.905, 0.88, 1, -44.782, 11.790, 379.7, -125.2, 1412.3, -2.167, 52.895, 11.778
149, 0, 4.938, 0.88, 1, -45.863, 11.465, 379.7, -124.8, 1412.0, -1.990, 52.988, 11.730
150, 0, 4.972, 0.88, 1, -45.310, 11.572, 378.7, -124.9, 1408.8, -2.384, 52.969, 11.901
151, 0, 5.005, 0.88, 1, -45.927, 10.190, 378.8, -124.6, 1408.5, -2.068, 53.413, 11.868
152, 0, 5.038, 0.88, 1, -45.994, 10.278, 378.5, -124.6, 1407.0, -2.226, 53.502, 11.946
153, 0, 5.072, 0.88, 1, -46.132, 11.062, 378.0, -124.6, 1405.1, -2.403, 53.772, 12.170
154, 0, 5.105, 0.88, 1, -46.508, 11.532, 378.1, -124.4, 1405.5, -2.223, 53.716, 12.010
155, 0, 5.138, 0.88, 1, -45.769, 11.568, 379.8, -124.7, 1410.1, -1.876, 53.360, 11.680
156, 0, 5.172, 0.88, 1, -46.075, 11.242, 379.5, -124.5, 1408.9, -1.724, 53.233, 11.502
157, 0, 5.205, 0.88, 1, -46.026, 10.021, 379.4, -124.6, 1408.8, -1.808, 53.087, 11.541
158, 0, 5.239, 0.88, 1, -45.470, 10.419, 379.6, -124.4, 1409.3, -2.169, 53.223, 11.789
159, 0, 5.272, 0.88, 1, -43.902, 11.023, 380.5, -124.6, 1412.2, -2.281, 53.305, 11.919
160, 0, 5.305, 0.88, 1, -43.563, 11.221, 379.9, -124.4, 1410.3, -2.521, 53.539, 11.999
161, 0, 5.339, 0.88, 1, -44.005, 13.044, 381.6, -124.5, 1416.1, -2.755, 53.614, 11.943
162, 0, 5.372, 0.88, 1, -44.597, 14.434, 381.5, -124.7, 1417.3, -3.318, 54.107, 12.067
163, 0, 5.405, 0.88, 1, -43.351, 14.871, 381.1, -124.6, 1415.6, -3.421, 54.508, 12.031
164, 0, 5.439, 0.88, 1, -43.160, 14.339, 381.3, -124.4, 1416.3, -3.702, 54.560, 12.303
165, 0, 5.472, 0.98, 1, -43.522, 14.674, 381.1, -124.5, 1415.5, -3.610, 54.609, 12.159
166, 0, 5.506, 0.98, 1, -43.398, 14.430, 381.2, -124.4, 1415.4, -3.757, 54.529, 12.277
167, 0, 5.539, 0.98, 1, -44.126, 14.526, 381.0, -124.5, 1413.5, -3.315, 54.512, 11.925
168, 0, 5.572, 0.98, 1, -45.072, 14.160, 381.6, -124.6, 1415.3, -2.640, 53.529, 11.205
169, 0, 5.606, 0.98, 1, -44.838, 13.357, 381.1, -124.5, 1413.1, -2.077, 53.587, 10.940
170, 0, 5.639, 0.98, 1, -44.935, 12.038, 380.2, -124.3, 1410.7, -2.221, 53.593, 11.147
171, 0, 5.672, 0.98, 1, -44.776, 10.175, 377.6, -124.2, 1404.1, -4.047, 53.641, 12.899
172, 0, 5.706, 0.88, 1, -45.701, 9.143, 376.3, -124.4, 1401.9, -5.104, 53.940, 14.370
173, 0, 5.739, 0.88, 1, -45.627, 8.891, 375.4, -124.5, 1401.5, -5.617, 53.587, 14.967
174, 0, 5.772, 0.88, 1, -45.646, 9.355, 377.6, -125.4, 1410.0, -5.051, 53.222, 14.398
175, 0, 5.806, 0.88, 1, -44.988, 10.362, 379.8, -125.5, 1417.7, -3.489, 52.928, 12.849
176, 0, 5.839, 0.88, 1, -45.522, 11.038, 381.4, -125.5, 1421.5, -1.968, 52.730, 11.457
177, 0, 5.873, 0.98, 1, -45.327, 11.495, 382.6, -125.1, 1424.3, -0.348, 52.539, 9.945
178, 0, 5.906, 0.98, 1, -44.382, 12.583, 383.3, -124.5, 1425.3, 0.657, 51.942, 8.888
179, 0, 5.939, 0.98, 1, -43.768, 12.296, 382.3, -124.1, 1421.8, 1.089, 52.150, 8.274
180, 0, 5.973, 0.98, 1, -44.314, 12.292, 381.8, -124.0, 1419.8, 0.709, 52.591, 8.486
181, 0, 6.006, 0.98, 1, -45.078, 12.031, 380.7, -123.8, 1416.7, 0.403, 52.872, 8.684
182, 0, 6.039, 0.88, 1, -44.719, 11.901, 379.9, -123.8, 1414.4, 0.093, 53.021, 8.828
183, 0, 6.073, 0.98, 1, -44.915, 11.995, 380.2, -123.8, 1414.5, 0.101, 52.942, 8.823
184, 0, 6.106, 0.98, 1, -44.605, 11.617, 380.6, -123.7, 1415.6, -0.157, 52.929, 8.966
185, 0, 6.139, 0.88, 1, -44.734, 11.982, 380.1, -123.5, 1413.5, -0.180, 53.047, 8.977
186, 0, 6.173, 0.98, 1, -45.491, 12.271, 380.5, -123.1, 1414.0, 0.172, 53.005, 8.865
187, 0, 6.206, 0.88, 1, -44.864, 12.189, 379.9, -122.7, 1412.3, 0.103, 52.977, 8.935
188, 0, 6.240, 0.98, 1, -44.508, 11.627, 379.3, -122.5, 1411.4, -0.082, 53.211, 8.926
189, 0, 6.273, 0.88, 1, -44.416, 11.966, 379.6, -122.6, 1412.8, -0.111, 53.095, 8.883
190, 0, 6.306, 0.88, 1, -44.191, 11.636, 378.9, -122.2, 1410.1, 0.088, 53.236, 8.641
191, 0, 6.340, 0.88, 1, -44.129, 11.683, 379.0, -122.2, 1410.2, -0.114, 53.312, 8.755
192, 0, 6.373, 0.98, 1, -44.614, 11.888, 379.3, -122.2, 1411.2, -0.080, 53.115, 8.670
193, 0, 6.406, 0.98, 1, -44.555, 11.603, 380.0, -122.3, 1413.1, 0.077, 53.062, 8.570
194, 0, 6.440, 0.98, 1, -44.777, 11.574, 380.1, -122.1, 1412.7, 0.123, 52.888, 8.394
195, 0, 6.473, 0.98, 1, -44.295, 11.820, 379.9, -122.3, 1412.1, 0.071, 53.105, 8.486
196, 0, 6.507, 0.98, 1, -45.042, 11.813, 380.1, -122.1, 1411.4, -0.024, 52.964, 8.619
197, 0, 6.540, 0.98, 1, -44.188, 11.971, 380.2, -122.2, 1411.4, 0.109, 53.088, 8.515
198, 0, 6.573, 0.98, 1, -44.144, 11.472, 380.9, -122.4, 1413.0, -0.029, 53.039, 8.605
199, 0, 6.607, 0.88, 1, -44.336, 11.626, 381.5, -122.3, 1414.5, 0.050, 52.960, 8.494
200, 0, 6.640, 0.98, 1, -44.795, 11.464, 382.1, -122.3, 1415.7, 0.329, 52.805, 8.264
201, 0, 6.673, 0.98, 1, -44.380, 11.777, 381.9, -122.3, 1414.7, 0.316, 52.948, 8.243
202, 0, 6.707, 0.98, 1, -44.895, 11.939, 382.7, -122.5, 1416.4, 0.544, 52.924, 8.065
203, 0, 6.740, 0.98, 1, -44.359, 11.813, 383.1, -122.7, 1416.7, 0.145, 52.862, 8.321
204, 0, 6.773, 0.98, 1, -44.269, 11.431, 383.6, -122.9, 1417.8, 0.052, 52.830, 8.330
205, 0, 6.807, 0.98, 1, -44.330, 11.334, 384.2, -123.0, 1419.8, -0.042, 52.888, 8.386
206, 0, 6.840, 0.98, 1, -43.587, 11.389, 384.9, -123.3, 1421.9, -0.251, 52.916, 8.617
207, 0, 6.874, 0.98, 1, -43.789, 12.004, 385.5, -123.7, 1423.1, -0.246, 52.891, 8.536
208, 0, 6.907, 0.98, 1, -43.751, 12.232, 386.1, -123.8, 1423.4, -0.360, 52.562, 8.586
209, 0, 6.940, 0.98, 1, -44.716, 11.982, 387.2, -124.2, 1426.0, -0.432, 52.495, 8.769
210, 0, 6.974, 0.98, 1, -44.584, 11.675, 387.5, -124.2, 1425.8, -0.402, 52.291, 8.708
211, 0, 7.007, 0.98, 1, -46.400, 11.540, 386.5, -123.8, 1419.9, -0.563, 52.762, 8.929
212, 0, 7.040, 0.88, 1, -46.379, 11.562, 387.4, -123.8, 1421.0, -0.366, 53.024, 8.842
213, 0, 7.074, 0.98, 1, -45.671, 12.097, 387.4, -123.4, 1420.0, -0.438, 53.361, 8.825
214, 0, 7.107, 0.98, 1, -44.499, 12.170, 387.7, -123.6, 1419.4, -0.433, 53.352, 8.796
215, 0, 7.140, 0.98, 1, -45.195, 12.383, 389.4, -124.1, 1422.1, -0.571, 53.196, 8.859
216, 0, 7.174, 0.98, 1, -44.888, 11.885, 389.7, -123.8, 1421.3, -0.381, 53.235, 8.751
217, 0, 7.207, 0.98, 1, -45.494, 12.390, 389.8, -124.0, 1419.3, -0.351, 53.336, 8.710
218, 0, 7.241, 0.98, 1, -44.963, 12.412, 390.4, -124.1, 1419.8, -0.123, 52.892, 8.592
219, 0, 7.274, 0.98, 1, -44.822, 12.542, 390.6, -123.9, 1418.5, -0.019, 52.912, 8.558
220, 0, 7.307, 0.98, 1, -45.186, 12.704, 390.7, -123.8, 1418.0, -0.039, 53.267, 8.599
221, 0, 7.341, 0.98, 1, -45.285, 11.624, 390.6, -123.5, 1416.3, -0.214, 53.200, 8.706
222, 0, 7.374, 0.98, 1, -45.677, 11.916, 391.2, -123.6, 1418.1, 0.106, 53.421, 8.589
223, 0, 7.407, 0.88, 1, -45.265, 12.227, 390.3, -123.3, 1414.4, 0.162, 53.524, 8.560
224, 0, 7.441, 0.98, 1, -44.932, 12.011, 390.1, -123.0, 1413.3, 0.131, 53.882, 8.688
225, 0, 7.474, 0.98, 1, -45.279, 12.220, 390.0, -122.9, 1413.4, 0.361, 53.961, 8.618
226, 0, 7.508, 0.98, 1, -45.165, 12.082, 388.7, -122.7, 1410.2, 0.205, 54.332, 8.723
227, 0, 7.541, 0.88, 1, -44.737, 12.002, 388.7, -122.7, 1410.3, 0.140, 54.216, 8.727
228, 0, 7.574, 0.98, 1, -45.080, 12.575, 388.0, -122.4, 1409.2, 0.384, 54.216, 8.508
229, 0, 7.608, 0.98, 1, -45.816, 12.606, 387.1, -121.8, 1408.1, 0.498, 54.298, 8.499
230, 0, 7.641, 0.98, 1, -46.350, 12.544, 386.7, -121.2, 1406.9, 0.510, 54.241, 8.580
231, 0, 7.674, 0.98, 1, -46.183, 12.139, 386.7, -120.5, 1408.3, 0.631, 54.028, 8.578
232, 0, 7.708, 0.98, 1, -46.023, 12.864, 386.8, -120.0, 1408.4, 0.873, 53.946, 8.331
233, 0, 7.741, 0.98, 1, -45.936, 13.602, 387.1, -119.3, 1409.5, 1.605, 53.623, 7.770
234, 0, 7.774, 0.98, 1, -45.571, 13.222, 385.6, -118.6, 1404.9, 1.558, 53.544, 7.799
235, 0, 7.808, 0.98, 1, -45.809, 13.792, 385.8, -118.3, 1405.9, 1.620, 53.122, 7.760
