frame, face_id, timestamp, confidence, success, gaze_angle_x, gaze_angle_y, face_x, face_y, face_z, up/down, turn, tilt
72, 0, 2.369, 0.98, 1, -35.476, 27.266, 301.9, -115.4, 1398.8, 27.677, 45.657, -16.942
73, 0, 2.402, 0.98, 1, -34.158, 28.469, 306.2, -116.8, 1412.4, 27.948, 45.004, -16.827
74, 0, 2.436, 0.98, 1, -35.339, 28.147, 309.1, -117.9, 1418.6, 27.586, 45.540, -16.803
75, 0, 2.469, 0.98, 1, -34.235, 24.692, 312.0, -119.3, 1424.5, 26.026, 45.469, -16.004
76, 0, 2.503, 0.98, 1, -33.562, 21.581, 312.8, -120.3, 1419.4, 25.335, 45.667, -15.560
77, 0, 2.536, 0.98, 1, -36.004, 20.615, 315.0, -122.5, 1420.7, 24.503, 45.277, -14.770
78, 0, 2.569, 0.93, 1, -35.224, 21.899, 317.3, -123.9, 1420.1, 23.885, 44.546, -14.109
79, 0, 2.603, 0.93, 1, -32.574, 27.782, 318.6, -125.0, 1410.6, 23.485, 42.242, -14.296
80, 0, 2.636, 0.93, 1, -33.476, 27.380, 320.9, -125.8, 1406.1, 23.262, 41.736, -14.224
81, 0, 2.669, 0.93, 1, -32.502, 27.389, 323.7, -127.2, 1408.0, 22.893, 41.215, -13.717
82, 0, 2.703, 0.93, 1, -32.785, 27.085, 325.8, -128.4, 1407.8, 22.225, 40.513, -13.252
83, 0, 2.736, 0.93, 1, -33.046, 26.603, 328.9, -129.9, 1412.2, 21.658, 40.261, -12.669
84, 0, 2.769, 0.93, 1, -33.436, 25.994, 331.1, -131.2, 1415.4, 21.040, 39.912, -12.113
85, 0, 2.803, 0.93, 1, -32.724, 23.889, 333.5, -132.6, 1418.2, 20.278, 39.894, -11.525
86, 0, 2.836, 0.98, 1, -32.573, 23.460, 333.7, -133.1, 1412.9, 19.908, 39.464, -11.256
87, 0, 2.870, 0.93, 1, -31.994, 22.500, 335.5, -134.4, 1414.7, 19.452, 39.381, -10.678
88, 0, 2.903, 0.93, 1, -33.727, 23.201, 337.2, -135.6, 1415.7, 18.969, 39.112, -10.106
89, 0, 2.936, 0.93, 1, -34.632, 24.028, 338.3, -136.4, 1417.2, 19.080, 39.024, -9.667
90, 0, 2.970, 0.93, 1, -33.417, 23.102, 340.2, -137.1, 1419.9, 18.678, 38.796, -9.064
91, 0, 3.003, 0.93, 1, -33.044, 23.560, 341.4, -137.3, 1419.8, 18.592, 38.496, -8.749
92, 0, 3.036, 0.93, 1, -33.129, 22.475, 342.4, -137.1, 1419.9, 18.716, 38.443, -8.756
93, 0, 3.070, 0.93, 1, -33.460, 23.199, 343.9, -137.7, 1423.3, 18.594, 38.160, -8.438
94, 0, 3.103, 0.93, 1, -32.902, 21.364, 344.8, -137.2, 1422.2, 18.336, 37.760, -8.253
95, 0, 3.136, 0.93, 1, -32.951, 23.561, 345.8, -136.9, 1422.2, 18.671, 37.814, -8.298
96, 0, 3.170, 0.93, 1, -34.002, 24.097, 346.6, -136.7, 1422.9, 18.816, 37.411, -8.325
97, 0, 3.203, 0.93, 1, -33.772, 22.944, 346.9, -136.5, 1422.5, 18.927, 37.643, -8.415
98, 0, 3.237, 0.93, 1, -34.168, 22.887, 346.4, -136.0, 1420.8, 19.048, 37.616, -8.585
99, 0, 3.270, 0.98, 1, -34.951, 24.041, 346.8, -136.1, 1422.2, 19.295, 37.527, -8.565
100, 0, 3.303, 0.93, 1, -35.051, 24.641, 346.7, -135.9, 1422.8, 19.351, 37.437, -8.486
101, 0, 3.337, 0.93, 1, -33.281, 22.806, 346.6, -135.7, 1423.6, 19.423, 37.411, -8.605
102, 0, 3.370, 0.93, 1, -34.683, 25.432, 346.3, -135.3, 1423.0, 19.955, 37.156, -8.635
103, 0, 3.403, 0.93, 1, -34.770, 25.247, 346.0, -135.1, 1423.9, 20.103, 37.433, -8.765
104, 0, 3.437, 0.93, 1, -25.848, 25.952, 350.5, -135.3, 1442.3, 20.127, 38.177, -9.004
105, 0, 3.470, 0.93, 1, -28.231, 26.857, 350.2, -134.4, 1441.8, 20.182, 37.683, -9.013
106, 0, 3.504, 0.93, 1, -26.786, 26.712, 349.6, -133.5, 1439.0, 20.463, 38.451, -9.338
107, 0, 3.537, 0.93, 1, -29.992, 25.363, 348.8, -132.5, 1434.7, 20.545, 39.176, -9.650
108, 0, 3.570, 0.98, 1, -30.819, 24.422, 349.2, -132.1, 1434.5, 20.402, 38.726, -9.466
109, 0, 3.604, 0.93, 1, -30.606, 24.417, 348.2, -131.3, 1429.9, 20.302, 38.414, -9.221
110, 0, 3.637, 0.93, 1, -32.173, 25.756, 347.7, -130.7, 1427.7, 20.316, 38.251, -9.122
111, 0, 3.670, 0.93, 1, -32.944, 24.475, 347.9, -130.6, 1428.1, 20.531, 38.507, -9.244
112, 0, 3.704, 0.93, 1, -33.343, 25.116, 347.5, -130.1, 1427.7, 20.485, 38.334, -9.095
113, 0, 3.737, 0.93, 1, -33.540, 25.308, 347.6, -129.8, 1427.0, 20.672, 38.385, -9.121
114, 0, 3.770, 0.93, 1, -34.166, 26.372, 347.7, -129.7, 1426.8, 20.490, 38.342, -8.909
115, 0, 3.804, 0.93, 1, -33.432, 25.026, 347.5, -129.3, 1426.5, 20.710, 38.492, -9.032
116, 0, 3.837, 0.98, 1, -33.408, 25.414, 346.5, -128.8, 1423.6, 20.833, 38.375, -9.015
117, 0, 3.871, 0.93, 1, -33.935, 27.065, 346.0, -128.9, 1423.3, 21.014, 38.354, -8.931
118, 0, 3.904, 0.93, 1, -33.451, 28.029, 344.7, -128.7, 1421.7, 21.665, 38.525, -9.337
119, 0, 3.937, 0.93, 1, -33.785, 26.964, 344.1, -128.7, 1421.8, 22.173, 38.788, -9.643
120, 0, 3.971, 0.93, 1, -32.775, 27.517, 342.6, -128.4, 1418.6, 22.694, 38.670, -10.046
121, 0, 4.004, 0.98, 1, -32.724, 28.852, 341.0, -127.9, 1414.3, 22.896, 38.235, -10.343
122, 0, 4.037, 0.93, 1, -33.187, 29.906, 340.1, -127.8, 1414.9, 23.569, 38.445, -10.774
123, 0, 4.071, 0.93, 1, -32.455, 30.250, 337.3, -127.6, 1411.5, 24.515, 39.857, -11.493
124, 0, 4.104, 0.93, 1, -34.078, 31.685, 333.7, -127.7, 1412.9, 24.518, 42.654, -11.789
125, 0, 4.137, 0.98, 1, -37.343, 27.978, 324.3, -126.8, 1401.7, 23.540, 45.704, -11.573
126, 0, 4.171, 0.88, 1, -44.935, 27.682, 310.4, -125.9, 1375.0, 24.459, 50.787, -12.048
127, 0, 4.204, 0.88, 1, -33.459, 14.527, 297.2, -125.3, 1347.0, 19.971, 54.014, -8.853
128, 0, 4.238, 0.82, 1, -42.911, 16.874, 284.8, -123.6, 1318.7, 20.051, 58.215, -8.773
129, 0, 4.271, 0.88, 1, -37.111, 13.342, 300.4, -137.1, 1482.8, 14.549, 49.367, -5.274
130, 0, 4.304, 0.88, 1, -36.534, 12.913, 295.3, -137.9, 1487.4, 11.793, 48.978, -3.835
131, 0, 4.338, 0.88, 1, -37.330, 13.859, 296.0, -140.5, 1514.3, 13.029, 49.629, -3.263
132, 0, 4.371, 0.88, 1, -36.751, 13.870, 302.1, -145.0, 1564.2, 13.388, 49.143, -2.887
133, 0, 4.404, 0.88, 1, -36.958, 13.377, 308.3, -149.3, 1611.6, 13.459, 49.563, -3.064
134, 0, 4.438, 0.88, 1, -36.662, 14.745, 313.7, -153.0, 1647.7, 15.565, 49.432, -4.953
135, 0, 4.471, 0.88, 1, -36.849, 14.696, 315.5, -154.5, 1661.0, 15.495, 49.914, -5.305
136, 0, 4.505, 0.88, 1, -36.662, 14.198, 315.1, -155.0, 1658.4, 14.974, 49.662, -4.811
137, 0, 4.538, 0.88, 1, -36.765, 13.973, 315.9, -156.8, 1660.7, 14.666, 49.664, -4.675
138, 0, 4.571, 0.88, 1, -36.703, 13.165, 316.3, -158.1, 1658.5, 13.605, 49.594, -3.614
139, 0, 4.605, 0.88, 1, -37.052, 12.825, 316.6, -160.0, 1655.8, 13.013, 49.984, -3.273
140, 0, 4.638, 0.88, 1, -36.738, 12.574, 316.7, -161.4, 1651.5, 12.108, 49.807, -2.139
141, 0, 4.671, 0.88, 1, -36.296, 11.433, 317.3, -162.9, 1649.3, 10.659, 49.215, -0.547
142, 0, 4.705, 0.88, 1, -36.120, 11.408, 315.4, -163.6, 1640.4, 10.007, 49.495, 0.883
143, 0, 4.738, 0.88, 1, -35.967, 11.070, 312.3, -162.8, 1623.3, 9.507, 49.547, 1.918
144, 0, 4.771, 0.88, 1, -36.354, 11.465, 309.7, -161.6, 1611.1, 10.179, 49.898, 1.585
145, 0, 4.805, 0.88, 1, -36.607, 11.432, 304.8, -158.7, 1589.7, 10.355, 50.132, 1.342
146, 0, 4.838, 0.88, 1, -36.913, 12.190, 296.8, -153.8, 1555.0, 11.441, 50.586, 0.126
147, 0, 4.872, 0.88, 1, -37.278, 12.905, 293.7, -150.6, 1543.2, 11.657, 50.873, -1.472
148, 0, 4.905, 0.88, 1, -37.625, 13.728, 291.3, -148.0, 1535.5, 12.085, 50.998, -3.171
149, 0, 4.938, 0.88, 1, -37.869, 13.609, 287.8, -145.1, 1523.2, 12.966, 51.282, -4.460
150, 0, 4.972, 0.88, 1, -37.935, 14.337, 282.8, -142.1, 1506.8, 13.965, 51.287, -5.069
151, 0, 5.005, 0.88, 1, -37.895, 14.828, 276.6, -139.2, 1488.3, 13.783, 51.176, -4.959
152, 0, 5.038, 0.88, 1, -36.603, 16.986, 268.8, -136.2, 1464.3, 14.012, 53.176, -4.469
153, 0, 5.072, 0.88, 1, -36.000, 14.096, 261.4, -133.4, 1449.3, 13.677, 54.198, -3.778
154, 0, 5.105, 0.88, 1, -38.325, 14.480, 253.4, -130.8, 1434.3, 13.500, 54.230, -2.630
155, 0, 5.138, 0.88, 1, -44.583, 12.178, 244.0, -127.8, 1412.3, 13.739, 57.107, -1.914
156, 0, 5.172, 0.88, 1, -44.333, 12.805, 232.7, -124.7, 1379.2, 14.232, 61.038, -1.330
157, 0, 5.205, 0.88, 1, -46.558, 14.213, 229.2, -124.9, 1386.9, 11.416, 66.365, 0.890
158, 0, 5.239, 0.88, 1, -49.027, 21.555, 211.4, -121.0, 1329.5, 20.681, 65.196, -3.572
159, 0, 5.272, 0.88, 1, -49.661, 26.567, 194.9, -116.1, 1277.3, 31.989, 63.993, -8.299
160, 0, 5.305, 0.88, 1, -49.910, 31.255, 175.4, -108.4, 1204.7, 43.053, 61.427, -12.185
161, 0, 5.339, 0.88, 1, -52.358, 34.681, 168.1, -104.2, 1184.1, 46.734, 63.254, -13.249
162, 0, 5.372, 0.98, 1, 35.973, 43.579, -562.4, -458.7, 1546.0, 37.521, -33.382, 6.803
163, 0, 5.405, 0.98, 1, 38.625, 45.591, -552.5, -455.7, 1526.5, 39.290, -32.039, 6.680
164, 0, 5.439, 0.93, 1, 36.730, 48.126, -542.1, -452.2, 1508.5, 42.063, -31.859, 8.440
165, 0, 5.472, 0.98, 1, 37.577, 49.430, -525.5, -442.8, 1474.7, 44.224, -31.519, 9.990
166, 0, 5.506, 0.98, 1, 40.438, 50.289, -515.7, -439.9, 1461.4, 44.559, -31.720, 10.935
167, 0, 5.539, 0.98, 1, 39.428, 50.010, -506.2, -438.2, 1450.6, 44.020, -32.483, 11.839
168, 0, 5.572, 0.93, 1, 38.619, 51.432, -498.5, -437.8, 1444.9, 43.704, -32.137, 12.653
169, 0, 5.606, 0.93, 1, 37.722, 51.976, -491.5, -436.2, 1440.7, 44.585, -31.361, 13.582
170, 0, 5.639, 0.98, 1, 38.590, 52.481, -486.6, -433.8, 1439.5, 45.200, -30.505, 14.457
171, 0, 5.672, 0.88, 1, 36.970, 54.793, -477.6, -425.8, 1421.7, 46.375, -29.695, 15.428
172, 0, 5.706, 0.93, 1, 35.960, 55.318, -474.7, -421.3, 1416.0, 46.883, -28.901, 16.112
173, 0, 5.739, 0.93, 1, 35.907, 54.993, -472.9, -417.2, 1409.7, 46.749, -28.530, 16.293
174, 0, 5.772, 0.93, 1, 34.775, 54.426, -476.4, -417.3, 1413.3, 46.535, -28.710, 16.649
175, 0, 5.806, 0.93, 1, 33.761, 54.054, -479.2, -417.0, 1411.9, 45.703, -28.488, 16.566
176, 0, 5.839, 0.93, 1, 33.454, 54.220, -480.9, -414.5, 1402.5, 45.835, -28.603, 16.336
177, 0, 5.873, 0.93, 1, 36.360, 53.644, -484.6, -413.4, 1396.4, 45.202, -28.467, 15.890
178, 0, 5.906, 0.93, 1, 35.860, 54.541, -492.1, -415.4, 1399.6, 45.389, -27.842, 15.487
179, 0, 5.939, 0.98, 1, 38.923, 53.032, -500.7, -417.6, 1403.8, 46.166, -28.123, 15.789
180, 0, 5.973, 0.93, 1, 38.427, 54.466, -507.3, -417.7, 1400.3, 46.626, -28.157, 15.643
181, 0, 6.006, 0.93, 1, 40.421, 55.885, -516.8, -418.7, 1403.0, 46.816, -29.141, 15.772
182, 0, 6.039, 0.98, 1, 41.492, 53.361, -535.0, -427.0, 1427.4, 45.259, -31.273, 14.886
183, 0, 6.073, 0.93, 1, 41.518, 52.946, -552.9, -434.9, 1449.2, 44.553, -32.642, 13.960
184, 0, 6.106, 0.93, 1, 43.062, 52.207, -567.5, -440.0, 1461.7, 44.549, -33.380, 13.128
185, 0, 6.139, 0.88, 1, 43.076, 52.163, -578.3, -442.4, 1463.4, 42.818, -31.588, 10.848
186, 0, 6.173, 0.98, 1, 37.866, 44.854, -589.4, -447.5, 1469.4, 35.165, -23.345, 5.582
187, 0, 6.206, 0.98, 1, 23.145, 37.191, -577.4, -436.6, 1422.8, 26.960, -14.231, 1.650
188, 0, 6.240, 0.98, 1, 54.852, 52.959, -567.0, -420.5, 1352.5, 49.721, -41.404, 22.591
189, 0, 6.273, 0.93, 1, 53.559, 52.992, -579.4, -427.7, 1365.3, 50.490, -41.595, 22.408
190, 0, 6.306, 0.93, 1, 56.048, 55.128, -583.9, -428.6, 1359.9, 51.430, -42.432, 23.027
191, 0, 6.340, 0.93, 1, 56.440, 55.386, -587.4, -428.4, 1353.8, 53.234, -43.247, 24.405
192, 0, 6.373, 0.93, 1, 55.922, 55.855, -589.7, -427.6, 1346.6, 53.793, -43.453, 25.086
193, 0, 6.406, 0.93, 1, 57.150, 56.573, -591.4, -425.9, 1338.5, 53.393, -43.846, 25.300
194, 0, 6.440, 0.93, 1, 55.863, 56.283, -594.3, -425.7, 1335.0, 53.562, -44.225, 25.857
195, 0, 6.473, 0.93, 1, 55.015, 55.650, -596.7, -425.2, 1331.8, 54.388, -45.176, 27.046
196, 0, 6.507, 0.93, 1, 55.243, 54.706, -600.0, -426.1, 1332.5, 54.219, -45.670, 27.003
197, 0, 6.540, 0.93, 1, 56.077, 54.954, -602.3, -426.7, 1333.1, 54.647, -46.370, 27.523
198, 0, 6.573, 0.93, 1, 56.708, 55.479, -604.6, -427.4, 1334.7, 54.246, -46.541, 27.645
199, 0, 6.607, 0.93, 1, 57.868, 56.996, -604.4, -425.9, 1330.8, 54.188, -46.477, 27.971
200, 0, 6.640, 0.93, 1, 57.892, 56.309, -605.0, -425.3, 1330.4, 54.741, -46.950, 29.080
201, 0, 6.673, 0.93, 1, 58.326, 56.173, -606.9, -426.5, 1334.3, 55.391, -47.308, 29.890
202, 0, 6.707, 0.93, 1, 57.847, 55.918, -607.4, -426.4, 1336.3, 56.587, -47.970, 31.163
203, 0, 6.740, 0.93, 1, 59.288, 57.696, -606.7, -426.0, 1336.1, 56.754, -47.996, 31.525
204, 0, 6.773, 0.93, 1, 60.148, 57.745, -607.2, -426.4, 1338.8, 57.661, -49.017, 32.606
205, 0, 6.807, 0.93, 1, 60.493, 57.435, -606.9, -426.7, 1339.7, 58.938, -50.013, 34.299
206, 0, 6.840, 0.93, 1, 61.602, 56.998, -606.8, -426.6, 1341.1, 57.812, -50.634, 34.099
207, 0, 6.874, 0.93, 1, 61.455, 53.886, -607.6, -427.0, 1343.5, 58.274, -52.888, 35.962
208, 0, 6.907, 0.88, 1, 60.813, 57.062, -602.7, -424.4, 1334.2, 58.705, -52.634, 34.680
209, 0, 6.940, 0.93, 1, 59.707, 57.137, -601.0, -423.6, 1331.3, 58.765, -52.654, 34.319
210, 0, 6.974, 0.88, 1, 59.402, 57.569, -600.1, -422.9, 1328.2, 58.872, -52.007, 34.085
211, 0, 7.007, 0.93, 1, 58.078, 56.401, -602.9, -424.8, 1333.0, 59.278, -51.540, 34.233
212, 0, 7.040, 0.93, 1, 58.647, 56.721, -607.1, -428.2, 1341.4, 58.886, -50.302, 34.006
213, 0, 7.074, 0.88, 1, 61.108, 55.494, -616.1, -434.1, 1358.6, 57.320, -52.210, 34.751
214, 0, 7.107, 0.88, 1, 58.757, 53.683, -614.6, -433.6, 1354.9, 57.051, -52.309, 33.343
215, 0, 7.140, 0.88, 1, 59.659, 56.457, -617.1, -435.3, 1359.0, 56.430, -52.491, 32.550
216, 0, 7.174, 0.88, 1, 59.952, 57.920, -619.2, -436.9, 1362.8, 56.293, -52.589, 32.459
217, 0, 7.207, 0.88, 1, 60.552, 58.055, -621.7, -438.6, 1367.5, 56.485, -52.485, 32.361
218, 0, 7.241, 0.88, 1, 64.428, 59.920, -622.4, -439.0, 1369.0, 56.847, -52.624, 32.490
219, 0, 7.274, 0.88, 1, 64.588, 60.040, -623.5, -439.9, 1372.4, 57.353, -53.188, 32.784
220, 0, 7.307, 0.88, 1, 64.948, 55.490, -623.4, -440.0, 1374.4, 59.470, -54.337, 34.425
221, 0, 7.341, 0.88, 1, 65.387, 52.517, -623.7, -440.5, 1377.9, 61.823, -56.344, 36.929
222, 0, 7.374, 0.88, 1, 64.539, 49.589, -625.1, -441.9, 1384.3, 63.583, -57.705, 39.068
223, 0, 7.407, 0.88, 1, 59.409, 41.922, -628.5, -444.7, 1394.4, 65.520, -58.512, 41.007
224, 0, 7.441, 0.88, 1, 63.556, 43.619, -627.3, -445.2, 1395.1, 67.824, -59.967, 43.737
225, 0, 7.474, 0.88, 1, 57.570, 45.921, -628.0, -446.8, 1399.1, 68.767, -59.468, 44.431
226, 0, 7.508, 0.88, 1, 59.576, 54.083, -623.1, -444.9, 1392.2, 74.463, -60.450, 49.724
227, 0, 7.541, 0.88, 1, 64.336, 57.874, -617.9, -444.2, 1386.4, 79.070, -62.041, 54.757
228, 0, 7.574, 0.88, 1, 68.133, 59.253, -612.7, -444.1, 1381.3, 84.526, -63.507, 60.663
229, 0, 7.608, 0.88, 1, 72.255, 62.353, -609.8, -445.4, 1380.9, 89.278, -64.880, 65.907
230, 0, 7.641, 0.88, 1, 72.977, 62.079, -611.8, -450.5, 1392.9, 90.107, -66.640, 68.257
231, 0, 7.674, 0.88, 1, 69.777, 59.363, -607.5, -451.0, 1389.2, 93.048, -68.833, 72.046
232, 0, 7.708, 0.98, 1, 72.298, 52.875, -603.0, -449.6, 1382.8, 109.858, -74.898, 93.868
233, 0, 7.741, 0.98, 1, 73.253, 54.572, -609.4, -456.7, 1404.7, 107.384, -76.646, 95.570
234, 0, 7.774, 0.98, 1, 66.882, 49.074, -614.1, -463.3, 1422.7, 99.227, -76.179, 88.806
235, 0, 7.808, 0.98, 1, 66.503, 48.814, -619.9, -471.3, 1443.1, 96.524, -74.976, 86.789
